global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
1002841.6721565782	-1942.771784125478	3774362.205194093	1005691419413.8018	1509021.432020548	-16334.589554794366	266818815.9235972	2277145682297.3457	1005448.606370876	-3703.8076649602735	13718191.219018474	1010926900053.1368	1063805.0670962988	1199950.6193498883	1.631579	37.534157	0.1449398465782559	0.081027917116437	0.13162851	-0.0049728841	0.0053980611	0.0153453705	0.0825643526	0.0037118606	-0.0842807308	0.0310461811	0.0398446539	-0.0455451998	-0.1165553304	-0.002696057	-0.0069874845	0.1293906159	0.0178620252	0.0800715109	-0.0067707255	-0.1241303906	-0.0863857116	0.1048359729	0.0136232734	0.0032459307	-0.0404090933	-0.0247332857	0.072604804	-0.0707374863	0.0030598396	0.0112239075	-0.0528686316	0.040791061	0.055644783	0.0311241285	-0.0713128191	-0.0308894421	0.0169242995	0.0379155599	0.0022000739	-0.0421817834	0.1123394252	-0.0083831274	0.0449800683	-0.0298177719	-0.0893071805	0.0955397838	0.0857036717	0.098847289	0.0091219785	0.010450964	0.0425019104	-0.0604148133	-0.0746641927	-0.0927501718	-0.0844644725	0.0320421377	-0.058583791	0.0264958304	-0.0096445712	-0.0069276651	0.0382288597	0.0201940591	-0.0414081271	0.06629848	-0.0842755409	-0.0710372057	0.0070929588	0.0047513451	0.0683932585	0.0765265065	0.0714268457	-0.0376612531	-0.1480779664	-0.0224351001	-0.0164057083	0.0590694037	-0.0591257005	0.0102668622	-0.0552685725	-0.0380087971	-0.0363523795	0.0083203459	0.0080759846	-0.1345844096	-0.0359537525	0.0793070662	0.0665031425	-0.0799218096	-0.004835384	0.0866153656	-0.0936790315442834	-0.0141060702770374	0.0087757609510748	0.0001989812186607	-0.1654614300753252	-0.004557520139187	2.077098981909513e-05	0.0273774848425717	-0.1013778130047171	0.0623833325034866	0.0102774609696193	0.0038916801742405	-0.0109578926551025	0.0001580263204217	2.4972317946053033e-08	0.0001200754114407	-0.0008140278700536	-0.0002216366881794	6.626413732240006e-07	4.9122821547176887e-08	-0.0015510104297626	-0.0008981954645696	8.067550925733997e-07	2.4056333532323653e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1001780.0094679492	-1061.6626886290032	1127127.6644269638	1003563187369.6042	1517262.6665239723	8241.23450342426	67917946.14043052	2302085999227.4346	1005330.778085893	-117.82828498294111	13883.504742021189	1010689973366.7872	1066306.3938019425	1185038.522422185	1.223488	28.146107	0.1820829392564366	0.0967090609178504	-0.0108268578	0.1163547583	0.098472852	-0.0350810539	-0.0113557519	0.1225278459	-0.0291460542	0.0525742531	0.1073566956	0.148153164	-0.0173993897	-0.0044042956	-0.0093466772	-0.0004107816	0.1620604901	0.0593938998	0.0990792044	-0.1014741075	-0.0499606504	0.0084081197	-0.1035091436	0.1626618013	0.0122107724	-0.0747001036	-0.0184603459	0.0130559754	-0.1128968406	0.0477577791	0.0343874844	-0.0111929208	0.0165929367	0.0673732041	-0.14228941	0.0409540282	0.0767896991	-0.0607981881	0.0578468558	-0.0266579023	-0.0258717277	0.135959421	0.0175382948	0.0255686676	0.0591879375	0.037284784	-0.0502873354	0.1654250873	-0.0372545927	-0.151597213	0.1032323901	-0.0561185642	0.0372344248	-0.029293855	-0.0335555954	0.0139164433	0.0659890833	0.0976560066	0.1003840769	-0.0985980929	-0.0146807524	0.0436602041	0.0736985538	0.0907970248	-0.1287403914	-0.1288205209	-0.01461267	-0.085733376	-0.1054361382	0.0962999786	0.0691756879	-0.1050862828	0.000344221	0.0366536657	-0.0045308307	0.0895987345	-0.1172328807	-0.0026190913	0.0992261813	-0.0385659866	-0.0198714651	0.0163022532	0.0992745771	-0.0103840441	-0.0982858282	0.1269598174	0.0623913162	-0.0816496581	-0.0	0.0816496581	-0.1072652420821924	-0.0135862105379089	0.0115058321589513	0.0001845851167803	-0.1877909359849354	-0.0223295059096101	0.0004986068341673	0.0352654356380981	-0.0336038378581946	0.0677739751465225	0.0011292179187998	0.0045933117071614	-0.0094462405293858	0.0015116521257166	2.285092149183817e-06	8.923146013901093e-05	-0.0007597009413862	5.432692866739997e-05	5.771455203430784e-07	2.951415178432765e-09	-0.0015491245308988	1.885898863800096e-06	3.5566145244824934e-12	2.399786812232427e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003664.4776786322	1884.468210683088	3551220.4370751185	1007342383753.9216	1514376.5363013698	-2886.1302226025146	8329747.661819641	2293336293700.134	1008831.3521046644	3500.574018771411	12254018.460897429	1017740696989.3254	1065432.3436050443	1180852.2476593505	1.239055	28.504211	0.3148122658534231	0.1445119353100491	-0.0878610789	-0.0773086674	0.0197895215	-0.0588491056	-0.03545576	-0.1286162658	0.0123720838	0.0362004477	0.0112146628	-0.0718800753	0.0671239972	-0.0111084471	0.0056535745	0.0362097615	0.1474728298	-0.0932174461	0.0661732833	-0.0571081669	-0.0355556841	0.1561720282	0.032322476	0.1480234841	-0.0810080305	-0.049120387	0.1102983187	-0.0694996455	-0.0295336102	0.0812156649	0.1211123708	-0.0189191022	-0.1186545284	-0.0630581035	-0.0641799699	0.0232818349	0.0645101751	-0.0842550534	-0.1360745083	-0.005019146	-0.055015531	-0.0904987884	-0.0163515509	0.002831615	-0.0135385123	0.0502303296	-0.123969522	0.0011044443	0.0493169613	-0.105214416	0.0817560826	0.0131987094	-0.0943736217	-0.1679509262	-0.0642549345	0.0661842294	0.0407861294	0.0816316131	0.0233567483	-0.0733813829	-0.0956450875	0.0103335677	0.049490319	0.07921738	-0.0715058797	-0.0311805239	0.0182557015	0.0733616349	0.0132715465	-0.0425669352	0.1415760658	0.0115377833	-0.0646876156	-0.0561366649	0.0962600943	0.1237547647	-0.0218775697	0.0272493118	-0.0478067249	0.067917472	0.0221794508	0.0316326016	0.0477939524	-0.0125880714	0.0246118389	0.0909829507	0.0129351898	-0.0833416924	0.004835384	0.0763617167	-0.0995147485629388	0.0077504935192535	0.0099031851815449	6.007014979199199e-05	-0.105714758447533	0.0820761775374024	0.0067364989191511	0.0111756101536202	-0.1162509598682817	-0.082647122010087	0.0135142856702968	0.0068305467765502	-0.0113751189815991	-0.0019288784522133	3.720572083412776e-06	0.0001293933318455	0.0001492657241404	0.0009089666655266	2.228025640315799e-08	8.262203990385458e-07	-0.0015402001929051	8.924337993700083e-06	7.964380862579881e-11	2.372216634224907e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003531.6207389118	-132.85693972045556	17650.96643188476	1007075713822.8672	1510138.7647260274	-4237.771575342398	17958707.924779993	2280519088728.252	1006610.0664462458	-2221.2856584186666	4934109.976296449	1013263825870.9152	1063817.0842554118	1160776.356859964	1.247475	28.697922	0.1744078053354813	0.1071867894597071	0.0659626918	-0.0403024875	-0.1331390146	-0.0851416828	0.0810409147	-0.0310722841	0.0549746948	8.28358e-05	-0.0226899961	-0.0421362663	-0.0856922081	0.0515818807	0.024450477	0.0620819501	0.1239910734	0.1344385641	-0.0687992579	-0.0943579394	-0.0426120991	0.1198330764	-0.0379823102	0.0663024975	0.079166477	-0.0596012924	0.0393709014	0.0232611107	-0.0954973976	0.0018627151	-0.009151221	0.1460744812	-0.0825823416	-0.0390102016	-0.046395779	-0.1040526789	-0.0154283504	0.0072531389	-0.0412900104	-0.0479130541	0.0989128237	-0.024281671	-0.0504254475	-0.0535173319	-0.1062320469	-0.0088664129	0.0159346255	0.1632227648	-0.034216259	-0.0490481294	0.0367122263	-0.0876932987	-0.0136244508	-0.1049487343	-0.0236823441	-0.0428898424	-0.0437252561	0.0417676537	0.0753927162	-0.0959199583	-0.1308427734	-0.0270375316	-0.0370708211	0.0791263515	-0.1538255627	-0.0887610712	0.0176190784	-0.0331869965	0.0654564822	0.0440619516	0.0286077474	0.0456903584	-0.0650949296	-0.0040205059	-0.1026399732	-0.0492054516	-0.1491811907	-0.0381303698	0.1074462451	0.0216437681	-0.1096100322	-0.1769445392	-0.0101410983	-0.0180312118	0.0105199355	0.0837534081	0.1504458206	-0.0849971703	0.0096622851	0.0707724105	-0.0896403767241622	0.0098743718387766	0.0080353971392497	9.750321921042458e-05	-0.2079203160243707	-0.1022055575768376	0.0104459759995922	0.0432308578156741	-0.1195151821548137	-0.003264222286532	0.0142838787654983	1.0655147135892222e-05	-0.0106769703288965	0.0006981486527026	4.874115412704572e-07	0.0001139976954041	-0.0003287590621208	-0.0004780247862612	1.0808252092654805e-07	2.2850769628006597e-07	-0.001545299826608	-5.099633702899996e-06	2.6006263903753527e-11	2.3879515541147146e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004478.3705980713	946.7498591594632	896335.2958184632	1008976796999.3562	1530425.6630136983	20286.89828767092	411558242.1343053	2342202710010.918	1008946.7789391354	2336.7124928896083	5460225.274426367	1017973602731.6564	1069282.7593979512	1169027.261358352	1.314615	30.242474	0.1373614380918289	0.0771207815595921	-0.0520849889	0.112229845	-0.093662424	0.0975185707	-0.1024862225	0.0461291355	0.0986298403	0.0113388855	-0.101520509	0.0065834277	0.1228498003	0.0166969042	-0.0291620599	0.0836622132	0.0416630865	0.1372936457	-0.075990955	0.0870121961	-0.1047425831	-0.0945220773	0.3224773896	-0.0810324853	0.127598575	0.1879395995	-0.0030899524	0.1143414332	-0.0805226006	0.0041905748	-0.0784549664	0.2805052858	-0.0300998462	-0.0090007027	-0.0215761457	-0.0160365582	0.0955575591	-0.0474434542	0.1683811181	0.1184678067	-0.1111614483	0.0074644275	-0.059561806	-0.0454156997	-0.0938781322	-0.1092713469	0.1304359465	0.0974849079	0.0891557187	-0.0601635724	-0.0273390514	0.0526141882	0.0108391864	0.0014421977	0.1363697556	-0.286065792	-0.3074922857	-0.0046684885	-0.1796050735	0.0804398859	-0.0962103934	-0.072818919	-0.0353352045	0.1058248364	-0.0791386324	0.07446279	0.1527933721	-0.013675167	-0.103856413	0.0535286573	0.2672210336	-0.052745501	0.0329956989	0.1462263254	-0.0286001266	0.0506527273	-0.0625603236	-0.0208944679	0.0261384283	-0.0717343221	-0.0237021172	-0.0837381193	-0.4202607609	0.1515477605	-0.2286763634	-0.0215576149	-0.0213419921	-0.0866153656	0.0144722352	0.0649037979	-0.0942625213626229	-0.0046221446384607	0.0088854229336389	2.136422105885108e-05	-0.211023950568844	-0.0031036345444732	9.63254738564795e-06	0.0445311077136819	-0.1535213992114137	-0.0340062170565999	0.0235688200158302	0.0011564227985005	-0.0098782756444646	0.0007986946844318	6.37913198939771e-07	9.758032970802252e-05	-0.0013298437944051	-0.0010010847322842	1.7684845175177537e-06	1.002170641212728e-06	-0.0016581092469377	-0.0001128094203297	1.2725965315122941e-08	2.7493262747803065e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1013755.667212419	9277.296614347724	86068232.47058775	1027700552805.2968	1546825.8232876712	16400.1602739729	268965257.01199883	2392670127589.582	1018125.3592505688	9178.580311433412	84246336.53343308	1036579247149.0996	1082910.074809142	1206815.6942584326	1.577461	36.289192	0.6518060720882743	0.2790937646745437	0.0107578508	-0.0247758976	-0.075719592	0.0340878223	-0.0805750889	0.0718311272	0.3416731171	-0.1675444605	0.2096997684	0.0121513749	0.1516488674	0.180803702	0.3686984411	-0.0786965231	-0.2354411196	0.139617177	-0.0792375769	0.189643982	-0.2175403674	0.0662648274	0.0588909926	0.2955743348	0.1865260138	0.1496241214	-0.1548554217	-0.0943742793	-0.0820039797	0.1113192761	-0.0588515718	-0.2068726708	-0.0162005307	-0.0052867185	0.0390085847	0.110838339	0.0644180141	-0.1042017133	-0.1420681749	-0.1028032246	-0.0964529245	0.0853312885	-0.0420874167	-0.4890190692	0.0879251156	-0.2939237537	0.1985563628	-0.1801585337	0.0101558273	-0.151128381	0.0427554779	-0.1602117691	-0.2293367561	0.0874677619	0.1019644738	0.1555724174	-0.1534737535	0.0859548114	-0.0048706809	-0.0838280886	0.1665458067	0.1504816864	0.0621084264	0.119929754	0.0703370337	0.5335193044	0.3736000161	0.4050294595	0.0066312086	0.1883458764	0.1271226164	-0.2721677203	0.11546335	-0.0411420927	0.1510753033	-0.092087434	0.0058708089	0.2231807417	-0.1661242923	-0.0904650816	-0.0300371426	-0.0083584747	-0.0057543585	-0.0359942807	0.0978465523	0.108666006	0.0683656518	-0.0881955685	0.0192567962	0.0587790397	0.0105616195950091	0.104824140957632	0.0001115478084696	0.0109881005275055	-0.0163093589682006	0.1947145916006434	0.0379137721822053	0.0002659951899536	-0.2098909131071877	-0.0563695138957739	0.044054195404969	0.0031775220968458	-0.0116219442988517	-0.0017436686543871	3.040380376292121e-06	0.0001350695892856	0.000489967147109	0.0018198109415141	2.400678052461325e-07	3.311711862854435e-06	0.0006963676698456	0.0023544769167832	5.543561551665393e-06	4.849279316061906e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1009595.3246656634	-4160.342546755564	17308450.106344577	1019282719586.7664	1520869.425770548	-25956.39751712326	673734572.0669225	2313043810243.636	1012033.2365614334	-6092.122689135373	37113958.859478	1024211271905.0104	1070571.38834799	1190511.2866520958	1.600253	36.813519	0.4503922235418642	0.2162073997224127	-0.1351654781	0.0612965001	-0.0131461484	0.0662378225	-0.1136024749	0.0223340206	-0.045740184	-0.1063550193	-0.1835616282	0.0199056827	0.1147233352	0.0665089617	0.0258988119	-0.0093260663	-0.0892884214	0.0618252732	-0.0657566168	-0.1267754206	0.0318543974	0.077142144	-0.0350208915	-0.0535264276	0.0301943693	0.0802017106	-0.0859702885	0.06238	0.1132455871	0.0350787217	-0.1223350075	-0.0400251971	0.066017551	-0.0685363196	-0.0269920014	0.0128387468	0.0823559745	0.0599171448	0.1026327956	0.0983666115	-0.1094726269	0.00736966	-0.0554027153	-0.0693122415	0.0187050265	0.0373113908	0.0441654874	0.0565899667	-0.0992226796	0.1751952736	-0.0396509873	-0.027690942	-0.0086855438	-0.1199628955	0.0839282266	-0.0584794209	-0.0964537074	0.01287198	0.0017935087	-0.050552406	0.2271072911	0.0328289272	-0.0717199297	0.1058441643	-0.0881271466	-0.0014951373	-0.0668466926	-0.040243451	0.0185331657	0.0362363307	-0.0827837759	0.121860434	0.1409294331	-0.1038422197	-0.1500578845	0.0354066706	0.1004794677	-0.1184149608	-0.0329126636	0.0439665461	-0.0520157356	-0.0098146419	-0.0120775335	-0.092143078	0.0533149402	0.0412558024	0.1381375986	-0.089737086	0.0240075741	0.0524223074	-0.0969219485010768	-0.1074835680960859	0.0093938641012453	0.0115527174106659	-0.1584144277712056	-0.142105068803005	0.0201938505795067	0.0250951309260785	-0.1512730655683043	0.0586178475388833	0.0228835403664324	0.0034360520500917	-0.0117880221310693	-0.0001660778322175	2.7581846354097044e-08	0.0001389574657625	-0.0005122472922758	-0.0010022144393848	2.623972884438889e-07	1.004433782511389e-06	-0.0009790548406298	-0.0016754225104754	2.807040588607692e-06	9.58548380960643e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1003951.5051011638	-5643.81956449966	31852699.276629128	1007918624594.892	1515441.349400685	-5428.076369863004	29464013.07706512	2296562483473.3687	1009308.1089306028	-2725.127630830626	7426320.604316541	1018702858753.0696	1065429.0894375723	1207598.4892423116	1.414536	32.541134	0.159795975477429	0.0761001774480168	0.0443275523	-0.1473053174	0.062335627	0.0421913844	0.0216263851	-0.0885291468	-0.0708496506	-0.0670582125	-0.0112899348	-0.1229652786	-0.0038813163	0.0422542124	-0.0623723847	-0.1732396503	-0.0626597399	-0.0426512414	0.0392752226	-0.098950434	0.0075980869	-0.013879469	0.1561314278	0.005516724	0.0687954607	-0.0422560483	-0.1002626233	0.0346261499	0.0330579332	-0.0174196217	0.0348681999	-0.0544966407	-0.0063268601	-0.0626927445	0.0156359329	-0.0681507184	-0.0652372875	-0.0394442581	0.0615705265	-0.0316825313	0.0124601133	-0.1321914652	-0.0232125358	0.0180712953	0.1306252254	0.0119365924	0.0099149991	0.0404210562	-0.0962905074	0.0769210425	0.0867427862	0.0372359358	-0.162274539	0.0873275661	-0.0542782078	-0.0740296545	-0.0304066378	-0.0925692223	-0.0722314903	-0.0143437806	0.0054355464	0.0262975581	0.0281826918	0.1141983239	-0.0794265523	0.1281960027	0.0155276943	0.0221676541	-0.0286086493	-0.0272049892	-0.0853171883	0.0866901799	-0.0936507335	-0.114684325	-0.0078380707	-0.055710341	0.0761326235	0.0916916215	0.0507431102	-0.0678018234	0.0143193438	0.09394431	0.0659561679	-0.0195500919	-0.0263932523	-0.1584415233	-0.059382608	-0.0912392418	0.0287162347	0.0458586883	-0.0961089997555717	0.000812948745505	0.0092369398340164	6.608856628183093e-07	-0.1111227456904089	0.0472916820807966	0.0022365031940311	0.0123482646097752	-0.1257195828757318	0.0255534826925725	0.0158054135184479	0.0006529804777196	-0.0109827051123938	0.0008053170186755	6.48535500568396e-07	0.0001206198115858	-9.085032817690576e-05	0.0004213969640988	8.253782129851477e-09	1.7757540135176476e-07	-0.0004830115842331	0.0004960432563966	2.4605891221664217e-07	2.3330019050336905e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004513.3611904476	561.8560892838286	315682.2650653176	1009047092810.1306	1509851.3375	-5590.011900685029	31248233.04980025	2279651061350.5386	1007239.0613623436	-2069.0475682591787	4280957.839719221	1014530526734.095	1065628.8147286917	1182798.840843564	1.315997	30.274254	0.1508499801189099	0.0749513423098985	0.0552314536	0.0954146687	-0.0410369427	-0.1239418139	0.0719687008	0.0482091764	0.0048953976	0.0485505404	0.0515733997	0.0957072959	-0.0751317186	0.0207842406	0.0712582416	-0.0272081939	0.087799448	-0.1498244552	-0.0224776838	-0.12297774	0.0145999305	-0.0020739847	0.0427470495	-0.0281768937	0.0026919192	-0.1163594043	-0.1544892709	0.065367798	0.0302763747	-0.110387151	0.0239822242	-0.005526988	-0.0480398701	-0.0625793944	-0.1274392954	-0.0690576094	0.161214648	0.0415766542	0.1397952736	-0.0925897056	0.0663480633	0.0905015603	-0.0161928449	-0.0235184917	-0.0498934525	0.0171558656	-0.1691512258	0.0248977337	-0.009129887	0.0474287098	0.1240893478	0.0311180666	-0.0146362832	-0.0127052913	-0.0478568031	-0.1245725211	0.0901059531	-0.1212556304	-0.0530225621	-0.0612699029	0.0345294743	-0.1360262021	0.0831946185	0.1230228469	-0.1171674827	-0.0181904191	-0.089804587	-0.0712865359	-0.1401363562	-0.0448733209	-0.0429729033	-0.0356151617	-0.0383104679	0.0584522697	0.0176574106	-0.070262444	0.1104874476	0.0561276641	-0.0440772317	0.1395417116	0.1276569551	-0.1048032669	-0.0130433341	-0.0804849813	0.1039997943	-0.0065228775	-0.0481210889	-0.0927013771	0.0333745172	0.0391140859	-0.1062554138140967	-0.0101464140585249	0.0112902129648049	0.000102949718247	-0.1771294831665528	-0.0660067374761439	0.0043568893922445	0.0313748538068501	-0.0928039458323155	0.0329156370434162	0.0086125723620473	0.0010834391619739	-0.010565231864415	0.0004174732479788	1.7428391277796908e-07	0.0001116241243488	-0.000250819868508	-0.000159969540331	6.291060643837041e-08	2.559025383374159e-08	-0.0002248305417265	0.0002581810425066	6.665745070979478e-08	5.054877249303147e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007770.720200708	3257.359010260436	10610387.721724844	1015601824493.8538	1528156.2608732877	18304.923373287776	335070219.70193714	2335261557646.2275	1010250.5794937428	3011.518131399178	9069241.455745997	1020606233367.4432	1067785.5152203324	1173745.6151316809	1.436894	33.055481	0.2207032774292938	0.0997887050819161	-0.1215912485	-0.0681484297	-0.0835462322	-0.0406018236	-0.1098499865	-0.1004351259	0.0428359115	0.0411572182	-0.0291256876	-0.0251248074	0.1093685939	0.0421748195	0.0051948481	0.0290461343	0.0507230552	-0.1429286491	-0.0558346005	-0.0692403389	0.1205192794	0.0937215367	-0.0435764032	0.0889325696	0.051166986	-0.0640820628	-0.0089607851	-0.0332363231	-0.0059461026	-0.0512655916	0.110074369	-0.085458829	-0.0287406751	0.0003299491	-0.1261641461	0.1713315672	0.1574548927	-0.0254893712	-0.0382293179	-0.1366328481	-0.1051856549	-0.0642599117	-0.0848049625	-0.01414002	-0.0839739967	0.0496008109	-0.1356442163	-0.0429836234	-0.0628898214	-0.0139011592	0.0299877129	0.0180312715	-0.1168586264	-0.0304085558	0.0438724267	0.02807756	0.0959518149	0.0007335317	0.0977297828	-0.069497464	0.0398615488	0.0264390047	0.1244312312	0.1258072853	-0.0538734586	0.0899363887	0.0690493965	0.1125964356	-0.0056031507	-0.0251321029	0.0698649436	0.1519583561	0.0265201223	0.0631948696	-0.082711614	-0.038307219	-0.0037959539	-0.2158942351	0.1356842248	0.1872342177	-0.1040381523	0.0192295499	0.3688031331	0.2199682906	-0.0253480744	0.049216995	-0.1066737449	-0.0941228505	0.0379742494	0.032215118	-0.0655013633225536	0.0407540504915431	0.0042904285971131	0.0016608926314672	-0.1338936470110781	0.0432358361554747	0.001869337528063	0.0179275087099271	-0.1361465718422465	-0.0433426260099309	0.0185358890243959	0.0018785832294367	-0.01203039231111	-0.001465160446695	2.1466951345594933e-06	0.0001447303391592	-0.000636069478884	-0.000385249610376	4.045843819677634e-07	1.4841726229485981e-07	-0.0002418357801024	-1.7005238375899996e-05	2.8917813222118195e-10	5.8484544537736376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007201.270138232	-569.4500624759821	324273.37365389994	1014454398568.068	1511246.2404109589	-16910.0204623288	285948792.03637874	2283865199156.258	1009139.8179394198	-1110.7615543230204	1233791.2305620925	1018363172150.8052	1066425.3550202935	1190560.9340742808	1.544648	35.53434	0.1884521725113316	0.1014625055188404	0.1015872624	0.0008498293	-0.1369665688	0.14108629	0.0837900157	-0.0298045223	-0.0035751766	-0.0628468954	-0.0804113592	-0.0716942233	-0.0974241922	0.1481218286	0.0420870136	0.0320821764	-0.0782285682	0.0521934864	-0.0898636554	-0.0996842982	0.1776785047	0.0026117006	-0.0877729671	0.1117250026	-0.0108341825	-0.0622701029	-0.0977780654	-0.1112374127	-0.0599618717	0.069394663	-0.0549321916	0.0988598611	-0.0852615084	0.1062854813	-0.085942489	-0.0665201097	0.0890999164	-0.2041636501	0.1440472687	-0.0046207523	0.109067675	-0.0399289182	-0.0917928025	-0.1158836612	-0.0465951919	0.0548059441	0.0651251061	0.0503966975	-0.1096384426	0.1067593261	-0.0100829472	-0.0153247051	-0.0549690433	0.0151658629	0.1105178807	0.0205069504	0.2490073959	0.0466400825	-0.0257612274	-0.1206950091	0.0576533836	0.0802126527	-0.0743464191	0.1754054783	-0.093024145	0.1634805859	0.0360045889	0.0819887253	0.0657657064	0.0741818881	-0.0230175392	0.1136780048	0.0041299177	0.1676808713	-0.2151413414	-0.1728432547	0.0291019731	-0.215963893	0.1566685919	-0.0025346562	-0.2124927372	-0.0220139165	0.2183134684	0.0416874116	-0.1155295298	-0.0753860966	-0.0658701323	-0.0955030384	0.0425073619	0.0251890118	-0.0764320403695109	-0.0109306770469572	0.0058418567950465	0.0001194797007048	-0.1380460738509867	-0.0041524268399086	1.7242648660793338e-05	0.019056718505672	-0.1605324679856892	-0.0243858961434427	0.0257706732775763	0.0005946719307187	-0.0105041402025694	0.0015262521085405	2.329445498824624e-06	0.0001103369613952	8.710829002556153e-05	0.0007231777689095	7.587854191177343e-09	5.229860854450112e-07	-0.0009720693522727	-0.0007302335721703	5.332410699245967e-07	9.449188256278666e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
