global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
867987.8591017864	2647.3581324450206	7008505.081422787	753402923548.1025	1145525.4477732654	10494.193983170437	1312228551496.14	110128107.3564106	865252.7329129535	3347.6745106619783	11206924.629335916	748662291813.3348	882143.3064976198	850432.8046790449	1.312393	25.604826	0.213313199411134	0.1268473195456612	0.0313135402	0.0891681722	-0.1194282393	0.0774583672	0.0041481184	-0.0302486928	-0.1360337212	0.064296168	0.0199336672	-0.092470473	-0.0759588	-0.0048866948	-0.1652908137	-0.0497452594	0.1178815541	0.1037271295	0.0737798199	-0.1203886878	0.1078311469	0.1110701857	0.0003464139	-0.0007948675	-0.1120850981	0.0111271641	0.0645651911	-0.0349914105	0.0147154685	-0.0564148462	-0.0297017171	-0.0721704816	0.0810300323	0.1878342839	-0.0837911607	-0.125869538	-0.0587199408	-0.0508716891	0.0377314047	-0.0351127586	-0.0640238292	-0.1494120056	0.0240570714	-0.0627357968	-0.0959337035	-0.027595353	0.1890655883	-0.0162442116	-0.1736217517	-0.0219737018	-0.0941490573	0.025545906	-0.0573994175	-0.0332052222	-0.0306759147	0.0923275427	0.0559732559	-0.1132131863	0.0885254262	-0.086972508	0.0414850898	0.0578332089	0.0650252535	-0.0842572252	0.1554911613	0.0706714447	-0.079780673	0.1274170959	-0.0510063822	-0.0705260269	0.1433910731	0.0627586736	-0.0163780589	0.1627835602	0.0449699195	-0.098288076	-0.1370291419	-0.0400175659	0.0033850769	-0.0214151953	0.0492305308	-0.0159208354	0.0219995053	0.0176197939	0.0024786922	-0.0165774904	0.0736591545	-0.1033936343	0.1203133299	-0.0163833262	-0.021039042	-0.1014319747	-0.0568891883	0.0118974928	0.0443626607	-0.0026461189	-0.098137155	0.0513420481	0.010866692	-0.0412393835699163	-0.0011437465465036	0.0017006867572266	1.3081561626391349e-06	0.194713880648834	0.1009094535550191	0.0379134953173283	0.0101827178167725	0.0528508978730855	0.0243747288503613	0.0005941274065286	0.0027932174059913	-0.0013068838092839	-0.0015130769743896	1.7079452909683973e-06	2.2894019304279868e-06	0.0024628624277627	-0.0001860109850981	6.06569133808518e-06	3.460008657720277e-08	-0.0013163930074068	-3.861744969719996e-05	1.7328905499495192e-06	1.491307421115769e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873637.3623268332	5649.503225046792	31916886.689814106	763242240853.3864	1157898.904511977	12373.456738711568	1340729873070.0364	153102431.6647667	872335.9857375876	7083.252824634081	50172470.57768668	760970072012.7686	891388.8980248003	864026.3773631967	1.736809	33.885189	0.5954677580033063	0.3100288691513504	0.0873959038	0.1442381072	-0.0025250396	0.1792133218	-0.0817359287	0.0935307183	-0.0946005261	-0.1763448638	-0.0073682137	-0.1574815251	0.0428944516	-0.1464495503	0.1450845451	-0.0979755732	-0.1059128649	0.0348722417	0.1163483389	-0.1861010629	-0.0496207031	0.1045832438	-0.093140946	-0.2378870231	-0.0031326339	0.0378377042	0.0161040786	-0.0885077434	0.067718973	-0.0540798054	0.0698206775	-0.074710766	-0.0670264485	-0.0803762966	0.0213292646	-0.1987314003	-0.1912033231	-0.095875226	-0.1670620557	-0.0739763062	0.0927348236	0.0863016231	0.0235367096	-0.1451705453	-0.0107841719	0.1849027564	-0.1156228224	0.0207034291	-0.0170771347	-0.1629682912	0.0589403316	-0.0252057235	-0.1839277562	-0.2476969536	-0.0605628568	0.0523732466	-0.0937860418	-0.0128814693	0.0839251634	-0.1974635015	-0.0776113851	0.1703083827	-0.0887845778	-0.0777204073	-0.0528881871	0.0906514827	-0.0457467608	0.0335259005	-0.2434889678	0.0405117297	-0.0431431145	0.2127828216	0.134517079	-0.0906150092	-0.1185615877	0.1767212498	-0.1673934871	-0.0118590805	0.0863513716	-0.0281833179	0.1481237803	-0.0091137175	0.2401176587	-0.1078154127	0.3174400204	0.2010398286	0.0221770728	0.0482938386	0.1035766813	-0.2688883837	-0.0271551891	0.231174598	0.0355846376	0.069013439	-0.136645772	0.0197467743	-0.0993899282	0.0556281227	0.003627002	-0.0816938790448631	-0.0404544954749468	0.0066738898733967	0.0016365662041324	-0.0445388538073387	-0.2392527344561726	0.0019837094984714	0.0572418709447558	-0.0651404299360365	-0.117991327809122	0.0139219534381596	0.0042432756122516	0.0014090215832787	0.0027159053925626	1.9853418221452142e-06	7.3761421013506095e-06	0.0030200986763935	0.0005572362486308	9.12099601515377e-06	3.105122367881268e-07	-0.0019986353714747	-0.0006822423640679	3.994543348109812e-06	4.65454643328957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
873007.4372568238	-629.9250700094271	396805.59382638166	762141985505.727	1155054.622349945	-2844.28216203209	1334151180611.974	8089941.017253941	873826.9146045513	1490.9288669637172	2222868.8863457134	763573476687.3097	891844.873840602	904563.4877570346	1.717916	33.516571	0.2300729715120559	0.1618057115967732	0.1362026214	0.1152501902	0.104331813	0.1455943226	-0.122276859	-0.0215986978	0.0815175294	-0.1811475267	-0.0210933683	-0.0468479489	0.1863903176	-0.1848690082	-0.0194461481	0.0451774741	-0.0945418195	-0.0785359844	0.1304680432	0.0254424313	-0.0067761026	0.135204145	-0.0239295296	0.2199819343	0.0306989036	0.0147514443	0.0579672904	0.12090052	0.1571334904	-0.0410758555	0.0379772036	0.0494888243	0.0026389304	0.0090134448	-0.1445524851	-0.1854875737	0.0440038167	0.0492462437	0.0616768344	0.0479671821	0.033126095	-0.1384918552	0.067764619	-0.070709986	0.1467762509	0.2310617074	0.0317875231	-0.0142227802	0.1126177512	0.0178302168	-0.0588854791	-0.157468093	0.041421786	0.0572009561	-0.0975041454	0.111043194	0.273338666	0.0893855181	0.0374889234	-0.0600252131	0.191081645	-0.0141802799	-0.1059575554	-0.0277765751	-0.0483410216	0.0697978153	-0.0290860339	0.1586591459	0.0351535373	0.0407962213	-0.019215906	-0.0998950145	0.1435645427	0.0284385151	-0.0292489417	0.0598491903	-0.1100910124	-0.1692095513	-0.0492833303	0.0147867474	0.0465218984	0.0041145705	-0.0315652528	-0.085189054	-0.0417781148	0.0165743247	-0.0228332052	0.1300556126	-0.0677210347	0.0884746374	0.0660255452	0.0331994711	-0.0240813297	-0.0588930691	-0.0131655537	0.1179745149	-0.1005991057	0.0598166067	-0.003627002	-0.0710010084078192	0.0106928706370438	0.0050411431949272	0.0001143374824605	0.1103518328221753	0.154890686629514	0.0121775270072133	0.0239911248045623	-0.0544003066244584	0.0107401233115781	0.0001153502487479	0.002959393360835	0.0017132263033035	0.0003042047200247	2.935144366330976e-06	9.254051168536692e-08	0.0023809068438078	-0.0006391918325856	5.66871739889082e-06	4.0856619884426557e-07	-0.0018670461054068	0.0001315892660678	3.4858611597147e-06	1.7315734944288525e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
871519.3305591391	-1488.1066976846196	2214461.543693824	759545943538.25	1140877.3534898127	-14177.2688601322	1301601135705.919	200994952.3324742	872157.9718929026	-1668.9427116486477	2785369.7747651413	760659527936.3412	890060.0018926597	912476.9063514612	1.451166	28.312273	0.0606395709518819	0.0322442349267223	0.1443410832	-0.0304145055	0.1209538814	0.0472848604	0.0111852722	0.1592445299	0.1644359182	0.0197558614	0.0957601314	0.0502636801	0.1235672725	-0.1933487082	0.0778273048	-0.0137253774	-0.1639828846	0.0383669421	0.0487601519	-0.1237748209	0.1697032377	0.0477785639	-0.0686565755	0.084654132	-0.000993374	0.0903333275	0.1553174857	-0.0567276872	0.0468000412	0.0426027454	-0.0832866732	0.0385121282	0.1514458469	0.0158696274	-0.0324300558	0.1202136769	0.1620655624	-0.0010004938	-0.0569572402	0.0035170442	0.167112273	0.1444578563	-0.180889242	0.0333709827	0.1053281221	0.1811248601	-0.0295114706	-0.0899900083	0.1137143698	-0.235937005	-0.142045262	0.0666117602	0.022679675	-0.0047230768	0.0330759555	-0.017413376	0.0174689639	0.049480359	0.056256259	-0.0595599818	0.1803492657	0.0399835771	0.0215304644	-0.0175473002	-0.0035777772	-0.0974260686	0.0068366596	0.1655608597	0.1062482098	0.0011836911	0.130397615	0.0942073948	0.1330223661	-0.0193995612	-0.0916923498	0.054634523	0.0617516685	-0.1069364714	-0.1706377222	0.0431876704	0.0677065891	0.1878697166	0.0950022869	-0.1948306809	-0.0764289829	-0.0246658108	-0.0279885318	-0.0485182932	-0.1777774527	-0.0865725907	0.1509848975	-0.0619654806	-0.0060232845	-0.0226102176	0.041834173	-0.0814281601	-0.1017641571	0.063900152	-0.010866692	-0.0659246728674247	0.0050763355403944	0.0043460624926769	2.576918251867226e-05	0.0890098286394618	-0.0213420041827134	0.0079227495944263	0.0004554811425349	-0.0480045443123344	0.0063957623121239	4.090577555318573e-05	0.0023044362746348	0.0016187381668085	-9.448813649499998e-05	2.620313252682543e-06	8.928007938297746e-09	0.0024148395879961	3.393274418829993e-05	5.831450235753174e-06	1.1514311281486028e-09	-0.0014389576077571	0.0004280884976497	2.070598996922036e-06	1.8325976181997739e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866057.3869558175	-5461.943603321677	29832827.925866585	750055397500.7385	1137648.7585524505	-3228.5949373622425	1294244697835.9316	10423825.269561104	867227.8897597071	-4930.082133195479	24305709.84005329	752084212777.0748	885179.0410933661	887588.8511344612	1.145465	22.348045	0.1335836295495392	0.0720370413382731	0.0867241139	-0.0585246852	0.0441740943	-0.0095533338	0.0138659505	0.1835644202	0.1391658918	0.017869417	0.0270508475	0.0645195371	0.0298345802	-0.0698260097	0.0864005933	0.0119102853	0.0087647145	0.0138612161	0.0322115415	-0.1689438098	0.143756454	0.0240156848	-0.0727146951	0.0365181985	-0.0617977781	0.0339244006	0.1730292488	0.0059667788	0.0208617484	0.0638327203	-0.0100835916	-0.1108960643	0.0364680964	-0.085646002	-0.0166748212	0.0526972305	0.0433733988	0.001289831	0.0065744292	0.1224387663	-0.0171988465	0.0710027868	-0.0768814253	0.0512784336	0.0312422613	0.050243933	-0.0622010864	-0.0230315739	0.0360180399	-0.1165069554	-0.1766178738	0.1348829155	0.0062997893	-0.0186204224	0.0024255049	-0.0020727967	0.0623330115	-0.0618182193	0.0756092734	-0.0178775702	0.1101737774	0.0216444176	-0.0930216066	0.0291908102	-0.1346054599	-0.0480659018	0.1050579637	0.0353819274	-0.0143882276	-0.0648113349	0.0294991797	0.0276402619	0.1086032506	-0.09509305	-0.0985192364	0.0502907099	0.0788581233	-0.0992522373	-0.0907890812	-0.0110974048	-0.0115168111	0.1325620312	-0.0462711666	-0.1450046122	-0.0189223997	0.0643427695	0.1030025833	-0.0704143163	-0.0049193998	0.1092482456	0.0473919592	-0.013596568	0.0453639964	0.0369485257	-0.135264704	0.0473533818	-0.1028845713	0.0678715947	-0.0180634961	-0.0625648551784365	0.0033598176889882	0.0039143611034987	1.1288374903238016e-05	0.0250968685577106	-0.0639129600817512	0.000629852811403	0.0040848664664115	-0.0286709116556096	0.0193336326567247	0.0003737893517051	0.0008220211751637	0.0019948864750128	0.0003761483082042	3.9795720481889945e-06	1.4148754976495702e-07	0.0025491423019132	0.0001343027139171	6.498126475403328e-06	1.803721896549844e-08	-0.0018680509680772	-0.0004290933603201	3.489614419334164e-06	1.8412111187079528e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862930.8280894146	-3126.558866402833	9775370.345082168	744649614067.0829	1130512.993667401	-7135.764885049546	1278059628850.8289	50919140.49470616	865957.4930975493	-1270.3966621578438	1613907.6792217907	749882379851.7921	884721.4782132985	870467.255804417	1.089196	21.250244	0.183104215968925	0.0931640922011854	0.0035920102	-0.1090638519	-0.0432815183	-0.0499889524	0.0788259545	0.1101532103	0.0321541365	-0.0708000964	0.0559907483	0.0869762091	-0.0044992089	-0.0576672465	0.0446993692	-0.0095528358	0.017377629	-0.0683748111	-0.1315843178	-0.1016686266	0.0580601848	-0.0584937749	-0.0629397591	0.1132708694	0.0914351774	0.1999216053	0.0609890471	0.0719182522	0.1542737952	-0.1246744803	0.0067207774	-0.0910157784	-0.0909572424	0.0046727869	0.062960702	0.0798018146	-3.23783e-05	0.0201364357	-0.0039136217	0.0334884092	-0.0885485534	-0.0598328497	-0.023046325	0.0847410727	-0.0067923007	0.0618098845	-0.0653728231	-0.0705596293	0.0236912026	0.0234567259	-0.0180792285	0.1842100054	-0.0281360835	0.0532979258	0.0291465297	-0.0816786602	0.0223471002	-0.0196268581	0.0274111903	-0.1631045251	0.1620939245	-0.0753560343	-0.140891736	0.0396028785	-0.0157633913	-0.0767180643	-0.0649975149	-0.0278124616	-0.0292943619	0.0583903517	-0.1026951866	0.0540923984	0.0808493948	-0.0388976174	0.0401735296	-0.0288582246	0.0920168511	-0.0642818818	-0.074239856	-0.0291436426	0.044735966	0.0476023733	0.001424362	-0.1354989433	0.065764697	0.1035546744	0.0340452927	-0.0094130567	-0.1733719406	0.1346211594	0.001221945	-0.0570946596	-0.0736385447	-0.0770823496	0.024156773	0.1105016275	-0.103959857	0.0717239676	-0.0251890118	-0.0708076840529372	-0.0082428288745007	0.0050137281209405	6.794422785430251e-05	0.1008480656878987	0.0757511971301881	0.0101703323529907	0.0057382438666566	0.0003415004332367	0.0290124120888463	0.000841720055213	1.166225459008538e-07	0.0012396487956905	-0.0007552376793223	1.5367291366569067e-06	5.703839522681332e-07	0.0028390749215918	0.0002899326196785	8.060346410411485e-06	8.406092395369558e-08	-0.0015112657095703	0.0003567852585069	2.2839240449230222e-06	1.2729572068783545e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861771.2913924233	-1159.5366969913011	1344525.3516694966	742649758668.165	1130087.305393034	-425.688274367014	1277097317810.4883	181210.50693356612	864702.774188415	-1254.7189091342734	1574319.540939101	747710887689.1411	883009.8291960995	844944.214978503	1.08529	21.174023	0.1083604169851703	0.0566714177771502	-0.0154002718	-0.094270252	-0.0048376644	-0.0677103293	0.0416077902	0.0705546571	0.1147253762	-0.0309151215	0.0615528271	0.0773475201	-0.0535679809	0.0209258776	0.0917058583	-0.0500801354	0.0984653102	0.0049634871	-0.1185647908	-0.1794605603	0.2027670806	-0.0785641174	-0.0434656259	0.0363374224	-0.0160381511	-0.0300326694	0.0591180845	-0.0334129531	-0.0767014536	-0.0308226428	-0.0489135474	0.085682538	-0.1429929944	0.0333669719	-0.0137808111	-0.0396124308	0.0751586685	-0.0736817835	-0.1008580997	-0.0219427206	0.1031900469	-0.0330664677	-0.1078002394	0.0872044427	-0.0194082784	-0.0297669443	-0.092445748	0.026217112	-0.1235439033	-0.0214170864	-0.0798353351	0.1949357777	0.0061650539	0.0111724897	0.170957143	0.0258078072	0.0602825538	-0.0688041837	0.106377122	-0.0956138967	0.0372125904	0.1276010484	0.0317079434	-0.0396091606	0.0289219595	-0.0447162356	0.0580207965	-0.0679368799	0.0330993996	0.1331841586	0.0709225187	-0.0190257353	0.0658717994	-0.0864692085	0.0217345679	0.0076436392	0.0653232803	-0.0493855564	-0.1410908322	0.0008461142	-0.0435028871	0.1014268975	0.0140675082	-0.124722886	-0.039487235	-0.0155499356	0.1298886707	-0.0642413166	0.0705479365	-0.0029506406	0.0059786762	0.0366213518	0.0274766172	-0.0420113218	-0.064703279	-0.0045579666	-0.1049895425	0.0754505123	-0.032215118	-0.0765066715887599	-0.0056989875358226	0.0058532707975903	3.247845893346242e-05	0.0600044887007413	-0.0408435769871574	0.0036005386642373	0.0016681977811058	0.0269429840199819	0.0266014835867452	0.0007076389290158	0.000725924387901	0.0010450066822218	-0.0001946421134687	1.092038965888214e-06	3.7885552335562295e-08	0.0026840306946744	-0.0001550442269173	7.204020769954342e-06	2.403871230041417e-08	-0.0018659067466931	-0.0003546410371228	3.481607987354829e-06	1.257702652115352e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861502.3350989827	-268.95629344065674	72337.48778133665	742186273380.9999	1133849.021665061	3761.716272026999	1285613603930.8157	14150509.311232705	868863.5508036283	4160.7766152132535	17312062.04170546	754923869915.0891	887051.9356610873	848732.04394954	1.048603	20.458263	0.0965969645021884	0.0480400602507428	-0.0414042923	-0.0688195504	0.0484297265	-0.0866599465	-0.0009050264	0.084379426	0.1224575975	-0.0359126226	0.0313689006	0.0594440938	0.0830513115	-0.0648295594	0.0577537716	-0.0197776885	0.0482573253	-0.057069457	-0.1598174444	0.0680006847	0.0918292164	-0.1284967981	-0.1639397539	0.0352574068	0.0482311514	-0.0160733177	-0.0211075472	0.0453363643	-0.0345707409	0.0348786489	0.0911377003	-0.0386680072	-0.13312419	-0.0297592717	-0.1277483428	0.1760673882	-0.0519231459	0.0454900223	0.1260215643	0.0219013429	-0.0287082457	0.0546560617	0.0140013254	0.0424258554	0.0870025635	0.071178199	-0.0775331251	-0.0049372685	-0.0042500146	0.0603040673	-0.0266989297	0.1029890267	0.145351514	-0.0109745839	0.166235548	-0.1226206754	0.003907005	-0.059495443	-0.0666079807	0.0002058564	0.0313475854	-0.0418039746	-0.0115444042	0.0026859892	-0.0664889765	-0.0804692763	-0.0632361141	-0.0470771588	0.1147488413	-0.080512955	0.0510433798	0.0122859411	0.0480324251	-0.0653454191	0.0623124395	0.0176440704	0.0122824173	-0.122437065	-0.1182469146	0.0053356037	0.0443393279	0.0224067101	0.0509415585	-0.1469297052	-0.0999526863	0.0350583967	0.0146033214	-0.0697333973	0.0164838565	-0.0431567626	-0.0169758541	-0.0429294691	0.0659572969	-0.1440429598	0.1020046254	0.0608923275	-0.105973176	0.0790446912	-0.0391140859	-0.0763833537918117	0.0001233177969481	0.005834416736485	1.5207279044157404e-08	0.0815432845690082	0.0215387958682668	0.0066493072583022	0.0004639197274548	0.0167700777988386	-0.0101729062211433	0.0001034880209841	0.000281235509379	0.0003808636739635	-0.0006641430082582	1.4505713814497525e-07	4.4108593541838426e-07	0.0027862545078851	0.0001022238132106	7.76321418271004e-06	1.044970798733608e-08	-0.0013370346758455	0.0005288720708476	1.7876617244132813e-06	2.797056673226289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862416.4714610191	914.1363620364572	835645.288397249	743762170247.2748	1136985.6972226046	3136.6755575437564	1292736475688.7725	9838733.553292437	870589.646085296	1726.095281667658	2979404.921395352	757926331870.9209	888782.2189822635	836610.1829511634	1.048902	20.464109	0.0508804857003532	0.0253885710575079	-0.0564000797	-0.0346028604	0.0695338799	-0.0544976107	-0.0638979217	0.0593052088	0.109649268	-0.0379527106	0.0118281776	0.0317605923	0.0773730081	-0.054615564	0.0882226229	0.0060565333	-0.0517756733	0.0365457918	-0.1081547812	0.0580229924	0.1907122153	-0.1177922533	-0.0700169419	0.1554539296	0.1629920495	-0.123675465	-0.0092769161	0.105845648	-0.1276123325	0.0601990052	-0.0258698138	-0.0395702729	0.025091838	0.060668679	0.0051903048	-0.1271989292	0.0053619795	0.1388807169	-0.0566444532	-0.0412368279	-0.0431358928	0.0426594526	0.0979926015	0.0163103566	0.080546058	0.0667787512	-0.0786709756	0.0058922831	0.0261935844	-0.0437138552	-0.0455450304	0.0738273827	0.1494015331	0.0646649691	0.257820587	-0.1018719352	0.1895196476	0.0126769995	-0.028215474	-0.0006461236	-0.0974672819	-0.0124930202	0.1230110314	0.0369507354	-0.0075417071	-0.0501146027	-0.1032794206	-0.0688883629	0.0074122329	-0.0546949409	-0.028898369	0.0033370114	0.0455513692	-0.0857144957	0.0493655994	0.0097281259	-0.0179758753	-0.0047453766	-0.1960191751	0.11713113	0.0815150426	0.0207279986	0.1112595368	-0.061521951	-0.0902548983	0.0435877647	-0.0228202729	-0.0550535243	0.098764173	0.0735154402	-0.112973988	-0.0392891982	-0.0889755224	-0.1200511719	0.1552610997	0.1198847578	-0.1069103263	0.0825001988	-0.0458586883	-0.076393963177864	-1.0609386052296e-05	0.0058360376100208	1.1255907240665288e-10	0.0713529547546016	-0.0101903298144065	0.0050912441522122	0.0001038428217263	0.0265279025577029	0.0097578247588643	9.521514402470511e-05	0.0007037296141109	0.0002341473671059	-0.0001467163068575	5.4824989522625095e-08	2.1525674697933442e-08	0.002617812713944	-0.0001684417939411	6.852943405286851e-06	2.8372637946095997e-08	-0.0016403110098674	-0.0003032763340219	2.6906202090922098e-06	9.197653477776313e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861086.2678022139	-1330.2036588052288	1769441.7738988174	741469560597.546	1137710.5863504957	724.8891278910451	1294385378293.9888	525464.2477346399	868873.1403564608	-1716.5057288351236	2946391.9171237987	754940534032.8981	887044.6268964987	847356.3939309389	1.10138	21.487949	0.0600861248053318	0.0317761475734588	-0.0507624068	-0.0384402909	0.0726035355	-0.0331111607	-0.0275242366	-0.0448840185	0.1356689952	-0.0994412333	-0.008735216	0.045542952	0.0823206337	-0.0169871791	0.0798798245	0.0303068663	0.0929087415	0.0329140795	-0.0905857395	0.0644474032	0.1084260479	-0.0335750085	-0.0098410854	0.0894509659	0.0734092894	-0.043649017	0.0707189006	0.1427600514	-0.1316761192	0.0619220493	0.1026383525	0.1608674099	0.0197215128	-0.0415520751	-0.0447171401	0.0587128252	-0.0509536313	0.0951023641	-0.049167835	-0.0039078106	0.0514987827	0.0930469384	0.053204952	0.0413658103	0.0934714175	0.0408983852	-0.0587830602	0.1014117524	-0.0503842172	0.0237002517	-0.027487752	0.0727223954	0.1400493234	0.0174083431	0.082308763	-0.0172704433	0.1016587058	0.0224378714	-0.0263421899	-0.0075143635	-0.0098182257	-0.0948733312	0.0448262644	0.0220675473	-0.194679361	0.0770747705	0.0367028147	-0.1180285372	0.1699728336	-0.0673872192	-0.0690545872	-0.0267909225	0.0682061738	-0.0826336176	0.0784693723	0.0263513921	-0.0249228139	-0.0489827651	-0.123685371	-0.0631344124	-0.1388669909	0.0424218539	0.0665894731	-0.1350073472	-0.0986239458	0.0398636993	-0.0090832399	-0.0361254456	0.082037574	-0.0741955099	-0.0807227156	0.0155057625	0.0340476412	-0.0683859362	0.1128857418	0.0123223577	-0.1078005821	0.085810973	-0.0524223074	-0.0830837685443697	-0.0066898053665057	0.0069029125955343	4.475349584172857e-05	0.0904740490184821	0.0191210942638805	0.0081855535457987	0.0003656162458482	0.0269279711063035	0.0004000685486005	1.600548435793898e-07	0.0007251156279019	0.0006319602734723	0.0003978129063664	3.993737872471842e-07	1.5825510847168213e-07	0.0027494420406817	0.0001316293267377	7.559431535067951e-06	1.7326279657420217e-08	-0.0017883719092902	-0.0001480608994227	3.198274085938275e-06	2.1922029937888466e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
