global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
873.0390495963163	1.3546592137852258	762197.1821200392	1.835101585493206	979.8785129981704	-0.7986737987663446	960161.9002355057	0.6378798368358635	778.7985742827992	-0.018552866492314	0.0003442088550816	606527.2193049208	800.4462002931278	650.7744900727075	1.019141	16.441977	0.0571356124901295	0.032238014468147	0.0091641261	-0.0168840525	0.0271930368	0.0685581271	0.0845084609	-0.0842618756	-0.0370211357	0.0183966242	0.0056720485	0.1488745414	-0.0859342942	-0.1052243008	0.1176150154	-0.0195714902	-0.0391429768	0.0226359046	-0.0175518215	0.0401387778	0.0796001605	-0.0133842959	0.088612331	-0.155055163	0.082474414	0.0623153168	-0.0037166537	-0.0733774863	-0.0049483613	0.0144723179	-0.013833372	-0.0714375758	-0.0129554174	0.0379050984	0.0816879701	0.0136468833	0.1260761451	-0.0152894959	0.0495219661	0.0579581987	0.0739161071	-0.0873166415	-0.172766076	-0.0859676678	0.2714080925	0.0184452157	0.0289608153	-0.1113139196	0.1184525899	-0.1353641046	-0.0099956667	-0.0011026052	-0.0272851524	-0.0316030244	-0.0809124629	-0.0606156337	-0.0829311037	-0.1278519163	-0.0977323491	0.0631274755	-0.0289616174	0.0474741694	-0.085162306	0.0975479511	0.0043379405	0.0088042943	-0.0686965458	0.0710487544	-0.0137978416	-0.0175793047	0.0461542395	-0.0086248793	-0.0987695388	-0.1297078385	0.0556236247	0.1098077218	-0.1493021485	-0.1350892083	-0.0858588294	0.0647167655	0.0106097886	0.1663978029	0.1401396828	-0.0081999107	-0.0569682302	0.0027561727	-0.0072210188	-0.137602212	-0.0846536982	0.0890913293	0.0928247046	-0.049858867	-0.0695227736	0.0014943903	-0.0992191918	-0.0437901617	0.0069030115	-0.0403713521	-0.0151664489	-0.0992296307	0.0494712549	-0.0229085799	0.0573407764	-0.1135344848	0.0248542798	-0.0988665384	-0.0253983339	-0.1034414224	0.0366662233	0.0446835199	-0.1082719048	-0.0655534320696489	-0.0017358401170213	3.013140911860561e-06	0.00429725245611	-0.002900151350019	0.0098297366990466	8.410877853017028e-06	9.662372357258356e-05	-0.1025863050508348	0.0100801555560466	0.000101609536034	0.0105239499839829	-0.0002806954686453	-0.0001786791053982	3.192622270590106e-08	7.87899461180046e-08	0.0012088052175533	2.20111029600005e-07	4.8448865351574284e-14	1.4612100539840812e-06	-0.0021598344164585	-0.0005308983859324	4.664884706518628e-06	2.818530961857336e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.2759930381969	0.2369434418806122	762610.960016849	0.056142194650231	978.8067791129968	-1.0717338851736713	958062.7108375588	1.148613520629452	778.9409324897169	0.14235820691772	0.0202658590768284	606748.9763079497	800.427984591804	653.3846254664019	0.988025	15.939971	0.0254410194507082	0.0185583759938774	0.0116011784	0.0696277802	0.1176806255	0.0343963068	-0.0265748863	-0.003304558	-0.0439398326	0.0146738247	-0.0455905394	0.0972806095	0.0768399928	0.0297284647	-0.0107312615	-0.060034123	-0.0286469641	0.0273311755	-0.0979780731	-0.0355963943	0.0278986646	-0.0144243244	-0.0119650532	-0.0473063651	0.1155329375	-0.0186175052	-0.0055647263	-0.0011837768	0.0235436025	0.0707146819	0.0043474823	0.1112498125	-0.0959916591	0.0659781915	0.0271171664	0.1258251581	-0.004251256	-0.0433348913	0.0071513485	0.0282436644	-0.0273330246	0.0387679381	0.1798077281	-0.0222541551	0.1094192429	-0.0524597236	0.017440844	-0.0747893266	0.0718557438	-0.0973847765	-0.1159458184	0.0087087907	-0.0854316161	0.0780587448	-0.046366795	-0.0013619381	0.023815967	-0.0712832398	-0.0956816071	0.0177141153	-0.0384841098	-0.0253961068	0.0080857602	-0.0037081455	0.0661388225	-0.053683745	0.0469993911	-0.0774980943	-0.1093494706	-0.0901743451	-0.0279208269	0.0350325671	-0.0205211188	0.037288767	0.0267723019	0.0404464191	-0.0389596947	0.0312256818	0.0538412295	0.0444995606	0.016115819	-0.0384771565	0.2103157591	-0.0128898798	-0.0483150339	-0.0226470558	-0.1084610827	0.0505242491	-0.0703073165	-0.0224425614	0.0587707013	-0.0512232023	-0.0504377547	-0.0846667002	-0.0292018196	0.0543514995	-0.0425894339	-0.045797691	0.0298518555	-0.0694289943	0.0758235223	0.0688580049	0.0478935836	-0.0809461006	0.0823807833	-0.1011107935	-0.1221107781	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	-0.0639162429411044	0.0016371891285445	2.6803882426243176e-06	0.0040852861117062	-0.0022191233775998	0.0006810279724192	4.924508565009944e-06	4.637990992174068e-07	-0.1046281703010478	-0.002041865250213	4.169213700027425e-06	0.010947054020545	5.48559564560304e-05	0.0003355514251013	1.1259475888753375e-07	3.009175958705903e-09	0.0012079386974646	-8.665200887001626e-07	7.508570641209378e-13	1.4591158968324744e-06	-0.0022450352132591	-8.520079680060001e-05	5.040183108773332e-06	7.259175775457133e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.7636959493796	-1.5122970888173768	759971.9415753223	2.2870424848455126	978.6824257766144	-0.1243533363823417	957819.2905239984	0.0154637522694198	778.9141944916651	-0.0267379980518853	0.0007149205398226	606707.3223805994	800.0108483528858	649.651770489275	1.015675	16.386051	0.0727597399200586	0.0426455235468828	-0.0510609792	-0.0716194623	0.033827982	0.0274773285	0.0066197441	0.1036709085	0.0712030184	-0.0021207177	-0.0223958217	-0.053081579	0.0936624767	0.060865263	0.0953935221	0.0017569717	0.0556210856	0.0074106282	0.0302776267	0.0846497821	-0.0140662751	-0.013743777	-0.0745979088	0.0761255199	0.1519519545	0.0054807908	-0.0142598225	-0.0443036451	0.0300903658	0.0622902608	0.0085778787	-0.1250005689	-0.1002233311	-0.0995590789	0.0618405096	0.0506378904	-0.0397004953	-0.0170651212	-0.0911407089	-0.0638914319	0.1481067685	0.1122364093	0.0820275696	0.120654543	-0.0370554016	-0.0307807718	0.0829855049	0.0272264561	0.1111219644	-0.0261355034	-0.1110616595	-0.017651379	0.0147958597	-0.0696646764	-0.0470940565	0.0236792957	0.1417741468	0.0295388472	-0.1227090447	0.0784985088	-0.012317459	-0.0053806087	0.0197737605	-0.0179064933	-0.1019636389	-0.0033435673	-0.0405266993	-0.0344755529	0.094070992	-0.1276210668	-0.0121907705	-0.0031973528	0.0578337673	0.0689831695	-0.0256191714	0.1313701779	-0.0849639195	0.0725551485	0.2128635167	0.0773079153	-0.0547990008	-0.0451854929	0.0183066838	-0.018816014	0.0320238095	0.0650531043	-0.0131905896	0.0517390469	-0.0592336318	0.0847845016	0.0841043718	-0.0192718074	-0.0779132912	-0.00425714	-0.0746886077	0.0580225772	-0.034038637	-0.038245606	-0.0047399961	-0.0928133707	-0.0157777647	-0.0243341674	0.0310272216	-0.0095263973	-0.095621814	-0.1427446346	0.0576173726	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	-0.0655807245034765	-0.0016644815623721	2.770498871476676e-06	0.0043008314264008	-0.0109790328164507	-0.0087599094388509	0.0001205391615847	7.673601337686909e-05	-0.0985501809796787	0.0060779893213691	3.694195419067686e-05	0.0097121381711274	-0.0005439705683455	-0.0005988265248015	3.5859320680587786e-07	2.959039792261262e-07	0.0011789756107818	-2.896308668279995e-05	8.388603901953837e-10	1.3899834908183184e-06	-0.0017476776327941	0.0004973575804649	3.054377108168789e-06	2.473645628459987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.6809358013551	-0.0827601480244766	759827.6538395261	0.0068492421010332	976.156709212291	-2.5257165643233748	952881.9209401694	6.379244163297472	778.3950454806104	-0.519149011054651	0.2695156956790222	605898.8468287615	799.0250439597263	645.3317552650599	1.011361	16.316454	0.0486982446134499	0.0259957913511498	-0.0476457906	-0.0552561986	0.046997759	-0.109886514	-0.1027045105	0.0153026363	0.0093787004	-0.1229719404	0.1350823727	-0.0171788126	0.0728508503	0.0124134267	-0.0979576952	0.0544795152	0.1174173583	0.0455115466	-0.027417807	0.0227522808	-0.1063839312	0.0951449003	0.1410018644	0.0667835907	-0.0851638982	0.003937871	-0.0760537029	0.2048078004	0.050159767	0.0426947518	-0.0587182135	0.0252672531	0.071441092	0.0089559599	0.1202403264	0.1546177319	0.073100021	-0.0252742058	-0.0762677327	-0.0713897783	0.053195916	-0.1239697572	0.0813963651	-0.0140325073	0.1040757435	-0.0707810011	0.1102097647	-0.036142944	0.0131729496	0.0701213429	0.0458608488	0.0453047557	-0.0343676688	-0.0253257109	0.1530233292	-0.0895403633	-0.0598113019	0.1067027172	0.0456288591	-0.0469606545	0.0970473426	0.031118247	-0.0530207415	-0.0116182196	0.0591256948	0.1166408594	0.1714218954	-0.133739725	0.006799965	-0.0594324373	0.0226448858	0.0496674432	0.1307760847	-0.0946022488	-0.0832506957	0.1312408888	-0.144176206	0.017611809	-0.0135503128	0.0849305317	0.0034641237	-0.0380181458	0.0611294103	-0.0197391848	0.0520104911	0.082555007	0.0183964118	0.0217188856	0.0039786406	-0.0873506599	0.0915010239	-0.0957988456	-0.0254064199	-0.0124223946	-0.1595899034	-0.0714593985	-0.1027972517	0.0476840423	-0.0941587029	-0.0183105516	-0.010608136	0.0056702669	-0.1758959133	-0.048260581	-0.0789063838	-0.0955800187	0.1852624293	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	-0.0633864777402948	0.0021942467631817	4.814718857733408e-06	0.0040178455603208	-0.0187052583019067	-0.007726225485456	0.000349886688141	5.96945602521098e-05	-0.1126034754069209	-0.0140532944272421	0.0001974950842587	0.012679542673717	-0.000195073815583	0.0003488967527624	1.2172894408821705e-07	3.805379352611029e-08	0.0011051664443046	-7.380916647720006e-05	5.447793056059034e-09	1.2213928696168724e-06	-0.0016758939932824	7.178363951170007e-05	2.808620676720029e-06	5.152890901545707e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.5558484702728	3.874912668917773	766598.0437904994	15.014948191739457	982.937049769148	6.780340556856913	966165.2438088764	45.97301806695872	779.1695828692904	0.7745373886799598	0.5999081664631711	607105.238868704	799.746421851242	651.4737910698925	1.154339	18.623137	0.0316331715603657	0.0158712413262069	-0.0295049805	-0.0285968554	-0.1180214407	-0.1253625721	0.0885664908	-0.0493255566	-0.0859128793	0.012668695	0.1171833856	-0.0878836646	-0.1428982054	-0.0725132258	-0.0157752249	0.0285816867	-0.1386312315	-0.0481411496	0.1295617906	0.0551946101	0.0537044134	0.2123737104	0.0831651659	-0.0321099724	0.0419013562	-0.0745321756	0.014086253	0.0961341495	0.1018591054	0.0286655523	-0.09820191	-0.0459087775	0.0707315602	0.2133426188	-0.1053874132	-0.0719074175	-0.0511217164	-0.1437981853	-0.0580180973	0.0629174429	-0.088725141	0.123937816	0.0522458254	-0.0046057181	0.0605799451	-0.0180531422	-0.0400532294	-0.0606436379	0.0591681113	0.0096907809	0.1096803808	-0.0177160401	0.1597321888	-0.0568543915	0.0466176256	-0.2580655332	-0.0527933304	-0.0482226075	-0.0314730086	0.0017992222	-0.0361833905	-0.0584874166	0.0539321401	-0.0587890032	-0.0165188916	0.1029498293	0.0897499796	-0.0339508167	-0.0891985947	0.1594298393	-0.0207322217	0.0541466997	-0.0431434314	0.0352525639	0.0408286143	-0.0814930026	-0.034595191	-0.1053401653	0.1087596667	0.058789824	0.1247542456	0.0427636261	0.0904792579	-0.0160505232	0.0113293262	0.052223925	0.0655365397	-0.1240998997	0.1215403865	0.0127826582	0.0651283453	-0.0870701766	-0.024863397	-0.1097143263	-0.0842519815	0.143308566	-0.0277859683	-0.1627058221	0.0017273454	0.1502784174	0.1635264729	-0.0718645694	-0.0418794414	-0.0751608947	-0.0142704692	-0.0229124677	-0.0114399836	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	-0.063023840437026	0.0003626373032687	1.3150581372206618e-07	0.0039720044634317	-0.0282173327576913	-0.0095120744557846	0.0007962178679582	9.047956045238989e-05	-0.1238934129940432	-0.0112899375871223	0.0001274626907211	0.0153495777833125	-0.0001862078035249	8.866012058099995e-06	7.860616981437449e-11	3.4673346093567766e-08	0.0010086498366059	-9.65166076987e-05	9.315455561664757e-09	1.0173744928851086e-06	-0.0015719061687554	0.000103987824527	2.47088900337128e-06	1.0813467649858165e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.5145664832702	0.9587180129973376	768277.7852573551	0.9191402284455632	987.1738456050052	4.236795835857265	974512.2014465746	17.95043895473746	780.8877852326067	1.7182023633163226	2.9522193613057963	609785.7331254857	802.2269299783613	661.1461852811913	1.166404	18.817791	0.08911255728788	0.0444711840545107	0.0106749576	0.0065586244	-0.0458364714	0.109210382	0.1716912154	-0.1641824725	0.0494688395	0.2149545588	-0.1121094343	0.0894562358	-0.0983665832	-0.0098021507	-0.1155970063	0.0094323528	-0.0876971625	-0.036243676	-0.0658142573	0.0202040233	0.0735441866	-0.020693975	-0.0908668518	-0.2427713146	-0.0894854698	0.0664114504	0.1663475224	-0.1861395266	-0.0749176285	-0.0330008524	-0.0314619563	-0.1584012299	-0.0279304905	0.0004206682	0.0127650258	0.1099232107	-0.1176934952	-0.0525350061	-0.1619388422	-0.0950951164	0.0069617985	-0.0047739274	-0.1721610506	-0.0674453746	-0.072211183	0.0328351953	0.0069886121	-0.0223386922	-0.0361643022	0.0232499975	-0.0545183991	-0.0446943749	-0.0379483245	0.0152832204	-0.0825808509	0.0150443881	-0.0385177062	-0.2576227982	0.1159383246	-0.0527118202	-0.0544179805	-0.032253369	0.084928121	0.0989973943	-0.1065652443	-0.1139000033	-0.0882363434	0.0690223834	0.0335403344	0.0903114547	0.1607777541	0.1110746679	-0.0650216036	0.091219389	0.034589559	-0.0001153355	-0.1570781581	0.0069276696	-0.0523838057	0.0531125235	-0.1306737429	0.1348873159	-0.0748886069	-0.0281146903	-0.1189527095	-0.011980195	0.0206880018	-0.1024399386	-0.0763570998	0.0464222345	-0.0861292923	-0.0854307375	0.1198210219	-0.1223834435	-0.0722707147	0.073321888	-0.0704772993	-0.1243922585	0.1017611057	-0.0573186277	-0.0723170225	-0.0972998419	-0.1044359169	0.0582422008	-0.0449777731	0.109159997	0.1025416045	-0.1126387502	0.0674542747	-0.0050684204	-0.0586099215	-0.0586099471838963	0.0044138932531297	1.9482453650023885e-05	0.0034351259088991	-0.0431577589422005	-0.0149404261845092	0.001862592156913	0.0002232163345747	-0.1505957033668394	-0.0267022903727961	0.0007130123111531	0.022679065872553	0.0002179342656975	0.0004041420692223	1.6333081211536316e-07	4.7495344165108526e-08	0.000551831130535	-0.0004568187060708	2.0868333021629126e-07	3.0451759662753626e-07	-0.001572064343011	-1.581742556000694e-07	2.4713862985666077e-06	2.501909513463609e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.5777987841838	-1.936767699086431	764886.3261261882	3.751069120224548	979.754234796838	-7.419610808167249	959918.3606023376	55.05062454467226	780.1762865168567	-0.71149871574994	0.5062304225138139	608675.0380432325	801.0696017485876	657.335245752466	1.048089	16.908993	0.0569881570067419	0.038827863143524	0.0036366813	0.0697918072	0.0786374833	0.0259609143	0.0322901988	-0.0436046871	0.0056387423	0.0614604683	-0.0519622748	0.0076903529	0.0791905674	0.1016994606	-0.1191506854	-0.0208184337	0.1342004628	-0.0223451368	-0.0754432182	-0.0503349552	0.0333480543	-0.0267216919	-0.1193503704	0.0604060349	0.0311890492	-0.0469895709	-0.0876808603	-0.0070059335	0.1032433731	-0.0944496106	0.0635824509	-0.0227100263	-0.1917620029	0.0863672317	-0.1242787565	-0.0861479494	0.1333921177	-0.020462453	-0.0976809517	-0.0599428428	0.1242886096	-0.0183893507	0.0909744507	0.0433066673	-0.0129862192	-0.0452306857	-0.0516051072	-0.0819970978	-0.0042822093	0.1979953109	-0.0366178678	-0.0285484553	-0.0709151684	0.0769452655	-0.0550231213	0.0648316603	0.0509671429	0.0634978776	0.0424112747	-0.0565532738	0.0422847438	-0.1003048186	0.0967849736	-0.2587029877	0.007870718	-0.0348320597	-0.0042087215	-0.1048813504	0.0819198739	-0.0882530516	0.0509018237	-0.1598738329	-0.0375375418	0.0109198688	-0.0192386166	0.0232293245	0.0794641068	-0.0387686711	0.0564188993	-0.0643230765	0.1294105059	0.1534100536	0.0369679032	-0.0211538405	-0.0796184417	-0.0268477877	-0.0862381278	0.1001708556	-0.0474492009	-0.0822616987	-0.0444174406	-0.0372433129	0.0329671859	-0.1111555946	-0.0533540179	0.1706787911	-0.0928596806	-0.1021632679	0.1342203495	-0.050260515	0.0567601301	0.0891689957	0.0151224575	0.001015259	0.0192370696	0.0578132121	0.0044684956	-0.1142514127	0.0731227308	-0.0151740128	-0.0462651033	-0.0548797554898214	0.0037301916940748	1.391433007454534e-05	0.0030117875626225	-0.0066430909690353	0.0365146679731652	4.413065762287836e-05	0.0013333209771904	-0.1537056047626563	-0.0031099013958169	9.671486691703936e-06	0.0236254129354539	0.0002756031194141	5.76688537166e-05	3.325696688986609e-09	7.595707943078267e-08	0.0007667849785757	0.0002149538480407	4.620515678750434e-08	5.879592033693367e-07	-0.0015721095601274	-4.521711639989511e-08	2.4715284690439667e-06	2.044587615521663e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.2431214469284	-0.3346773372553571	764301.0353972688	0.112008920072336	986.7772268947168	7.022992097878841	973729.2955180274	49.32241800686865	779.3735245912654	-0.8027619255913123	0.6444267091790716	607423.0908338118	800.54639040919	658.676749552577	0.952605	15.368536	0.03902936925075	0.0292228404010056	-0.0260953664	0.0723894295	0.0307092987	-0.1106933975	0.0644137574	0.1183855657	-0.0719239362	0.0403000059	0.1240112846	-0.0809932827	-0.0171386623	0.1747954943	-0.0086638677	0.0812878954	-0.0066252294	-0.0162634322	0.0319057605	-0.0469174066	0.069916882	0.0970730847	-0.0788877823	0.2127289813	-0.0179524477	-0.0254113707	0.0913983297	-0.0281348677	-0.0815467943	0.1111116475	0.2246922521	0.0178449592	-0.0965660799	0.0708929679	-0.087471034	-0.0529257226	0.0377733418	0.0447562123	-0.0339275303	0.018079375	-0.0427952573	-0.0655978895	-0.0052170827	-0.0152880605	0.0718783378	0.0095762569	0.0809690133	0.0108952231	-0.0177641833	0.0091288908	0.1484924627	-0.012993338	0.0416765799	0.0475776689	-0.0615797606	-0.0678750205	0.1338068728	0.1951226542	0.0371029985	0.0139386641	0.0390170758	-0.1120844021	-0.0943755547	0.1289944319	-0.0345039042	-0.1526315778	-0.0078309993	-0.1619465162	0.0239175939	0.0732605976	0.0285841284	-0.0154905354	0.0359031778	0.0415107868	0.1210075691	0.0060479832	0.1162814761	-0.0055191005	-0.0852860959	0.1041884407	0.070679638	0.0446362385	0.0237159855	-0.0333384425	-0.0239785502	-0.000619722	-0.0686737705	0.1020518043	0.1173843523	0.0377899113	-0.011708196	-0.0086003915	0.0087380261	-0.0364664164	-0.0233512104	0.1179797382	-0.0863842271	-0.0656916354	0.031778823	0.0340275519	-0.1016009248	0.0611365058	-0.0585719288	0.0151840232	-0.0399704908	0.1013892193	0.0468656184	-0.1157857731	0.0785907625	-0.0251860523	-0.033413395	-0.0466298251911041	0.0082499302987173	6.806134993369378e-05	0.0021743405973529	-0.0346694300242802	-0.0280263390552448	0.0012019693782084	0.0007854756808395	-0.1536546297821885	5.097498046779947e-05	2.598448633692537e-09	0.0236097452535014	0.0002786425423791	3.039422965000029e-06	9.238091960169567e-12	7.764166642348857e-08	0.0008177838560825	5.099887750679999e-05	2.600885506953589e-09	6.687704352691631e-07	-0.001572113757982	-4.197854600171066e-09	2.471541668036287e-06	1.7621983244177384e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.8326322956287	-0.4104891512996573	763583.4692647075	0.1685013433347129	983.0880658113504	-3.689161083366457	966462.145140702	13.609909499025571	778.8166815989302	-0.5568429923351914	0.31007411811281	606555.4235367695	800.0722090382529	654.4140674811749	0.939784	15.16169	0.0375380834696866	0.0258170532614475	-0.0448665596	-0.0346223457	-0.0575817098	0.0420228656	0.1009843688	0.1560179381	0.0766528964	0.0887052524	-0.0015605233	-0.0605557234	0.0115490762	0.0639990845	0.2021173213	0.08560394	-0.1384319642	-0.0034135093	0.0638652197	0.0739379615	0.0698941981	-0.0725071694	-0.0100517112	0.0892349156	0.153840979	0.1463294166	0.020612708	-0.1651413195	0.0651163009	0.1328593436	0.0902121359	0.0038391331	0.0078161144	-0.0571993351	0.0883059696	-0.0468771836	0.083312345	0.0284342811	0.0988908071	0.0746142759	-0.0739914086	0.0001840229	-0.0122448108	-0.0841035939	-0.0221976284	0.159407022	0.0837488458	-0.0228487461	-0.0068007442	0.0915454214	0.0246327746	-0.0149207552	0.0745319727	-0.0954654916	-0.0959627033	0.0152250973	0.0619401508	0.0362519793	-0.2255256875	-0.0642970667	-0.0285283539	-0.0797944642	-0.1530712375	0.0749250019	-0.081555783	-0.0362000189	-0.1172548564	0.0860324392	-0.0037805994	0.0661923452	0.0226917707	-0.1364990025	-0.0548567093	-0.0082537458	0.0345040171	-0.0231568236	0.0776896798	0.074127478	-0.035175217	0.0692990165	-0.0574928845	-0.1320485315	-0.0709091844	-0.0299445658	0.0340629785	0.0298783957	0.0012000346	0.071323693	0.010890862	0.1618940056	-0.0697881281	0.000629742	-0.0187121849	-0.0666002288	-0.0388030574	0.0499975747	-0.0438993446	0.0537084161	0.1274538562	-0.0349348846	0.0526917978	0.0257205869	-0.0470975222	-0.0550117838	-0.0984173415	0.1065272025	0.0227880888	-0.1172407796	0.0838433825	-0.0350428114	-0.0201956026	-0.0456381060352697	0.0009917191558343	9.835068840488871e-07	0.0020828367224865	-0.0232600986826554	0.0114093313416247	0.0005410321907268	0.0001301728416629	-0.153537370380576	0.0001172594016125	1.3749767266521968e-08	0.0235737241033821	0.0006900727481812	0.000411430205802	1.692748142463583e-07	4.762003977823538e-07	0.0007289595493074	-8.882430677510005e-05	7.889757474077085e-09	5.313820245264477e-07	-0.0015722547168171	-1.4095883509989554e-07	2.4719848945536197e-06	1.9869393192719543e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.5607166452111	-0.2719156504176681	763108.3256656948	0.0739381209420634	976.7091311684138	-6.378934642936542	953960.7269077578	40.69080717885596	778.8567143192997	0.0400327203694814	0.001602618700181	606617.7814402552	799.897014655197	652.4298853493262	1.04042	16.785269	0.047416971567643	0.0248507284586845	-0.0655117122	-0.1517155657	-0.0015090043	0.0626546173	-0.0811259272	0.0424470959	0.1891589464	-0.0722908612	0.0300314926	-0.0556216831	0.0440420335	0.0687717748	-0.0476902377	-0.0015048899	-0.0764366319	0.0185321989	9.02556e-05	0.0928600026	-0.1477158299	-0.1016458936	0.1504759469	-0.0074070824	-0.0056819751	0.0711747493	-0.0046628093	0.0263841058	0.025913624	-0.013557901	0.0248627129	-0.013342657	-0.0471350291	0.0042946197	-0.0891108437	-0.0900796466	0.1272273455	-0.0749950884	-0.1026517681	-0.0794350254	-0.0144282033	-0.0724871401	0.0575210998	0.0434429004	-0.0300409927	0.1049647573	-0.0295366602	0.1715236797	-0.06978892	-0.0936635032	-0.2274459925	-0.0012132456	-0.048215356	-0.1234673597	0.1296554838	0.0791932628	-0.1011011386	0.0283878847	-0.1053398749	-0.0780629909	0.0801243353	-0.0346605036	0.091074772	-0.0097597895	-0.0635271003	-0.0385982368	0.0866304572	-0.0331988688	0.0912642673	-0.0615974502	0.0249205801	-0.1303082515	-0.0705910642	-0.0289098496	-0.0314849487	0.0174739726	-0.0818991217	0.0639711499	0.0007197414	0.1032617804	0.1118250833	-0.0443968022	-0.0439922671	-0.0366755632	0.0594322243	0.0992781587	0.0740544674	0.0692860381	-0.1215320933	-0.0376500818	-0.0563619816	0.0006069348	0.0035097074	-0.1074847061	-0.0367494811	0.0871315213	-0.0122518853	0.0568612334	-0.0128551132	0.0547926559	0.024177449	-0.0071716258	-0.0973687869	0.0901671429	-0.0833350029	0.1229132126	0.1224328108	-0.1186154352	0.0888661936	-0.0446835199	-0.0067565429	-0.0484408544462411	-0.0028027484109713	7.855398655202689e-06	0.0023465163794819	-0.0356629229932394	-0.012402824310584	0.0012718440764217	0.0001538300508792	-0.1656290945583336	-0.0120917241777576	0.0001462097935909	0.0274329969642134	0.0005908117883677	-9.926095981349994e-05	9.852738143097251e-09	3.4905856927424e-07	0.0010320418514619	0.0003030823021544	9.185888187927162e-08	1.0651103831689065e-06	-0.0015723049482157	-5.023139860007089e-08	2.472142850183575e-06	2.523193405319204e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
