global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
992482.2803795852	-960.091214737622	985021076867.4615	921775.1406163628	1203344.7819010415	7824.254313150886	1448038664128.465	61218955.55686025	996374.6286848072	1698.8705593348714	992762400686.7876	2886161.177374779	1014731.2756787166	976777.3909737724	1.166139	19.776487	0.0899302811816506	0.0529957059772506	-0.1160572475	0.0181529511	-0.0337892464	0.0335275493	0.1045843475	0.0483027445	-0.0516658583	0.0511950629	0.0320263668	-0.0520238196	0.0709433154	-0.1059256444	-0.0094512312	0.0576775902	-0.1318616074	0.0910116318	-0.0162219049	0.0033098168	-0.024278698	-0.1141261611	-0.0552545627	0.0057070546	-0.0114392652	-0.0107152477	-0.0104055592	0.0089386873	0.0624476475	0.0137349763	0.0809892688	0.1069711181	0.0728369006	-0.0843346949	-0.0393158739	-0.0727478169	0.0756171632	0.0061268093	-0.0087791585	-0.1041829102	0.0589270302	0.0259815074	0.1311424304	-0.0172863621	0.0159069671	-0.049450068	0.0242945489	-0.0897867281	-0.0495245641	0.0728789598	0.091691327	0.1002222889	0.0470809789	-0.0035048888	0.022768842	0.0428636509	-0.1019789931	0.0025335241	-0.0354930607	-0.0208615411	-0.0155257735	0.0061680831	0.0907832559	-0.0597029	0.0791385275	0.053441484	0.0507273763	-0.0647238401	0.0140054734	-0.0434974649	0.0573258668	0.0097258404	0.1042951179	0.0202816079	-0.0339829219	-0.1104825898	0.0719078535	0.0026075036	0.0557160561	0.0171288126	-0.0116874003	-0.1388162742	0.0516814367	-0.0493527061	-0.0320458477	-0.0856205782	-0.0505143032	0.0716770896	0.0831009161	0.0961530027	0.1058415944	0.0899966805	-0.1027969975	-0.069524496	-0.1152080393	-0.1105084759	-0.002151848	-0.0065665423	0.0658149934	-0.021165184	-0.101781663	-0.0419229631	-0.0323002202	-0.0955030384	0.0425073619	0.0251890118	0.0731080398012551	-8.648387213840147e-05	0.0053447854835819	7.479460140051375e-09	0.1890018072170249	-0.0113734669484416	0.0001293557504272	0.0357216831313014	-0.113091159544524	-0.0242513202307606	0.0127896103671249	0.0005881265329348	0.0059933167596161	0.0007739652399387	3.591984578109523e-05	5.990221926333703e-07	-0.0007777588685176	8.833585665500002e-05	6.049088575577774e-07	7.803223570972711e-09	0.0032533654181646	0.0002220791060125	4.931912932731122e-08	1.0584386544109323e-05	0.0
992632.0085927048	149.7282131195534	985318304482.7876	22418.537803974403	1203018.178141276	-326.603759765625	1447252736938.3545	106670.01589304207	995734.830451625	-639.7982331821695	991487852574.5264	409341.7791830257	1013458.0691964284	979746.1451822916	1.042881	17.686152	0.0580632777247017	0.0422703424878535	-0.1064783344	0.0339128805	-0.0476327764	0.0447143304	0.1378814834	0.0406935047	-0.0441619804	-0.0285421063	0.0159484796	0.0125597217	0.0272679534	-0.1086622132	-0.0357091073	-0.0211886177	-0.0859353424	0.0645208345	-0.0362139149	0.0415604092	-0.0151910902	-0.0279212053	0.0940812558	0.1016847342	-0.0280374078	-0.0148254833	0.0516544416	-0.007291694	0.1143627405	-0.0551592409	0.008339939	0.0003828434	-0.0148689447	0.0903215125	-0.0405843162	-0.0295998641	-0.0223183487	0.0172805526	0.1406345627	-0.0620614795	-0.0216307495	0.1195207195	-0.0707265918	-0.022018308	-0.0760368374	-0.0552141553	0.141322857	-0.0945184942	-0.052951997	-0.0374818885	0.0398985586	0.0789433206	0.0941612766	-0.0618776257	0.0306867048	0.0303075744	0.0359860957	0.1003645373	0.00915539	-0.03997376	0.0258666532	-0.0135575671	0.0682286754	0.0149148694	0.0276189695	-0.0543205396	-0.0634489273	0.0569342614	0.0738913098	-0.0625488415	-0.0047760603	-0.0160486431	-0.0367314419	0.0782557432	-0.0357803145	0.1451233295	0.0846252705	0.1322317658	-0.1419243371	-0.0109693373	-0.082333593	0.1150020583	0.0120174805	-0.0097781217	0.0296720947	-0.1039931055	0.0001207115	0.0753149381	0.0839512992	0.0756196233	0.1057727564	0.0958616272	-0.1254456372	-0.0914419825	-0.0873173463	-0.0260203564	-0.0113244435	0.0818478649	0.0166495482	-0.1152287719	-0.0083236568	0.1386478567	0.0084237894	-0.0968413356	0.0469659021	0.0180634961	0.0731654828421426	5.744304088749208e-05	0.0053531878795238	3.299702946402087e-09	0.230013229074899	0.0410114218578741	0.0016819367228045	0.0529060855494619	-0.1098185652560488	0.0032725942884752	0.012060117274897	1.0709873376960538e-05	0.0060702369071304	7.692014751429967e-05	3.6847776108688047e-05	5.916709093621622e-09	-0.0007757248732433	2.033995274299959e-06	6.017490789683339e-07	4.137136775874565e-12	0.0030578831902039	-0.0001954822279607	3.821330144847912e-08	9.35064960493158e-06	0.0
992799.9221435114	167.91355080658104	985651685408.1622	28194.960544474277	1203824.678548177	806.5004069011193	1449193856681.6216	650442.9063316709	996626.3657407408	891.5352891157381	993264112889.5968	794835.1717386828	1014174.1202272068	978990.8411365328	1.165363	19.763329	0.0838919240691729	0.0393248243300314	-0.1216033381	-0.0019416145	-0.0797758972	-0.0492870917	0.0861544856	0.0123162003	-0.1374446607	0.0074956415	-0.1059905952	0.003487782	-0.0388855566	-0.0839143983	-0.0539084169	0.0176517113	-0.141486685	0.004158719	0.041147452	0.0653060522	0.0079193494	-0.0638966668	0.2083669525	-0.0529340045	-0.08716999	0.0600979369	0.0310804076	-0.0565513109	0.0053496846	0.0996732173	-0.0778067539	-0.0082340869	-0.0347808373	-0.1326801319	-0.1292113229	0.0060097571	0.0284631608	0.0869840002	-0.0064128324	-0.0096330987	0.1460168585	-0.0785424923	0.0595811897	-0.1465364622	0.0387267548	-0.0511293516	0.1170477738	-0.0655908055	-0.0688559296	-0.0135193893	-0.066442614	0.1769674218	0.1464989443	-0.0137279509	-0.0450764038	0.062866051	0.0783626394	0.0813516366	-0.0025752469	0.0108809415	0.0193546918	0.0242052043	0.0354745225	0.0537424993	-0.0541710669	0.1427265756	0.0191166659	-0.0607348164	0.1007694027	-0.1081894886	0.0603980652	0.1273516379	-0.0931851007	-0.0819299616	-0.0719110281	-0.0353426746	0.0667118315	-0.0006579264	-0.1352306055	-0.0030414351	0.1216635173	-0.0306796272	-0.0344826919	-0.0447841778	-0.0610659398	-0.1463469269	-0.0756200254	0.0336703015	0.0834587576	0.1141960522	0.0991154353	0.0604644802	-0.1107802949	0.0229295843	-0.0547584943	-0.0252490076	0.1507990834	0.0863925862	-0.0340863944	-0.0931313761	-0.0586967003	0.0394029919	-0.0107598511	-0.098137155	0.0513420481	0.010866692	0.0673551115724251	-0.0058103712697174	0.0045367110549338	3.3760414291958475e-05	0.2512951395404315	0.0212819104655324	0.0004529197130629	0.0631492471566449	-0.0897923342495659	0.0200262310064829	0.0080626632899857	0.000401049928325	0.0057771828286579	-0.0002930540784725	3.337584143573969e-05	8.588069290936633e-08	-0.0011099909618743	-0.0003342660886309	1.2320799354426336e-06	1.1173381800866753e-07	0.0029497351307586	-0.0001081480594453	1.1696002761784142e-08	8.700937341631455e-06	0.0
993837.9237099726	1038.0015664612874	987713818604.1494	1077447.2519760863	1193765.9509277344	-10058.72762044263	1425077145594.398	101178001.34225547	996007.6121976568	-618.7535430840217	992031163555.678	382855.9470790303	1014472.4985663472	979275.1836774554	1.226894	20.806828	0.0844836933850541	0.0544519709370076	-0.0713021601	-0.07893356	-0.0064729831	-0.0177304893	0.0263469702	0.0731158397	0.088645544	-0.1601822282	-0.025663416	0.0602870392	0.0326803195	-0.0869061585	0.0214673361	-0.0784236822	-0.0133863375	0.1115495519	0.0073110054	-0.1081204564	-0.0380973693	0.1525917369	0.0249474897	0.0751753728	-0.0199001934	-0.0440408275	-0.0786990912	0.0486449113	-0.0854629945	-0.000385858	0.012512464	0.0344895101	0.1011845467	0.0269352127	-0.0318401465	-0.0718916524	-0.0143929811	0.0960940925	0.0115888173	-0.0138875181	0.0629316178	-0.0800834416	0.075574802	-0.2132816807	-0.0935841333	-0.0359414823	0.0512413999	-0.0992567331	0.0280624977	-0.0622262417	0.1257499167	-0.0859325093	0.0393519337	0.0584383864	-0.0142031711	-0.0522552871	0.0678628977	0.0399310046	0.0317776762	-0.0719630839	0.0732045416	0.0955614202	-0.0383127508	0.0537089761	0.0303397227	0.0862506989	0.0252378132	-0.0783535416	0.0528330391	-0.0034356447	-0.0741705686	-0.002412062	0.1960124503	0.0009771268	-0.1680196314	-0.1330997276	0.0494993038	0.04597295	-0.1630868234	-0.048437557	-0.0936251227	0.0661072942	-0.027413102	-0.0081308799	-0.0098153491	-0.1342298793	-0.1326659932	-0.0450099501	-0.0659117118	0.0483328034	0.0395874488	0.0692827679	0.0181576602	-0.0045587699	0.0783948297	0.0123843278	0.1670931008	-0.0448172849	-0.010789548	0.0564508921	-0.0219229643	0.0665916267	0.1013028934	-0.0993899282	0.0556281227	0.003627002	0.0735662870939819	0.0062111755215567	0.0054119985967941	3.857870135958635e-05	0.251259695230658	-3.544430977348023e-05	1.2562990953184262e-09	0.0631314344474031	-0.1423165557716998	-0.0525242215221339	0.0202540020467193	0.0027587938465061	0.0055693528886877	-0.0002078299399701	3.101769159873403e-05	4.319328394801669e-08	-0.001108947524868	1.0434370062999043e-06	1.2297646129108637e-06	1.088760786116107e-12	0.0032551187944139	0.0003053836636553	9.325918202753353e-08	1.0595798365746605e-05	0.0
995234.2404708423	1396.3167608696967	990491193405.5743	1949700.4966856416	1199566.8107096355	5800.859781901119	1438960533356.0864	33649974.2092779	999958.7454648528	3951.133267196012	999917492631.6422	15611454.09514303	1017747.54738313	982856.8586309524	1.081084	18.334042	0.0929619323703337	0.0553516594351347	-0.0268731978	-0.1278979604	-0.09548215	-0.1277602003	-0.0777839882	0.0966622942	-0.0636315823	-0.066650497	-0.2100868383	0.0514732861	0.0767219364	-0.0396723335	0.0866599008	0.0036281117	0.0643108717	-0.1456768975	-0.0051034721	-0.1013497883	0.0070873342	0.0472675473	0.0540335454	-0.0893877681	0.0140031792	0.0455046769	0.0218155043	0.1362026618	0.0903093663	0.0340844892	0.0392931985	0.0830898047	0.0150881414	0.0621381974	-0.043861335	-0.1160976539	-0.0309013734	0.1344728835	-0.0803270752	-0.0127051134	0.0705615103	0.0344229142	0.1022956352	-0.0533182618	-0.0432277148	-0.05922623	-0.0377703459	-0.0588259745	0.0907448694	0.0020232437	-0.1615276666	0.0029668961	-0.0313653106	0.1319327558	-0.070962774	-0.0250736541	0.0555523374	-0.0270870149	-0.0651836078	-0.000800016	0.0863585196	0.0561748239	0.125338265	0.0460723473	-0.0321597851	0.0406367371	-0.0229750986	-0.0075253512	0.0297153634	0.0363501106	-0.0176136269	0.0618250905	0.1100074978	0.0616953167	0.0069579111	-0.1377422759	0.121104841	0.0703073875	-0.0907428501	-0.0103372641	0.1125915067	0.0060866362	-0.0572418794	0.0437678239	-0.0612467936	-0.1159651397	-0.0409358984	0.0135956346	-0.0126866154	0.0615479554	0.0849895858	0.0839013619	0.0372361926	-0.0711132291	0.0913689754	0.0592128045	0.059250638	0.0440791178	0.0346848823	0.0835213909	0.0491308408	-0.1147817537	0.0733859382	-0.1005991057	0.0598166067	-0.003627002	0.07343154800526	-0.0001347390887218	0.0053921922424488	1.8154622029607952e-08	0.2371716033255211	-0.0140880919051369	0.0001984743335275	0.0562503694239983	-0.0916133960612199	0.0507031597104798	0.0083930143378699	0.0025708104046264	0.0061278583778223	0.0005585054891346	3.755064829864696e-05	3.119283813934788e-07	-0.0011070411923854	1.906332482600132e-06	1.225540201638088e-06	3.6341035342163826e-12	0.0032554258061166	3.07011702699745e-07	9.425618559459663e-14	1.0597797179129912e-05	0.0
993776.6223425678	-1457.6181282745674	987591975114.6024	2124650.6078746533	1199386.7268880208	-180.08382161473855	1438528520635.1597	32430.182807368976	998454.0255574452	-1504.7199074075324	996910441151.8676	2264181.999748533	1017768.4842116724	987623.204062035	1.119968	18.993475	0.0520794880539441	0.0355765098368691	0.0302288211	-0.1251033369	-0.0631595105	0.1197156296	-0.051927404	0.1357185944	-0.0139672571	-0.0460325011	0.1091971821	0.0515236205	0.0099944879	0.0439486969	0.0977302238	-0.1130222097	-0.004626816	0.0503429287	-0.0391807725	-0.016007471	-0.1320566776	-0.0190068077	0.0064205817	-0.0455331411	-0.0404445355	-0.0100462758	0.033179165	-0.0167087949	0.007304154	0.0271776836	-0.0727654202	0.0574780208	-0.0897781387	0.0149310561	-0.0285791725	0.0761961953	-0.0867482068	-0.0242167874	-0.0288950315	-0.0334581996	-0.0998499718	0.0412615741	-0.1292875828	0.0373402741	0.029584796	-0.1330022953	0.1737440012	0.0156261904	0.1226615613	-0.0985844135	0.0821334511	-0.023672133	-0.0325309187	0.0017704331	0.0990150806	0.1246511951	0.0302790522	-0.0096221894	-0.0070819137	0.0784237696	-0.0017728189	0.0170292653	0.0266339993	0.0045558496	-0.1175382914	-0.0301774199	-0.015628587	-0.00585189	0.0104208949	-0.0589686886	0.0452434123	0.0020134997	-0.0382286848	-0.0336386534	0.0158439149	0.0877450101	0.0709303513	0.0688643787	-0.0212944861	-0.0591150392	-0.0925157353	0.0240484395	-0.0687307699	0.0064543491	0.0351521279	-0.0777713176	-0.0991384673	0.0230113599	-0.1057224805	-0.0588634532	0.0450651102	-0.0366599709	-0.0879012138	-0.1407522838	-0.0066844802	-0.0492054043	0.0500312814	-0.0669502143	-0.0862703945	-0.0886624344	0.1057001915	0.0193948533	-0.0178864922	-0.1017641571	0.063900152	-0.010866692	0.073369559125723	-6.198887953699772e-05	0.0053830922063029	3.8426211862524155e-09	0.2334991003589124	-0.0036725029666087	1.348727803974973e-05	0.0545218298684214	-0.1266951662761783	-0.0350817702149584	0.0160516651577484	0.0012307306014151	0.006000277798335	-0.0001275805794873	3.600333365719191e-05	1.6276804262315418e-08	-0.0011081556292236	-1.1144368382001377e-06	1.228008898579953e-06	1.2419694663375198e-12	0.0031188563025853	-0.0001365695035313	1.865122929478576e-08	9.727264636176047e-06	0.0
993725.7178938314	-50.9044487363426	987490802403.6106	2591.262901150932	1203637.7645670574	4251.037679036614	1448743868291.983	18071321.348589	999281.3083900228	827.2828325775918	998563133297.676	684396.8850776037	1017942.498094512	978969.2465930756	1.029948	17.466829	0.1207507431698196	0.0664653231848386	0.0318885941	-0.1373884262	-0.12976467	-0.0929492745	-0.082501609	0.1414212664	-0.1040985156	-0.0238705306	-0.0339534745	0.0218955457	-0.0270494296	0.0301308333	0.0834633714	-0.0427476001	0.1093166192	-0.123215067	-0.064043621	0.1711183127	-0.0316182003	-0.0087100741	0.0400923274	0.0032648664	0.1170208104	0.0191028298	0.1344507798	-0.0238469548	-0.0473713896	0.0658521965	0.1755136306	0.0552419467	-0.072986602	-0.047272922	0.0472545619	0.2204356521	-0.1171064702	-0.0029597035	0.0182437181	0.1333811266	0.0461728716	-0.059772746	0.0092729225	-0.0543512855	-0.1153909463	-0.0205060315	-0.1081700812	0.0042792118	0.0949800474	-0.0505528504	-0.1642746443	0.0015270823	-0.0981028782	-0.1035520629	0.0539330581	0.0253345805	0.0647666382	0.0499399535	-0.0841512908	0.1003203393	0.0586151758	-0.0749684403	-0.1431424947	-0.1027366804	0.0283668804	-0.0764042646	-0.230945076	-0.1514063374	-0.1321044795	0.0304630749	0.0391344636	0.1841429718	-0.0424717711	-0.049756446	0.0512962449	0.0324311841	-0.0896854145	0.0061060052	-0.0995551001	0.0047950336	0.105333828	0.0889926699	-0.0243012153	0.1498483554	-0.0026806532	0.0086000512	-0.0020411682	0.1021557486	-0.0631166215	-0.0378659984	0.1026174281	-0.0715297124	-0.1073543838	-0.178928585	0.0487428184	-0.0393981887	-0.0361278788	0.0360685659	-0.0090250021	-0.0717091213	0.0685842419	0.0115449439	-0.0589876184	-0.1028845713	0.0678715947	-0.0180634961	0.0734471467711728	7.75876454497948e-05	0.0053944833688261	6.019842726443063e-09	0.194256144219409	-0.0392429561395033	0.0015400096065669	0.0377354495669918	-0.0738534325665369	0.0528417337096414	0.00545432950186	0.0027922488214406	0.0064078229526708	0.0004075451543358	4.106019499277474e-05	1.660930528225916e-07	-0.0010810817852575	2.7073843966099985e-05	1.1687378264155437e-06	7.329930271007286e-10	0.0032560066177879	0.0001371503152026	1.8810208960172555e-08	1.06015790950786e-05	0.0
990963.4062992246	-2762.311594606843	982008472624.162	7630365.345699399	1193126.9477539062	-10510.81681315112	1423551913456.5525	110477270.07962026	1000829.9004629628	1548.592072939966	1001660489660.704	2398137.4083725004	1019501.8891550524	985275.4037713914	1.205185	20.438656	0.0884532186046337	0.0549668382529123	0.0214238442	-0.1336378634	0.0296676153	0.171271342	-0.0577034192	0.1038073408	0.0610993929	-0.0090078072	0.0915512896	-0.0818744708	0.0259985132	-0.0261789317	0.1694833147	0.0703607114	-0.0531940264	0.1456068463	-0.0445560011	-0.0160550505	0.0148994936	-0.004415551	-0.0427819381	0.105677681	0.0022234324	0.1254605939	0.1425618857	-0.0793980947	0.0335845724	0.0775615808	-0.0292382279	0.0750912438	-0.0581065136	-0.0489936896	-0.0091679351	-0.1018236293	-0.2032948665	0.0848779624	-0.0430138535	0.0032058171	0.0249956848	0.0148709649	0.0174552744	0.1198724384	0.0023696767	0.1405117597	0.1035181788	-0.0414874015	0.1555413559	0.0694172416	0.0926694188	0.0275754859	0.0940953136	0.025986423	0.084938753	0.0446548879	-0.069095091	0.0431550447	0.0744172306	0.0281176997	0.1223249642	-0.1251643256	-0.0350665712	-0.1064232389	-0.1665476429	0.0005077143	0.0158622893	-0.0651371627	0.0251097248	-0.0297475363	0.0852920581	0.0418024372	-0.0925162445	0.2097706538	0.0860752169	-0.0302682293	0.0653729932	0.0941241953	0.009057349	-0.0211169002	-0.0190080762	-0.1813913058	-0.0707510223	0.0353173759	0.0498500527	-0.0480105392	-0.0515296316	0.0396021528	-0.0508187726	0.038572669	0.0783499194	-0.1296285989	-0.0671735191	-0.1785781844	0.0704591099	-0.0083197145	-0.0429503455	0.0207247986	-0.0202314355	-0.1655468766	0.0348339542	-0.0528435082	-0.1437857332	-0.103959857	0.0717239676	-0.0251890118	0.0734243803916854	-2.276637948739335e-05	0.0053911396359029	5.183080349640048e-10	0.2344338601908617	0.0401777159714527	0.0016142488606827	0.0549592348039884	-0.1035934900888406	-0.0297400575223037	0.0107316111887867	0.0008844710214299	0.0067538714552651	0.0003460485025942	4.561477963424472e-05	1.197495661477568e-07	-0.0011050187759118	-2.393699065429992e-05	1.2210664951176128e-06	5.729795215840417e-10	0.0032562746991671	2.6808137920013644e-07	7.186762587384734e-14	1.0603324916435787e-05	0.0
991065.1132111507	101.70691192615776	982210058624.2312	10344.295933555217	1189605.504720052	-3521.4430338542443	1415161256860.2498	12400561.040680584	997912.0679799698	-2917.8324829930207	995828495420.0598	8513746.398809217	1016679.6399353947	971126.5594866072	1.11978	18.990288	0.0345025732341182	0.0239045342363418	0.0799681167	-0.0944279673	0.0385989358	0.0619443835	-0.0747438297	0.0274805504	0.0682999146	0.0491506265	0.0938311271	-0.03358173	-0.1172118427	0.0570766257	0.0695127503	-0.0691316146	0.0154494949	0.0589400785	-0.0296966069	0.0997888869	-0.0985623394	0.1191515282	0.0340806579	0.105042646	-0.0259762209	0.0415227857	0.0793745774	0.0783497769	-0.072979855	0.0560587135	0.0294222587	-0.0734658658	0.0265764087	0.0520561544	-0.1815316197	0.1031838163	-0.0483543609	0.0558582121	-0.0146231867	0.0318380173	0.0146153427	0.0347735207	0.0081665561	0.0278958803	-0.0469851791	-0.0272736842	0.0003052236	0.0326393581	0.0885200314	-0.0681348016	0.0460494947	-0.0346061495	-0.0186524268	-0.1386305738	0.0624750275	0.0405525834	0.0606189679	0.0492565766	0.0740330551	-0.0298487524	0.167883683	0.0302126794	-0.0953759984	0.0904256417	-0.0135653835	-0.0157754916	-0.109950758	0.0368338076	-0.0239670678	-0.0596429901	0.0127244636	0.0597204148	0.0717575619	0.0101962811	0.0350938851	-0.0082554603	0.0413072112	0.003407221	0.0210998626	-0.0326978413	-0.075107261	0.0570839153	-0.0798075719	0.0873722228	0.0813534189	0.0203007719	-0.0419429378	0.0193928524	-0.0818080837	0.0326330682	0.0119817967	0.0003917962	-0.1372077459	0.0591480359	0.0915634054	-0.0232987255	0.0239983256	0.0116716219	-0.0206529927	-0.1222567178	0.0686953372	0.0428583575	-0.0556501236	-0.1049895425	0.0754505123	-0.032215118	0.0734894965939645	6.51162022791002e-05	0.0054007061096343	4.240119799252694e-09	0.2337909885463034	-0.0006428716445583	4.1328395137710965e-07	0.0546582263254577	-0.1147135582107665	-0.0111200681219258	0.0131592004373749	0.0001236559150362	0.0063018666174864	-0.0004520048377786	3.9713522864589486e-05	2.0430837337534844e-07	-0.0011062561634409	-1.2373875291000257e-06	1.2238026991509794e-06	1.5311278971722665e-12	0.0032560265791678	-2.4811999929999495e-07	6.156353405262949e-14	1.0601709084247166e-05	0.0
990835.6998159728	-229.4133951779222	981755384029.8086	52630.5058870615	1187292.9919433594	-2312.5127766926307	1409664648717.814	5347715.342366661	996629.8604969764	-1282.20748299337	993271078834.2228	1644056.029444193	1014569.8347942074	969098.0035714286	0.980283	16.624556	0.0383216175756439	0.0332922377874187	0.1075870169	-0.0304467684	0.0465932588	-0.0338111324	-0.0891087554	-0.0443907917	-0.006136776	0.023392282	0.024025998	0.0268902011	-0.0546991902	0.0858044019	0.0282426354	-0.0819874086	0.0476844154	0.112974026	0.0426074057	0.1171668217	0.0738781882	0.0210960158	-0.0775209338	-0.0441043816	0.0229111262	-0.0652869947	-0.0163651009	0.0591854389	0.1632640643	0.0592345424	-0.0835912409	0.1069358364	0.0960491679	-0.0454073621	-0.061856699	0.1101177266	0.0027443142	-0.0750027469	0.0940533941	-0.1091600761	0.2633811015	-0.0864900322	0.1155429603	0.0884062123	-0.0185185768	0.0330446914	0.1201567385	0.0846243145	0.0483474512	-0.0917476703	-0.0193223044	-0.0354568428	0.1059742726	-0.1382280562	0.0002417052	-0.0841616575	-0.0375962536	-0.0810370465	-0.0100416058	-0.0054248054	-0.0728287914	0.0593927924	0.1076581715	-0.0191179268	-0.0177200866	-0.0027508949	-0.0722743524	-0.1354260388	-0.0161647091	-0.1671364907	0.0505684325	-0.037372181	-0.0851059193	0.0837573097	-0.15551041	-0.1074317858	0.1764084938	-0.0471783157	0.0160278465	0.0017113626	0.0257681978	0.0634557869	-0.0835649124	0.082771619	0.0802576282	0.1052059756	-0.0126359531	0.0594200821	-0.0613833109	0.0390346709	-0.0147215194	0.1410370351	-0.0756791187	0.0409384937	-0.0120181147	0.0770968289	0.0899587972	0.0953241487	0.0556776254	-0.0273390617	0.1021543405	0.0057181125	-0.1213715582	-0.105973176	0.0790446912	-0.0391140859	0.0783176114632056	0.004828114869241	0.0061336482653016	2.331069319058691e-05	0.2337773562886127	-1.3632257690687766e-05	1.8583844974531571e-10	0.0546518523132929	-0.0818852419563143	0.0328283162544521	0.0067051928502441	0.0010776983481023	0.0062888615752596	-1.3005042226800144e-05	3.954977991277666e-05	1.6913112332085477e-10	-0.001106276397996	-2.0234555100050178e-08	1.2238474687630044e-06	4.094372200969666e-16	0.0032560207720645	-5.807103299962368e-09	3.372244873643383e-17	1.0601671268115504e-05	0.0
