global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
2091.3610364369383	4.395533108244308	19.320711305671868	4373790.9847265845	2519.044319629669	27.377985954284668	749.5541149130086	6345584.284258503	2287.0669646567485	-6.926291225848672	47.9735101452683	5230675.300824233	2293.1374436060587	1824.292786284547	1.235051	37.788349	0.6416277550170728	0.3519074622545359	-0.091633083	-0.0470409884	0.0065962286	0.0431697888	0.0917684364	0.0907898206	-0.014848467	0.0678388507	-0.0665994448	-0.0274260055	-0.0207044456	0.047584998	0.0326658039	-0.0956352579	0.0279877417	-0.0084281131	-0.0450811747	0.0299249106	0.0269466661	0.07049689	-0.0787289803	0.0460976796	0.0552689333	0.0091636185	-0.0496464198	0.047170715	-0.032400821	-0.0612004813	0.033635469	0.0951317056	-0.0500493889	-0.0225080674	0.0135996632	-0.0720695797	0.0333911777	-0.0934461735	-0.042166901	-0.0011376357	0.0426760264	-0.0333202493	-0.0227836087	-0.0249327561	0.100632045	-0.015043906	0.0102941104	-0.0929871274	0.0384675508	-0.0313038316	0.0626991604	0.0037987024	-0.0560292251	0.0335535721	0.0733069271	-0.0384117974	0.0548735157	0.037226864	-0.0773045569	0.1137593528	0.0278013483	0.0310411183	-0.0212873092	-0.0268847018	0.0722099106	0.0489468634	-0.0586442075	0.0249018391	-0.0412429323	0.0446866425	-0.0736441279	0.0987220703	-0.0465611546	0.0255061012	-0.0683262657	-0.0305970341	-0.0275558288	-0.010441281	-0.0070776257	0.005804059	-0.1408446226	0.0458112133	-0.0725552932	0.0472981097	-0.0115045374	-0.0268518493	0.0592265694	-0.0784076511	0.0801222105	-0.0639883028	0.0037008010695416	-0.0613306054020199	0.0037614431589782	1.369592855632025e-05	0.2120056076692122	0.0711228460473306	0.0050584592298723	0.0449463776831919	-0.5781712429516901	0.0456113196759275	0.0020803924825796	0.3342819861763022	-0.0042828889522315	0.0063424569130081	4.022675969336424e-05	1.8343137777146632e-05	8.5680934172494e-05	0.0017548930356098	7.341222480671251e-09	3.0796495664321085e-06	-0.0031198353881609	-0.0011739097292179	9.733372849221076e-06	1.3780640523524437e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2087.3189436194166	-4.042092817521734	16.33851434546079	4356900.3723924775	2514.15818309784	-4.886136531829379	23.874330207677637	6320991.369637831	2282.003277717753	-5.063686938995488	25.640925416153497	5207538.959514569	2287.573819319407	1787.9628083067792	0.926187	28.338156	0.2887415946839855	0.1543900587541727	-0.0779704357	-0.083121645	-0.026570647	0.0023937388	0.1390336915	0.0811794101	-0.0230515761	0.074065079	-0.0697819781	-0.0107373967	-0.0001394098	0.0333519285	0.0496825221	-0.0635727979	-0.0036715446	-0.0320851597	-0.0659145135	0.0786983921	0.0389399237	0.0960938487	-0.0799283455	-0.0227810808	0.0601734683	0.0568447719	-0.0362615253	0.0830975222	-0.0516517242	-0.0427654172	0.0109973912	-0.0345216581	-0.0234606129	-0.012191263	-0.0022756292	0.0188621158	0.0495016601	-0.0693246722	-0.0196504479	0.0316115596	0.0833478055	-0.0801510089	-0.0275236584	-0.0760155126	0.0927607925	-0.0239322191	0.0056704802	-0.0357639439	0.0750980002	-0.0278291192	0.0088687661	0.001928764	-0.0225314938	-0.047070123	0.0739167097	-0.083651196	0.0074240592	-0.0372758472	-0.0476448677	0.178522288	0.0152326712	0.0716782392	-0.0596420144	-0.006248247	0.1422676748	-0.0092416081	-0.0158574233	-0.0056393577	-0.142046468	0.0749378822	-0.0372803188	0.0526110799	-0.0003960674	0.0365316484	-0.0697556522	0.0555039032	-0.0750520741	-0.0994230227	0.0655958322	-0.0059289705	-0.0057464929	0.0634485034	-0.0729434684	0.0486815572	-0.0140379523	-0.0235993474	0.0562039158	-0.0768225931	0.0810582975	-0.0680077345	-0.0309256516296585	-0.0346264526992001	0.0011989912265299	0.0009563959287189	0.1976140173103289	-0.0143915903588832	0.0002071178730579	0.0390512998375269	-0.5770008807810783	0.0011703621706118	1.3697476103992535e-06	0.3329300164221401	-0.0053331086591208	-0.0010502197068893	1.102961432738648e-06	2.8442047969989254e-05	0.0014441398556332	0.0013584589214607	2.08553992262828e-06	1.8454106412961849e-06	-0.0054822205489167	-0.0023623851607557	3.005474214696452e-05	5.580863647759205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2090.9982041786616	3.6792605592449945	13.536958262815787	4372273.489878388	2518.158884048462	4.000700950622104	16.005608096308606	6341124.165312195	2278.211880298371	-3.791397419382065	14.374694391696982	5190249.371532639	2284.9610994974773	1812.104905663096	0.982025	30.046595	0.2753504774164472	0.1398225238193966	-0.0861438822	-0.0410168263	-0.001680595	-0.0102235232	0.0988566215	0.0722978345	-0.0396522744	0.0432337668	-0.0373184395	-0.0362311886	0.0146649	0.0404678351	0.0342696163	-0.064295956	-0.0187611153	-0.0588018709	-0.0627767559	0.035762606	0.0614174702	0.140603615	-0.0009499599	-0.0120967041	0.013155601	0.0417069554	-0.0245315849	0.033584807	0.0008683158	0.0046749604	0.0097550783	-0.0170354947	0.0338622369	-0.0801350252	0.0221769472	-0.0172427854	0.0350139918	-0.0704153226	-0.0182270644	0.0589314546	0.052383894	-0.0606549177	-0.0402374437	-0.1434552584	0.0351689583	-0.0052063541	-0.0304614742	-0.019076398	0.0269810728	-0.0455673913	0.0486885587	-0.0250653288	-0.0330825433	-0.0088057189	0.0403314256	-0.0237248368	-0.0368711775	0.0253716209	-0.0945734405	0.1192146162	0.0214177704	0.0380639015	-0.0394990247	0.0009635332	0.1450432345	-0.0138715402	-0.0393700732	-0.0431405335	-0.0511980224	0.0725526898	-0.0593016013	0.0731818688	0.0028792593	0.0534923114	-0.0245517902	-0.0281491351	0.0267878083	-0.0314843696	0.0866560894	-0.0607599434	-0.0849470625	0.0618451774	-0.0733236445	0.0500436514	-0.0165575133	-0.0203054443	0.0530272111	-0.0749343514	0.0815590168	-0.0715501408	-0.0111725328969072	0.0197531187327513	0.0003901856996701	0.0001248254913324	0.2130886022992086	0.0154745849888796	0.000239462780578	0.0454067524298302	-0.6551393440232545	-0.0781384632421762	0.0061056194378489	0.4292075600872201	-0.0037221722737934	0.0016109363853274	2.595116037571709e-06	1.385456643579633e-05	0.0003467177623313	-0.0010974220933019	1.2021320671602384e-07	1.2043352508671244e-06	-0.0049508928184932	0.0005313277304235	2.4511339700207535e-05	2.823091571169877e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2087.1666573753937	-3.831546803267884	14.68075090563234	4356264.655659574	2516.83119058609	-1.3276934623718262	1.7627699300248878	6334439.241906996	2279.890702917221	1.678822618850063	2.818445385562584	5197901.61724838	2286.23969078064	1814.788940262064	1.005558	30.766647	0.1289976752459024	0.0660720898944748	-0.0882181581	-0.0303463101	-0.1182870365	-0.0905454216	0.0979705224	0.0738549305	-0.0139798388	0.0393222518	-0.0733753898	-0.0350274564	0.0262632433	-0.0705522101	0.0392681573	-0.0764496274	0.007194493	0.0035246775	-0.0694036904	0.0842015659	0.0515710008	0.0959850953	-0.0253270581	0.0053424048	-0.0311854587	0.0266180258	0.0239936463	0.0358074728	-0.0642669829	-0.0404234002	0.1367677928	-0.1005019081	0.0689717267	0.0212649079	-0.0299161432	0.0290444634	0.0376212288	-0.080474316	-0.0005410856	0.0033771793	0.0874811304	-0.0612126937	-0.0433515667	-0.1012819321	0.0459443093	0.0145105971	0.0360723322	0.0229841088	-0.052744752	-0.0012548624	-0.0225122707	-0.1106191776	0.0461886968	-0.0432702061	0.0293130646	-0.1397599497	0.0123004419	-0.0438228233	-0.0906927654	0.1459248132	-0.0129900693	0.0576404082	-0.0557475351	-0.004837188	0.1560475998	-0.0897015572	-0.0007119124	-0.0156347321	-0.0609388351	0.0512663683	-0.0217531243	0.0182128883	0.0085590018	-0.0337143257	-0.0780152013	0.023742304	0.0374783145	-0.0813622087	0.1334515224	-0.0307126662	-0.0066568681	0.0355805134	-0.0736957799	0.0513837948	-0.0190607341	-0.0169759185	0.0497051625	-0.0727503781	0.0816216788	-0.0745906743	0.0076441282975707	0.0188166611944779	0.0003540667385077	5.843269742972112e-05	0.2054913477259248	-0.0075972545732837	5.77182770512813e-05	0.0422266939902169	-0.6800427099636153	-0.0249033659403608	0.0006201776351595	0.4624580873746577	-0.0048632158308436	-0.0011410435570502	1.3019803990857737e-06	2.3650868217367807e-05	0.0005615650938739	0.0002148473315425	3.1535535465760204e-07	4.6159375870975876e-08	-0.0047531758363304	0.0001977169821627	2.25926805310752e-05	3.90920050355648e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2083.216150971409	-3.950506403984491	15.606500847922474	4339789.531668133	2494.0800132751465	-22.751177310943604	517.616069033995	6220435.112618555	2277.590897313048	-2.2998056041728887	5.289105816985026	5187420.295523256	2282.5167221069337	1834.5518140119807	1.190014	36.410355	0.4049551127624565	0.2042306449606112	-0.0888003496	0.0283373881	-0.0606001643	-0.0299556903	-0.0283048638	0.0383926367	0.0037677066	0.0480090342	0.0299042872	-0.1076695702	-0.0857740294	-0.1044187649	0.040231395	-0.0557047889	-0.0341949556	0.0092845331	-0.0351563965	0.0294105528	0.0597870492	0.1743577252	0.0459747697	-0.0002879552	0.0532486829	-0.0420648072	0.1040597491	-0.0150497792	-0.0875717152	0.0181380246	0.0498153822	-0.0258551459	0.0189821825	-0.0409904177	0.0080626055	-0.0212763277	0.0397006613	-0.0548260195	0.0366245975	0.0020988838	0.0544833598	-0.0314362022	-0.0407205442	-0.1728065418	0.0220093269	0.1032595019	0.0288168691	-0.00517232	-0.0266997353	0.0278586383	-0.0895540168	-0.0413318946	-0.0628535904	0.0113395647	-0.0061813517	-0.0317014145	-0.0118204081	0.0232240033	-0.1208908423	0.0648219958	-0.0096517847	0.0574625991	-0.0453988455	0.0580556974	0.1402226656	-0.1170244982	-0.0295023552	-0.0582358153	-0.0119071068	0.1033425523	-0.0927087763	-0.00962703	-0.0151692175	-0.023134875	0.0076740595	-0.1272018951	-0.0243154675	0.0286511866	0.0274982258	-0.052930851	-0.0083717018	0.0611235629	-0.0740598336	0.0527013995	-0.0215451443	-0.0136166111	0.0462468756	-0.0702792922	0.0812459471	-0.0771080077	0.0059670754404095	-0.0016770528571611	2.812506285712543e-06	3.560598931153823e-05	0.2877184104507932	0.0822270627248684	0.0067612898443594	0.0827818837123311	-0.7387661405793722	-0.0587234306157569	0.0034484413032836	0.5457754104665407	-0.0019782876632678	0.0028849281675758	8.322810532072264e-06	3.913622078637573e-06	-0.0005921084239597	-0.0011536735178335	3.505923857240398e-07	1.330962585750553e-06	-0.0059611254822144	-0.0012079496458839	3.553501701470586e-05	1.4591423469912803e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2082.3467572682703	-0.8693937031389396	0.7558454110576386	4336168.01750568	2492.8712606430054	-1.2087526321411133	1.4610829257080695	6214407.122139847	2282.0952605246302	4.504363211582131	20.28928794185449	5207958.77810898	2287.658273824056	1806.890816319005	1.019659	31.19809	0.1343117673121721	0.0755191270459109	-0.0797634243	0.0466609787	0.0054991322	-0.066668367	0.0267029038	0.0553666246	-0.0310912518	0.0645444384	-0.0055138188	-0.1231491077	-0.083378261	0.0044605447	0.0303511961	-0.0887067725	-0.0086364596	0.0019655624	-0.0220741091	0.0387688536	0.0693277216	0.1179831812	0.0496119416	0.00211108	0.0215365826	0.0386779578	0.0888199448	0.1049663424	-0.0687674045	0.0044042951	0.0640230873	0.0918448471	-0.0700772219	0.101543892	0.1136645429	-0.0450412859	0.0296606652	-0.0867403843	-0.0009643832	0.0029714087	0.0711222115	0.0002162616	-0.0387595085	-0.1219043049	0.0001975265	0.0344283184	0.0363047174	-0.0267223172	0.0200494835	0.0744274288	-0.0547107895	0.0042981654	-0.1303431351	-0.0156855591	0.0890997393	-0.1362272315	0.003124332	-0.0837688002	-0.1255399547	0.0289533512	-0.0224020974	0.0689231844	-0.0597166898	0.1068109299	0.1623433636	-0.1425398133	-0.0316805865	-0.0156497703	0.0202032094	0.1220537499	-0.0460519902	-0.0040903009	-0.0285154536	0.0446110457	-0.0492699616	-0.0402343561	-0.0951854998	-0.0169988313	0.0149657355	0.0223906961	0.0435648094	0.0577902993	-0.0744157659	0.0539958877	-0.024008292	-0.0102334157	0.0426618292	-0.0675308461	0.0804338397	-0.0790844839	0.0140108498254107	0.0080437743850012	6.470230635680145e-05	0.0001963039128302	0.2790823176653276	-0.0086360927854656	7.458209859917135e-05	0.0778869400334508	-0.7558345520169425	-0.0170684114375703	0.0002913306690021	0.5712858700226522	-0.0007611021717558	0.001217185491512	1.4815405207473094e-06	5.792765158513952e-07	-0.0004099669734347	0.000182141450525	1.68072919307208e-07	3.3175507999351015e-08	-0.0053491826501687	0.0006119428320456	2.861375502486584e-05	3.744740296921113e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2083.6642992432203	1.317541974950018	1.7359168557551936	4341656.91194074	2494.210468769073	1.3392081260676605	1.793478404925655	6221085.862517239	2280.770750883673	-1.3245096409573307	1.754325788988917	5201915.218086474	2287.395072301229	1792.2959656391577	1.120647	34.287952	0.1996688482996783	0.0945091524744769	-0.0783183055	0.0246545229	-0.0376927328	-0.0745153088	0.0213372665	0.0482691627	-0.028481409	0.0303479014	-0.0856500888	-0.0616964679	-0.0792576468	-0.1063333814	0.0424535519	-0.0895603334	-0.052992398	0.0773506348	0.0090439217	0.0405081572	0.1406247453	0.0833989836	0.0611049463	-0.0057852673	-0.0732180943	-0.0218650591	0.0942578665	0.0023707883	-0.0470371178	-0.0021729844	0.141878859	-0.0071455775	-0.0140034327	-0.12999054	0.0654729864	0.0769205778	0.041526002	-0.0916575015	0.0623988585	-0.0379158824	0.1105978128	0.0499560187	-0.070949009	-0.1035297739	-0.0293833065	-0.0061605553	-0.000867241	0.0313975281	-0.0553041923	0.0286658998	-0.0264757852	-0.0412702371	-0.1408330059	0.0447688184	0.081043209	-0.0795967301	-0.0920906836	-0.0017550183	-0.1264910611	0.0207840301	-0.0189443343	0.0419693493	-0.0555947301	0.0808940417	0.1162493546	-0.1651182597	-0.0195768142	-0.0375293822	0.0412206192	0.0857068021	-0.0525931051	-0.0407064368	0.0617240342	-0.0304599989	0.0350569308	-0.1092348654	-0.0668633097	0.0338897035	0.1062160373	-0.1189003687	0.0413466134	0.0953424579	-0.0747635377	0.0552666915	-0.0264477464	-0.0068322673	0.0389598496	-0.0645158866	0.0791897184	-0.0805062393	0.0497092312980527	0.0356983814726419	0.0012743744397662	0.0024710076762433	0.2436716960670963	-0.0354106215982313	0.0012539121219731	0.0593758954642153	-0.7471599566011875	0.0086745954157549	7.524860562703754e-05	0.5582480007482884	-0.0003979736788077	0.000363128492948	1.3186230239075825e-07	1.5838304902373438e-07	-0.0013851529978212	-0.0009751860243865	1.9186488273730574e-06	9.509877821587474e-07	-0.0042897921712423	0.0010593904789264	1.8402316872451724e-05	1.1223081868399084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2069.0956366380374	-14.568662605182908	212.24593010365484	4281156.753554565	2425.410729408264	-68.79973936080887	4733.404136115233	5882617.206328728	2214.708982083317	-66.06176880035582	4364.157297031666	4904935.875320522	2227.3971499760946	1781.911027999756	2.676253	81.88419299999998	0.777864126596322	0.4297831237469312	-0.0656040332	-0.1309099538	0.0262214311	-0.0260964217	0.0367574409	-0.1854141195	-0.344974261	0.1486516243	0.0119118344	0.0631484643	0.0490873298	0.1554296481	-0.3226076299	-0.040136374	0.1991455494	-0.2319591826	-0.343565882	0.2715058003	-0.3246583074	-0.2714136712	0.1985107881	-0.1265134335	-0.0855754817	0.2796703381	0.1988412884	0.1644104424	0.0714760704	-0.0671461506	0.0085338118	0.1260216283	0.1088852036	-0.0800104849	-0.0014596618	-0.1032092293	-0.328378875	-0.0425036045	-0.2755748523	0.0649934821	0.0111880235	-0.5062097775	0.1041356886	0.2751819814	-0.2284813681	0.0719717602	0.1010547426	0.1949307947	-0.0048245759	0.2423533071	0.1210777271	0.0142955875	-0.1237162411	-0.249902112	0.1610160013	0.0171546301	-0.0297977381	0.082700882	0.0149938957	0.0115043327	0.2654359084	0.0725486766	0.0128014471	-0.329202351	0.0798595028	0.1686737438	-0.1341044203	0.067273449	0.2447353438	0.0062648323	-0.0444263344	-0.158388041	0.1744390514	-0.0796862706	0.2372396312	0.0891579966	-0.03730881	0.0424302497	0.015243553	-0.0769746829	0.278589476	-0.357050289	-0.0751031108	0.0565132535	-0.0288611001	-0.0034191328	0.0351510839	-0.0612463124	0.0775202656	-0.0813633012	0.0906783430379647	0.0409691117399119	0.0016784681167573	0.0082225618961108	0.2133161325612889	-0.0303555635058073	0.0009214602357551	0.0455037724109053	-0.5224120682233249	0.2247478883778626	0.0505116133303082	0.2729143690253718	-0.006365039020112	-0.0059670653413043	3.5605868787395e-05	4.051372172754833e-05	-0.0008708952939415	0.0005142577038796	7.584586130094518e-07	2.644609859996211e-07	-0.0011352839569715	0.0031545082142707	1.2888696629568668e-06	9.950922073901948e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2082.5606697538105	13.465033115773169	181.30711680886805	4337058.94320544	2482.22850227356	56.817772865295865	3228.2593133723512	6161458.337499241	2241.875476364499	27.166494281181716	738.0184115294787	5026005.651524548	2254.719080416361	1876.1932980757103	1.654358	50.617702	0.2711076637477975	0.1551991249191316	-0.107122193	-0.0614679785	-0.0253423069	0.040182606	0.0591223123	-0.0241387696	-0.1682839364	0.0679868748	0.016473249	0.0218968144	0.0119958121	0.027166438	-0.2020105816	-0.1000373104	0.1869746094	-0.0879499254	-0.0339004712	0.2917210953	-0.1598165343	-0.111858193	0.2331724225	0.0136443386	0.1360286938	-0.2235740556	-0.1965958123	-0.2555531933	-0.0251377475	0.1339374536	-0.0230262068	-0.2176944405	-0.1809893188	0.1780175844	0.079372926	0.1958213577	-0.1978351495	-0.1011884887	-0.1705345727	-0.0418872832	0.140879144	-0.2315974997	0.2326225383	0.0505373883	-0.250183409	0.0806281657	0.0061605543	-0.0395963912	0.092939035	-0.0922587188	-0.1436945115	0.0055684009	0.2060121619	0.2912299313	-0.2280404836	0.0412567859	0.015368709	-0.1860910406	-0.0598922858	0.0481271378	0.1854673948	0.0865281402	-0.0091618425	-0.2058596284	0.0783430009	0.1622221245	-0.1785944045	0.1879578297	0.2206616145	-0.168097326	-0.0709637186	0.0152758939	0.1924671434	-0.0477781126	0.0774424224	-0.0487992722	0.0205585637	0.0172405973	-0.0075662416	0.0368396831	-0.0252670498	0.0087991734	-0.0754344479	0.0577350269	-0.0312459714	-0.0	0.0312459714	-0.0577350269	0.0754344479	-0.0816496581	0.0917883223244331	0.0011099792864684	1.232054016388902e-06	0.008425096115134	0.2366340798832453	0.0233179473219564	0.0005437266673095	0.0559956877621901	-0.5889609046934439	-0.066548836470119	0.0044287476355266	0.3468749472573199	-0.0037730232457019	0.0025920157744101	6.7185457747907895e-06	1.4235704412606902e-05	-2.0056903424325867e-05	0.0008508383905171	4.022793749727346e-10	7.239259667778554e-07	-0.0012950478054293	-0.0001597638484577	1.677148818347246e-06	2.5524487274046863e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2091.339957844408	8.779288090597674	77.07589937771016	4373702.819276651	2502.2990674972534	20.070565223693396	402.8275883985306	6261500.623197624	2275.321522355825	33.44604599132617	1118.6379924539056	5177088.030095629	2281.429180463156	1850.8487700501707	1.704803	52.161133	0.1343843076018376	0.0795078746288486	-0.0965497113	-0.0591877073	0.006941836	0.0427472315	0.0472518268	0.0586982317	-0.021016136	0.0548559848	0.0437842561	0.0295203326	-0.0357471354	0.0692153794	0.025471382	-0.054893643	0.007429355	-0.1156058759	-0.0116357502	0.0245958278	0.0753416847	0.0930991891	-0.0317841394	-0.0169381572	0.0543994799	-0.0010478771	-0.053922575	-0.0172565427	-0.05161337	0.0578020024	-0.0021788714	0.0177603263	0.0188159353	0.0312317736	-0.0745632911	0.0930746932	0.0254943261	-0.0570653986	-0.0688113804	0.1085332653	0.0467599191	-0.0047732577	-0.0234185748	-0.1046880441	0.0848877062	-0.0144093279	0.0623357463	-0.0091830894	0.0868418053	-0.012341035	-0.045555096	0.0462939942	0.0291127533	0.0007257563	-0.0681880228	-0.0195601186	0.0209855857	0.0863628583	-0.0708435061	0.0715489253	0.0363026602	-0.0112604071	-0.0370335648	0.0002043832	0.0877989602	0.0391474828	-0.040146067	0.0622510417	0.059105642	0.1473720001	0.007360111	-0.0096548732	-0.0034167467	-0.0140998863	-0.1498898892	0.0364174317	-0.0580131382	0.0541572742	-0.0033153422	-0.1080315362	0.0286942408	-0.097797985	-0.0757575129	0.0589314758	-0.0336000067	0.0034191328	0.0272552159	-0.0539958877	0.0729434684	-0.0813633012	0.0666682448744353	-0.0251200774499977	0.0006310182910938	0.0044446548746376	0.2441736993510233	0.0075396194677779	5.684586171889672e-05	0.0596207954547639	-0.601310463559507	-0.0123495588660631	0.0001525116041863	0.3615742735861492	-0.0033971512844519	0.00037587196125	1.412797312539215e-07	1.1540636849453194e-05	-0.0001055477718727	-8.549086844837414e-05	1.1140332147291524e-08	7.308688588057212e-09	-0.0026211860120909	-0.0013261382066616	6.870616109980996e-06	1.7586425431676448e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2099.4053401901538	8.065382345745547	65.05039238306395	4407502.782418936	2561.492516040802	59.19344854354858	3503.8643504777338	6561243.909733038	2271.8674570019166	-3.4540653539083905	11.930567469070295	5161381.742184355	2282.0101050694784	1886.788811877945	1.589082	48.620464	0.5713362221092612	0.294354696361868	-0.1254930623	0.0809770667	0.0212860529	-0.0283252112	-0.0374701559	0.1103675257	-0.0615857934	-0.0512425812	0.1559584133	-0.1197905486	0.0545071511	-0.0355132644	0.0325005188	0.0581650292	0.065863001	-0.1229450747	0.0473074727	-0.1890160059	-0.0516101742	0.0720502063	0.1641846629	0.2160986691	-0.1068680968	-0.2145631842	-0.0512612327	0.2923699308	0.1772893271	0.1269343271	-0.012740188	-0.1024938967	0.1108077107	0.1925360048	0.1182661613	-0.1186714784	0.0318124348	0.0296725484	-0.0840178593	0.0395419041	-0.1874943438	0.0834970869	-0.0113036704	-0.1210063505	-0.1937466377	-0.0737667371	0.1686707862	-0.1082309627	-0.1757516944	-0.1187275276	-0.108459841	0.2825875263	0.1691965156	-0.0116908968	0.2179316559	0.0315636285	-0.1046337265	-0.2272430394	-0.1482082639	-0.0851282775	0.0300177913	-0.0598319131	-0.029556796	0.1486141159	0.0494224764	-0.0809544194	-0.0017826777	0.0714516632	-0.0023648759	-0.0047809761	-0.0532470958	-0.1666771053	0.1003296485	-0.0452410883	-0.13411821	0.1975360213	-0.1053617329	-0.0884237475	-0.1343167371	-0.2320916235	0.056267157	-0.0463438292	-0.0760722702	0.0601020755	-0.0359208828	0.0068322673	0.0231897558	-0.0500436514	0.0700607062	-0.0805062393	0.1303443808639457	0.0636761359895104	0.0040546502945546	0.0169896576228053	0.27444722585075	0.0302735264997267	0.0009164864067296	0.0753212797771725	-0.716332720108781	-0.115022256549274	0.013230119501687	0.5131325658984452	0.0010887983870266	0.0044859496714785	2.012374445503806e-05	1.185481927591726e-06	-0.0016817845244103	-0.0015762367525376	2.8283991865459798e-06	2.48452230005028e-06	-0.001436086374692	0.0011850996373989	2.0623440755760112e-06	1.4044611505630043e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
