global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
811.0496199957321	-2.3085715579967427	5.329502638391508	657801.4860952214	950.423460619482	0.5370324769171475	903304.754495912	0.2884038812637666	756.8909996782425	-0.9365975969787996	0.877215058666462	572883.9853939292	773.9288542577175	636.1415230767202	1.295083	21.055077	0.1778367724107818	0.1336159023481473	-0.1303941917	-0.1952834362	0.1152227664	0.0025182327	0.1399110771	-0.0352635127	-0.059802132	0.0975654998	0.162518198	0.0346849948	-0.1274864792	-0.0017100991	0.0563999991	0.0235395196	-0.0295880709	-0.0626342162	-0.086953706	-0.1726226981	-0.2769901688	-0.0944764917	-0.0687972351	-0.0574846228	0.1514595473	-0.0276854131	-0.1184706985	0.1410071289	-0.1678755062	0.0348715255	-0.0520558742	-0.0038886312	-0.032513793	0.0964320984	-0.0072614684	0.0742829532	0.0468056946	-0.2167213434	0.2042261691	0.0978816733	0.1324492654	-0.07304298	0.0090018406	-0.0660696997	-0.0279602372	0.1468678854	-0.0964442143	-0.0798244271	0.0479586891	0.033239545	0.2687985414	0.0627196038	-0.0492201807	0.0822926623	-0.1239222483	0.0530270771	-0.0237821493	-0.1781852727	0.0478006026	-0.1030574054	-0.0784140521	0.0613228998	0.0551980132	0.054381506	-0.002419266	0.0348924992	0.1093569822	-0.1162855666	0.1310190814	-0.0024217214	0.0149355036	-0.1533170814	0.0046826586564776	-0.0119343228241035	2.19272920930846e-05	0.0001424280612699	-0.1274955013259671	-0.1297281562070224	0.0162551028583596	0.0168293945128736	-0.0326693556107073	-0.0008786142577007	0.0010672867960188	7.719630138351243e-07	0.0001688720543549	0.0005159636067146	2.8517770742044306e-08	2.662184434539385e-07	-0.000684031577866	-0.000180095095955	3.243424358704067e-08	4.678991995178497e-07	-0.0003739421134279	-9.854879769499983e-06	1.3983270419492445e-07	9.711865527130007e-11	0.0	0.0
808.1106461874144	-2.9389738083176558	8.637567045977182	653042.8164814406	952.8724292737866	2.448968654304622	907965.8664701274	5.99744746976659	756.435934113078	-0.455065565164432	0.2070846685984239	572195.3224175249	774.5107094007204	620.4398014359555	1.177333	19.140726	0.1158211467733165	0.095115684718413	-0.0007607688	0.0792602863	0.0924128061	-0.074785581	0.0398163587	0.093735308	-0.047360822	0.0459204351	0.1495631189	-0.0809426074	0.0131475609	0.0150677924	0.0358115043	-0.0820174907	-0.0382493029	-0.1114969564	0.0076703642	0.1607494542	-0.0577021163	-0.0978140382	-0.0558204032	-0.0461935624	0.0968141368	-0.048732485	-0.1368507424	0.1801797485	0.0112901392	-0.0237519409	-0.3627043879	0.0231639856	-0.0878527016	0.0349976951	-0.1557138025	-0.0347317497	-0.0260412011	0.1210873816	0.0461352448	0.0505672437	0.1992618726	0.1274597354	0.0736056889	-0.1279973246	-0.2150385307	0.0934851148	-0.0136379068	0.1330533319	-0.082023853	0.0374203118	0.0187320176	0.1097011236	0.0417594969	0.01793487	-0.122817818	0.0939380052	-0.0407896935	-0.2041761798	0.0416308633	-0.0870645673	-0.0166705638	-0.027603271	0.0803519109	0.0224321804	-0.0215475437	-0.089913207	-0.1458174523	-0.0641623543	-0.0198810981	-0.1290284445	0.0089700792	-0.1551433414	-0.0006293814505085	-0.0053120401069861	3.961210102441834e-07	2.8217770098228897e-05	-0.0336513194453971	0.09384418188057	0.0011324113004161	0.0088067304728335	-0.0326124039211919	5.695168951540264e-05	0.0010635688895189	3.243494938658822e-09	-0.0001001429910392	-0.0002690150453941	1.0028618654277291e-08	7.236909464838968e-08	-0.000672978472638	1.105310522800005e-05	1.2217113518124206e-10	4.529000246341753e-07	-0.0004260334247307	-5.209131130280004e-05	1.8150447898776906e-07	2.713504713245223e-09	0.0	0.0
807.3693909771508	-0.7412552102636027	0.5494592867429379	651845.3334868154	949.6900224642516	-3.182406809534996	901911.1387681508	10.127713101374711	756.3413836705203	-0.094550442557761	0.0089397861878684	572052.2886526372	773.8778083806571	613.5557840767553	1.077447	17.516809	0.0988414555369416	0.0885071941820123	0.0293077447	0.1959255978	-0.0063859804	-0.154509751	-0.031212095	0.1274274801	0.0985445759	0.1121939904	0.0262236064	-0.0464239414	0.1634540922	0.0254302614	6.41505e-05	-0.2085864345	0.0973328568	0.0814119849	-0.1230386566	0.0777312956	0.0110704464	-0.0996690598	-0.0454131729	0.1220911608	-0.0066530265	0.1762319606	-0.0306673243	-0.020473074	0.061236545	0.1791910237	-0.0625547838	0.0560766369	-0.1692840179	-0.1487609278	-0.0684289269	0.0116491961	0.1058996154	0.1103527743	-0.0227306787	0.0876891118	-0.0340958565	-0.0465159625	-0.1919239778	0.0988805779	0.0747459714	0.0487340108	0.0225766119	-0.1524822304	-0.1374888924	0.0276626175	-0.1302933997	0.0847968584	0.1066170756	0.0825447567	-0.1452728676	0.0991797421	-0.0303090468	-0.1160072601	-0.0078593989	0.0093287025	-0.0358966474	0.1029862538	0.0221456081	0.0200305649	-0.1621599037	-0.2268828864	-0.0238116436	-0.0476529511	-0.0781332661	-0.0114527163	0.0029914899	-0.1560591586	-0.0015218203524511	-0.0008924389019426	2.3159371851343905e-06	7.964471937005138e-07	-0.1214883105394903	-0.0878369910940932	0.0147594095977396	0.0077153370044638	-0.0325808958803861	3.150804080579578e-05	0.0010615147763685	9.927566354196918e-10	0.0001013566179948	0.000201499609034	1.0273164011343814e-08	4.060209244085485e-08	-0.0006730217994102	-4.33267722000372e-08	1.8772091892739164e-15	4.5295834248134354e-07	-0.0004259660105349	6.741419580002466e-08	1.8144704213101854e-07	4.544673795364061e-15	0.0	0.0
806.5272915699429	-0.8420994072079111	0.7091314116199153	650486.2720471477	947.1165507217338	-2.573471742517768	897029.7606510345	6.622756809537436	755.5891866871387	-0.7521969833815092	0.5658003018082425	570915.0190385318	772.7971503156353	614.4818544290833	1.181012	19.200542	0.0946349920446901	0.0673527872241437	0.168595078	-0.0704002099	-0.0351289309	-0.0748922564	0.104840776	0.0606445185	-0.2148453261	0.0565132702	-0.0505340818	0.0012738783	0.1482633568	0.1406689135	0.1590004979	0.1086065602	-0.0265500987	-0.0828308877	-0.0303355399	0.0905615708	0.0847279929	-0.0123190893	-0.0243455197	0.0377008077	0.2194901397	0.0825133319	0.0767918141	0.080761682	0.1205635711	0.2317187788	0.0701042505	0.1441511701	0.0271111472	0.2004714266	0.0042928639	-0.0378345098	0.1001208318	0.1093946324	-0.0913876412	-0.0303025517	-0.030493731	-0.0688976398	-0.0504145291	-0.1310465102	0.1550989662	0.1338819175	-0.0968328435	0.0759662347	-0.0211955719	0.1943516551	-0.0395038392	-0.0932134707	0.0869538968	0.059905856	-0.1601972089	0.1091854042	-0.0067481388	-0.0745726388	0.1590822356	-0.018089951	0.0359215513	0.0045417351	-0.0326106356	-0.0017725904	-0.0212649007	-0.1455669278	0.0090277372	-0.0230489514	0.0093726283	-0.0753792031	-0.0029914899	-0.1560591586	0.0036061279465684	0.0051279482990195	1.3004158767021624e-05	2.629585375741699e-05	-0.0620155871465755	0.0594727233929148	0.0038459330491345	0.0035370048277701	-0.0326237294322169	-4.28335518307954e-05	0.0010643077220664	1.8347131624414358e-09	-0.0004981432445907	-0.0005994998625855	2.481466921313499e-07	3.5940008524003335e-07	-0.0006728934846387	1.283147715000531e-07	1.6464680585110843e-14	4.5278564166921234e-07	-0.0004261675691964	-2.015586615000025e-07	1.816187970347684e-07	4.0625894025672576e-14	0.0	0.0
805.6732433336811	-0.8540482362618604	0.7293983898619946	649109.3750238129	953.1492475104008	6.032696788666954	908493.4880296432	36.39343054399257	754.8933568348085	-0.6958298523302346	0.4841791833939161	569863.9801933256	772.3207200019206	619.3068608946719	1.098113	17.852798	0.037435062835172	0.0325361708970771	0.1859982583	-0.1159388659	0.0041308575	-0.0833755384	-0.125081993	0.2219894763	0.0167442403	-0.1420059823	-0.1160984454	0.1242534118	-0.0364664227	0.1721859472	0.1396852749	0.0793034009	0.1116012945	0.1295271173	0.1295100126	0.0748923827	-0.0790799144	-0.0343460404	-0.0051081429	0.1616291427	-0.0235651678	0.0496162867	-0.2219381894	-0.1622400054	-0.0130792376	0.0137391616	0.1023108947	0.1859585611	-0.0617817113	0.0879505393	0.1981030917	-0.014913191	-0.1137068568	0.0764796255	0.0161039895	0.004122128	0.019781262	0.0526039369	-0.1867728605	0.1232433969	0.0177518747	-0.0159277683	0.1646865348	-0.0515800155	0.0616634016	0.2347359996	-0.0041868097	-0.0968670595	0.0845802712	0.0787874261	-0.0851538149	0.0509377436	0.0355408939	-0.0824059781	0.041994417	-0.1341046354	0.0400454392	0.1993000389	-0.1032745004	-0.0437168692	0.1059305342	-0.031049639	-0.0352643876	0.0546596935	-0.0765115056	-0.0249874734	-0.0089700792	-0.1551433414	-0.0017339300952698	-0.0053400580418381	3.0065135752823374e-06	2.8516219890200824e-05	-0.062015538292627	4.885394849774016e-08	0.0038459269897242	2.3867082838198483e-15	-0.0005287734928316	0.0320949559393853	2.796014067213302e-07	0.001030086196751	-0.0004981432445907	0.0	2.481466921313499e-07	0.0	-0.0006728934846387	0.0	0.0	4.5278564166921234e-07	-0.0004261675691964	0.0	1.816187970347684e-07	0.0	0.0	0.0
805.2348560830363	-0.4383872506447233	0.1921833815278394	648403.1734510682	950.7458579982568	-2.4033895121439173	903917.6865008416	5.776281147083377	755.1439271077944	0.2505702729858967	0.0627854617042268	570242.350647782	772.1153773134827	604.076754691237	1.216103	19.771038	0.0815340095850353	0.048287458287232	0.2078690898	-0.1078084041	0.1635210659	0.0943764353	-0.0084136568	-0.0750221471	-0.1966005832	-0.0220819691	-0.0858463523	-0.0662390027	-0.1096095452	0.1505632805	0.0133910485	0.1218115382	-0.14356587	-0.1007220732	0.0531035192	0.0064358855	-0.1786487843	-0.1526956471	0.0724174781	0.0425004835	-0.0800772243	0.1164823856	0.0757925428	-0.029995703	0.1523941082	0.0034272015	0.1095451457	0.1187698179	0.1506263053	0.1590428805	0.00286312	0.0659430227	-0.0675933453	-0.0537084601	0.1129297813	0.1854379168	0.0580335976	0.1212289737	-0.0305840244	-0.0459410229	0.199131955	-0.021242091	-0.1068163217	0.0230146135	0.1053955935	0.2627120859	0.063004539	0.0558034137	0.1260736508	0.1296328903	-0.0538849166	0.001196167	0.0754645389	0.0203608393	-0.1089860676	-0.0037671258	-0.028505755	-0.0563336913	-0.0522710539	0.048171651	-0.0557029386	0.1054448857	0.0414062594	-0.1321734475	-0.0109388178	-0.0682449721	-0.0149355036	-0.1533170814	0.0083433372800385	0.0100772673753083	6.961127696848024e-05	0.0001015513177534	-0.1057781611064285	-0.0437626228138015	0.0111890193670575	0.001915167155543	-0.0144153474379322	-0.0138865739451006	0.0002078022417562	0.0001928369359327	-0.0007741433655342	-0.0002760001209435	5.992979504006181e-07	7.617606676082669e-08	-0.0006728354288061	5.8055832599982454e-08	3.370479698877185e-15	4.5270751425668843e-07	-0.0004262603014368	-9.273224039997238e-08	1.816978445809916e-07	8.599268409598271e-15	0.0	0.0
807.6710517899888	2.4361957069525038	5.935049522573808	652332.5278995468	951.21512350022	0.4692655019631502	904810.2111755388	0.2202101113327273	756.2461966277547	1.1022695199602597	1.214998094633421	571908.3099139446	773.3964974812288	605.6536218869484	1.187798	19.310862	0.1229313890903026	0.0719553358028979	0.0561503041	0.0555331291	0.2156716919	0.1153708405	-0.2470413037	0.0111525293	0.0928164037	-0.1171749807	-0.0664405534	-0.0187912046	-0.2690436881	0.0543624648	-0.0621719777	-0.0173131024	-0.1204792283	-0.0199972591	0.322820862	0.0400078407	-0.0520865367	-0.069075147	-0.0612438081	-0.0406164726	0.0033876417	0.190130277	0.0642891063	0.093816016	-0.1394676512	0.2048729612	0.1664971389	0.0404603739	0.0438883135	-0.0463203033	0.0201924747	0.0111430962	-0.3503735182	0.0289357762	0.0438553393	-0.0335830876	0.216741968	0.0934160022	-0.0158419052	-0.0695995234	0.2329503416	-0.1201268915	0.172615244	0.0794107242	0.118644695	0.1315379581	-0.0585445094	0.1699321434	0.0872637527	0.0981014922	0.0162091912	-0.0797430286	0.0240146215	-0.0159973437	-0.1708979251	0.0332102739	0.0080288648	0.0722664012	0.1184801822	0.2470397272	0.1061135398	0.1939632253	0.0151228124	-0.1675065541	0.0571173384	-0.053938422	-0.0208790082	-0.1505910958	-0.0011127845937153	-0.0094561218737538	1.238289552010125e-06	8.941824089128507e-05	-0.0408634052193122	0.0649147558871163	0.0016698178861177	0.0042139255318839	0.0131634749374853	0.0275788223754175	0.0001732770724298	0.0007605914436148	-0.0005715967408214	0.0002025466247128	3.2672283411764664e-07	4.1025135182547894e-08	-0.0004558785424289	0.0002169568863772	4.707029054648928e-08	2.078252454470984e-07	-0.0004261300334465	1.3026799029996865e-07	1.8158680540511522e-07	1.6969749296792722e-14	0.0	0.0
809.8261071847173	2.1550553947284925	4.644263754348379	655818.3238779532	949.2688180914832	-1.946305408736748	901111.2890008016	3.78810474407792	756.5781420051707	0.331945377415991	0.1101877335878447	572410.4849599962	772.8394521324894	614.1016983161538	1.37421	22.341501	0.1274571564107037	0.0777703159165283	0.0768216034	0.0854440376	-0.1746786812	0.1501830404	-0.0248850623	-0.1448107695	0.169517372	0.1261507469	-0.1054011618	-0.1654188881	-0.038070942	0.0075201325	-0.1247297827	-0.0655992166	-0.1570421683	0.1660078514	-0.0808589341	0.0536362778	0.0766733565	0.1583097376	0.1965097493	-0.0598810324	-0.0938174537	-0.0204987269	0.0774195874	0.142917902	-0.1392892605	0.1241285435	-0.0443786352	-0.0389769232	0.1170965276	-0.1834745972	-0.0001575464	0.2001079838	0.0325831714	0.0267768454	-0.0601390543	-0.1010760039	-0.0294920204	0.2496949517	0.1686438318	0.0217084665	-0.041501778	-0.1878652016	-0.1278393872	-0.0698148187	0.0895864461	-0.0292257881	-0.1428451574	-0.0487039079	0.2460722098	0.1493532632	0.0018774924	0.0015692927	0.1136069969	0.1115348831	-0.1958877028	-0.0327078987	-0.0319261185	0.0314329287	-0.1444923382	-0.0488168768	0.1113162026	-0.0285156263	-0.1102757091	0.0900708227	0.1731308211	-0.0024865631	-0.0267918699	-0.1469813818	0.0050995669290472	0.0062123515227625	2.600558286383189e-05	3.859331144236955e-05	-0.1052500771355653	-0.0643866719162531	0.0110775787370424	0.0041456435204512	-0.0278195279237678	-0.0409830028612531	0.0007739261339012	0.0016796065235254	-0.0004711434446627	0.0001004532961586	2.2197614544863465e-07	1.0090864709147483e-08	-0.0006728994134816	-0.0002170208710527	4.7098058472472656e-08	4.527936206638813e-07	-0.0004261584684438	-2.8434997300015065e-08	1.816110402263653e-07	8.085490714518639e-16	0.0	0.0
814.0303189991013	4.204211814383939	17.67539698020549	662645.3602497786	951.1920128041264	1.9231947126431803	904766.2452223654	3.6986779027386856	759.0651736926482	2.487031687477497	6.185326614517167	576179.9379130502	774.8059078638051	631.2746559983593	1.370177	22.27593	0.1317176604427905	0.0977888615216876	-0.0885821206	-0.1753813483	-0.0093432288	0.1691092256	-0.1527064754	-0.2362640075	-0.0084975734	-0.1385358799	-0.094109146	0.1557543597	-0.0069043876	-0.1285650963	0.0596869269	0.152207608	-0.1831042223	0.0605754098	0.2083162156	0.1644670032	-0.1028011516	0.1481900017	0.124870184	-0.0468977619	0.0169256022	0.0971581034	0.1643499738	-0.1467037797	0.2008940601	-0.0980244845	-0.1145922669	-0.1725161757	0.1367129983	0.1600984757	0.1070435546	0.1173742984	-0.185363586	0.1389130806	0.0331605264	-0.1490318734	-0.1044942351	0.0887510861	-0.0121931632	-0.1753724166	-0.1682245456	0.0375921304	0.0329357769	0.1737348353	0.2185803709	-0.072391113	0.0893229634	-0.0255051907	0.0626679331	-0.0045585676	-0.0505298616	-0.1098046043	-0.0039229718	0.2231334464	-0.0127179089	0.1623042284	-0.0709728795	-0.0360936597	-0.0771768487	0.170931209	-0.0982978276	0.055655373	0.1221509759	-0.0334972549	-0.0606063236	0.0412114158	-0.0326654109	-0.1425091225	-0.0045909027740123	-0.0096904697030595	2.1076388280433823e-05	9.390520306591406e-05	-0.0100814595333815	0.0951686176021838	0.0001016358263232	0.0090570657763106	-0.0242616316600106	0.0035578962637571	0.000588626770806	1.265862582365743e-05	-0.0005860684637729	-0.0001149250191102	3.43476244229127e-07	1.3207760017479838e-08	-0.0003218749039917	0.0003510245094899	1.2321820626262489e-07	1.036034538196661e-07	-0.0004260944595681	6.400887570001158e-08	1.8155648847463122e-07	4.097136168379533e-15	0.0	0.0
811.9822059129386	-2.0481130861626298	4.194767213710612	659315.1027192419	951.3019884894876	0.1099756853611779	904975.4733040532	0.0120946513706608	757.9158346363574	-1.149339056290728	1.3209802663152612	574436.4123925263	774.493259750695	644.0237585132405	1.260935	20.499903	0.1467783512148423	0.0896263323750513	-0.2378958708	-0.0437379502	0.1463139581	0.0572095992	-0.0304583481	-0.1009631848	0.1204680513	0.1829457809	0.1333118596	0.11818062	-0.321283234	-0.0732888392	0.08988831	-0.2269751227	-0.1743042007	0.1252972212	0.0545808175	-0.1624783619	-0.0988415268	0.042727629	-0.007394495	0.1066850445	-0.013664147	0.0325417104	0.0107400364	-0.0795939913	-0.0599249506	-0.0801030639	-0.0701795148	-0.0700061381	-0.1440176674	-0.0732289335	-0.0675866957	0.294209016	-0.1243711451	-0.1414172004	0.0266943676	-0.0987466231	0.0049606351	-0.0682869458	-0.0712195766	0.0384641704	0.0164070691	-0.0331137722	-0.0246942314	-0.128748053	0.2394543607	-0.1611159618	0.0977731961	0.2016261272	-0.0383936331	0.0243735966	-0.0139233814	-0.0196347825	0.0868626717	0.0679677827	-0.0194917154	0.031994343	0.0970066239	-0.040371836	-0.1731412899	-0.0073299434	0.2833813008	-0.0908547021	-0.029212573	-0.0979113639	-0.1135696886	-0.027679437	-0.0384910108	-0.1372005631	0.0005275219439795	0.0051184247179918	2.782794013799108e-07	2.6198271593749432e-05	-0.0878998159403607	-0.0778183564069792	0.0077263776423492	0.0060556965938836	-0.0531033215977601	-0.0288416899377495	0.0028199627647151	0.0008318430784652	-3.309954182956332e-05	0.0005529689219433	1.095579669327012e-09	3.05774628635176e-07	-0.0004129914808062	-9.11165768145e-05	8.302230570392681e-09	1.705619632184979e-07	-0.0004820065638527	-5.591210428459997e-05	2.3233032759708698e-07	3.1261634055319827e-09	0.0	0.0
810.9791887040105	-1.0030172089280995	1.006043521405915	657687.2445110151	946.8944240242108	-4.407564465276778	896609.050248142	19.42662451557057	755.0997310219473	-2.816103614410167	7.930439567094008	570175.6037894171	771.7221957505619	629.9192923982265	1.256758	20.431995	0.0974464163516849	0.0649006050788003	-0.0709335402	0.0067533107	-0.0882734695	0.1392335545	0.0269792326	-0.1772285258	-0.0691229819	0.1792238192	-0.102443075	0.0137719454	0.0478952225	0.1029060268	-0.0650684999	-0.1033335122	-0.1914326416	0.0414585428	0.0280665823	0.1459231984	-0.1462345131	0.2121276159	0.0240988818	-0.0819716643	0.0096599781	-0.2125258706	0.0099636684	0.0586051588	0.0303055709	0.0362310169	0.0448867618	0.0494652325	0.1059623935	-0.0236579887	-0.1889554875	0.1785967609	-0.0360817144	0.17848737	0.178854794	-0.1841089418	-0.0766420216	-0.0064660552	0.1109110349	7.29596e-05	-0.0146795277	0.0577320236	-0.0742534241	0.1257776361	0.1291562847	-0.1811122593	-0.1295685627	0.0180931299	0.027574181	-0.0369607439	0.0307632957	0.0127733307	0.0561607386	0.3292480139	0.1178546214	-0.0417852269	0.0098328923	-0.0505491955	-0.1138212876	0.0874574428	-0.0581292403	0.0166069803	0.0075594426	-0.0643380946	-0.2074370298	-0.0257615184	-0.0442601199	-0.1310868562	0.0103335811218983	0.0098060591779188	0.0001067828988028	9.615879660084552e-05	-0.0263453353699389	0.0615544805704218	0.0006940766957545	0.0037889540782944	-0.0612897421567026	-0.0081864205589424	0.003756432493635	6.701748156787637e-05	-0.0003330873434969	-0.0002999878016673	1.1094717839782185e-07	8.999268114920133e-08	-0.0004109287427451	2.062738061100024e-06	4.254888308710687e-12	1.6886243161406857e-07	-0.0004260679826931	5.59385811596e-05	1.8153392587616774e-07	3.1291248621491556e-09	0.0	0.0
811.5656927432692	0.5865040392586707	0.3439869880667363	658638.8736378625	947.84559009949	0.9511660752791612	898411.2626710504	0.9047169027619631	755.1579328062907	0.0582017843433959	0.0033874477007551	570263.5034802702	771.8016174401237	629.5032736244848	1.133188	18.423031	0.0693277756397493	0.0487993370605196	-0.0936228549	0.0499555073	-0.2130911627	-0.0481654705	-0.1164175364	-0.0012271384	0.1601554855	0.1385787826	-0.1518049886	0.1596290363	0.1169449573	0.1436129623	-0.0656320476	-0.0065682854	0.0056186268	0.2983914679	-0.1212149547	0.0854949954	-0.1363641887	-0.0541665601	-0.098466458	-0.1035437098	0.0143786032	-0.1020554955	-0.0511877373	-0.1519817792	0.1021741304	0.1077905975	-0.0444510979	0.1290491883	0.0289845379	-0.1671679898	0.1095201307	0.1447786729	0.0906649126	0.1544777428	0.1162513719	0.0642789284	-0.0705414203	-0.1518333927	-0.1139652589	0.0388379521	-0.1547667409	0.0164896144	0.0552092701	-0.1209789403	0.1161258147	-0.1755046972	-0.1911572691	-0.0506552381	0.1055203208	-0.0453547437	-0.0707994484	0.1434162965	0.162442196	0.1030322997	0.0446645361	0.097284514	-0.059788953	-0.204604148	0.0642446267	-0.1405359879	-0.178655341	-0.0002924231	0.0649615294	-0.0053447598	-0.1067434141	-0.086090187	-0.0499642712	-0.1242038795	0.0018211125544809	-0.0085124685674174	3.316450936087949e-06	7.246212111126925e-05	-0.0738132949796011	-0.0474679596096622	0.0054484025157456	0.0022532071895045	-0.0670852294815773	-0.0057954873248747	0.0045004280145958	3.358767333278337e-05	-0.0003941067473323	-6.101940383540001e-05	1.5532012829284537e-07	3.7233676444276285e-09	-0.0005009159422368	-8.998719949169999e-05	8.097696072359012e-09	2.509167811869812e-07	-0.0004260985821219	-3.059942880003809e-08	1.815600016862936e-07	9.363250428886005e-16	0.0	0.0
811.3777183417087	-0.1879744015604956	0.0353343756420264	658333.8018213972	945.9564942925224	-1.889095806967589	894833.689094199	3.568682967902526	756.3112342790372	1.1533014727465345	1.330104287039325	572006.6830966807	772.6747010889113	629.3158974340406	1.26769	20.609728	0.1174909248376045	0.0662701530171695	-0.0569699787	-0.1392051214	0.0250237021	0.0954653145	0.041235124	-0.0702215763	-0.2099351563	-0.0285850191	-0.1759448255	0.1698878844	-0.0041914948	0.0876756573	0.0005230431	0.0866506019	-0.1903194775	0.0163440617	0.1397885531	-0.0216685246	0.0900953076	-0.0375416369	-0.0812239143	-0.1956458615	0.2495409549	-0.1520275783	-0.1762806143	0.0519579015	0.0653164411	-0.0385460347	0.0941775085	0.0521370502	0.1729587164	0.1481847424	-0.0027367787	0.0900653661	-0.1017759143	0.0340075837	-0.1124874277	-0.0250229615	-0.0794701399	-0.2449010693	0.0074911971	-0.1922929854	-0.0992489547	0.2450226472	-0.1055529675	0.1443334573	0.1642102401	-0.0340581042	0.0725072323	0.0322713425	0.14394977	0.0199758463	-0.0549443747	0.0992418067	-0.0027063055	0.1694928094	0.1821666265	0.1796414928	-0.0072305877	-0.1010664522	-0.0547371428	-0.0247983989	-0.1627353451	-0.054068639	0.0932692906	0.1280955508	0.0144609183	0.1093374795	-0.055595093	-0.1165920251	-0.0021723921469742	-0.0039935047014551	4.719287640235175e-06	1.5948079800543988e-05	-0.0255736058347224	0.0482396891448786	0.0006540093153897	0.0023270676087945	-0.0487008537158715	0.0183843757657058	0.0023717731526547	0.0003379852722946	-0.0011401431667942	-0.0007460364194618	1.2999264407875069e-06	5.56570339163532e-07	-0.0004796601171253	2.1255825111499984e-05	4.5181010117067325e-10	2.300738279606565e-07	-0.0005962734420598	-0.0001701748599379	3.555420177058417e-07	2.8959482954883885e-08	0.0	0.0
812.8350728536094	1.4573545119006894	2.123882173357297	660700.8556609325	954.3995961236736	8.443101831151239	910878.5890810314	71.2859685311894	758.9726669752529	2.661432696215684	7.083223996485884	576039.5092155281	776.3116257212243	634.3510595644934	1.355293	22.033951	0.0808055799266176	0.0357676519441332	-0.1608158492	-0.0682041888	0.0989764293	0.040792327	-0.1373255222	0.0842054583	0.0602423885	-0.0850560195	0.0429443987	0.0812272035	-0.2137297947	-0.0886889237	-0.0248795939	0.0422952306	-0.0009354328	0.0532210249	0.221751515	-0.0990346259	-0.0143507025	-0.1412991242	-0.195197716	0.0543293154	0.0707815549	0.0530812726	0.0100024971	0.1381803733	0.2006278322	-0.1862662357	0.0307901159	-0.0595869034	-0.0613720367	-0.0370448253	0.1079682145	-0.0750769437	-0.2025508487	-0.0841194971	0.0485582282	0.0738124348	0.2212631548	-0.1287030273	0.0070274003	-0.0722658526	0.0966364385	0.2897242988	0.2150075497	-0.0138847383	0.1444313538	-0.048630401	0.1074190219	0.1134609663	0.1655545361	-0.0199749212	0.0744072584	0.0759784296	0.0491099706	-0.1619902236	0.0805520412	-0.0197753266	-0.0774028761	-0.0151713252	0.1385506875	-0.1078876013	0.0164429875	0.0386984693	-0.0458473631	-0.0400800543	0.159589814	-0.0455133096	-0.0611443214	-0.1082959623	0.0004312942458	0.0026036863927742	1.8601472646019086e-07	6.779182831917528e-06	-0.0494179235469403	-0.0238443177122179	0.0024421311676912	0.0005685514871611	-0.032448914924771	0.0162519387911005	0.001052932079795	0.0002641255144696	-0.0008070471156177	0.0003330960511764	6.513250468268491e-07	1.1095297930937749e-07	-0.0002208278653692	0.0002588322517561	6.699413454913312e-08	4.8764946123517524e-08	-0.0004260890043819	0.0001701844376779	1.815518396551588e-07	2.896274282774304e-08	0.0	0.0
