global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
1047811.9215205748	2071.59718352207	1097909822880.6392	4291514.890776572	1212016.2079637095	13790.248588709394	190170956.13840145	1468983288366.73	1062295.9782778355	286.8263527576346	82269.35663624704	1128472745465.2637	1075222.487598339	891906.8241786672	0.861391	23.282135	0.1368581376703764	0.0634199748002877	0.0238392419	0.0405432172	-0.0407009029	-0.0362905086	0.161686107	0.0355675265	0.0448488467	-0.1013104677	0.0967252919	-0.0638809335	0.0628800496	0.0606414032	0.0339688008	0.0512002322	0.0850801623	-0.1209955684	0.0268743952	0.0113543605	0.0454007393	-0.0154620928	-0.047585552	-0.1297703073	0.042173191	0.1018583889	-0.0233763408	0.0482551037	-0.1096072537	0.1722812508	-0.0667611882	-0.0377742258	-0.0896427593	-0.0108787259	-0.0521648003	0.0539441684	-0.0556711743	-0.037583629	-0.0755130306	0.1038127795	0.0417041022	-0.0219184969	-0.0656472398	-0.0259015741	-0.0284171448	0.0739097857	0.0747370182	-0.0353752551	-0.0842323312	-0.0421791873	0.0406594844	-0.1997428505	0.0537112199	-0.1247408907	-0.0706570453	-0.0478877909	0.0772327631	0.0128837775	0.0483169846	0.0323286125	-0.000976005	-0.0293338883	-0.077394417	-0.0493597633	-0.0483586053	-0.0086839225	-0.0105744504	0.0311740844	-0.0614643498	-0.0837408494	-0.0621409463	-0.0303321109	0.0046085479	-0.025006181	0.0817135951	-0.0452748602	-0.0226340371	-0.0774774621	0.0749218075	-0.0881955685	0.0192567962	0.0587790397	0.140238834354605	0.0042366919229407	1.7949558449911762e-05	0.0196669306611383	-0.0436842873323257	0.0208547099705925	0.0019083169597331	0.0004349189279575	0.2700721356335407	0.034472347876573	0.0729389584456616	0.0011883427681234	-0.022625828778079	-0.0009453209383169	0.0005119281278949	8.936316764203497e-07	-0.0030233869240057	0.0003377380709689	9.140868492248649e-06	1.1406700458186125e-07	0.0061851395044326	0.0002628287487195	3.825595068929275e-05	6.907895115345815e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044339.6268774804	-3472.294643094414	1090645256266.595	12056830.088462165	1194844.559375	-17171.648588709533	294865515.2541301	1427653521068.0378	1060615.503707076	-1680.474570759572	2823994.782969568	1124905246703.8145	1073743.1753715037	866086.0727794134	1.061377	28.68745	0.130789612110546	0.0739974901917659	0.0559854362	0.0756536387	0.1410095738	-0.0058278703	0.0607767759	0.0293355875	0.0932919713	0.016951938	-0.0550955631	-0.0509542081	-0.1035438533	0.0856252332	0.0823306557	-0.0208179759	0.0614323297	0.0238835679	0.0051361613	-0.0321517401	-0.0291962015	-0.0117530129	-0.0114344884	-0.1011564193	0.0326142015	-0.0083051857	0.0452158736	0.0657895162	0.0123086015	0.0767244326	-0.0322454815	0.0027633395	-0.0336335008	0.0573323273	0.0571966867	0.0785545556	-0.0940734987	0.0374089863	-0.0462141148	-0.0195650911	-0.0262537009	0.0168294155	0.0312705838	-0.0131425213	-0.0401489129	0.0508864327	0.0808157311	0.0040324693	-0.0781234821	0.0383890204	0.0795914862	-0.0275611752	0.0212031406	-0.0588149936	-0.0741537886	-0.0553457461	0.072035584	-0.0002282215	0.0340850337	0.0703033396	0.0058286228	-0.041806181	-0.0527676142	-0.0403677761	-0.0634083903	0.0846023046	-0.0280390228	-0.0003448028	-0.0082745138	-0.0279670592	0.0420599577	0.050645116	-0.0374747483	-0.0233240138	0.0730317912	-0.0420159606	0.0549715287	0.0348845473	0.1126722373	-0.089737086	0.0240075741	0.0524223074	0.1379598859656425	-0.0022789483889625	5.193605759554792e-06	0.019032930135653	-0.1007205522253258	-0.0570362648930001	0.0101446296405745	0.0032531355129444	0.3167106723342741	0.0466385367007333	0.1003056499704279	0.0021751531055856	-0.0224348345165697	0.0001909942615093	0.0005033217997858	3.647880792948296e-08	-0.0029531277223562	7.025920164950008e-05	8.720963344548717e-06	4.936355416425115e-09	0.0059496757250344	-0.0002354637793981	3.539864123306362e-05	5.5443191408484015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046462.1284901196	2122.501612639171	1095082986364.0717	4505013.095655882	1203839.8672379032	8995.307862903224	80915563.54840857	1449230425951.3723	1061460.3005332986	844.7968262226786	713681.6775959107	1126697969608.2407	1074848.507375437	875194.2760137302	0.774001	20.920095	0.116003914829185	0.0636948233117307	0.0593874632	0.0605699568	0.0637787817	-0.0086705493	0.0675176049	0.0478506901	0.0507812341	-0.0732246918	-0.0224478271	-0.0266567375	-0.0514535522	0.0749674367	0.0638795205	-0.0198855899	0.0960680433	-0.0175656899	-0.0025629947	-0.0496680318	-0.0164944069	-0.0534742832	-0.0102542832	-0.0232779876	0.0746559908	0.0987470185	-0.0070314726	0.1021515333	-0.003393932	0.0348573287	-0.0148189276	0.0037835439	-0.0353668157	0.0516174332	0.0354951723	0.0727656052	-0.0749319242	0.0308804345	-0.0788966777	0.0147084044	-0.0131085068	0.0139513296	0.0161053614	-0.0353827744	-0.0363938813	0.1276043939	-0.0201394496	0.0071294573	-0.0424346767	-0.0031341623	0.0435612079	-0.0275560058	-0.0052679204	-0.0777076167	-0.0371663616	-0.0641464829	0.0654958697	-0.0088537115	0.0354834367	0.0544674474	-0.0018167608	-0.0346849157	-0.0675517091	-0.0010216498	-0.0644884824	0.0316718221	-0.019100228	0.0382242796	-0.0316304248	-0.0507929848	-0.0687000132	-0.0424701978	0.0130234066	0.0004459285	0.1108848333	-0.0462878535	0.0307793848	0.0466180416	0.0376987556	-0.0912392418	0.0287162347	0.0458586883	0.1562552306411788	0.0182953446755363	0.0003347196367966	0.0244156971027279	-0.0566363355231658	0.04408421670216	0.0032076745014926	0.001943418162243	0.3419136193490928	0.0252029470148187	0.1169049230963963	0.0006351885382317	-0.0219629284090103	0.0004719061075594	0.0004823702242993	2.22695374351864e-07	-0.0029170519363981	3.607578595809981e-05	8.509191999643905e-06	1.3014623324946318e-09	0.0058892294898185	-6.044623521590017e-05	3.468302398374787e-05	3.653747351775929e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050263.7075032543	3801.579013134702	1103053855298.4812	14452002.993106216	1199511.643094758	-4328.22414314514	18733524.23330448	1438828181919.8862	1063742.857960458	2282.5574271592777	5210068.408279981	1131548867861.883	1077136.2625109265	875636.2445001554	1.169418	31.607641	0.1317806271374335	0.0615932037988663	0.059497893	0.0340863197	-0.0980294279	0.0322998327	0.0405716503	0.0459228701	0.0805571925	-0.0364787465	-0.0142022836	-0.0078330384	0.0170267989	0.0545177752	0.0048606253	0.1205638636	-0.0014586408	-0.0464277289	0.085730086	-0.1356841935	-0.0391550174	-0.0413980328	-0.0087304929	-0.065689713	0.0212359505	-0.0242293158	-0.0547046227	0.053911566	-0.0374805961	-0.0865114723	0.0853728684	0.080432783	-0.0632047634	-0.0381115132	0.083994458	0.068819867	-0.009460772	-0.1003271984	-0.002473663	0.0940689515	-0.0133164187	0.1224125955	0.0912047721	-0.017681319	-0.0767607074	0.0710045313	0.0683530345	-0.0055287525	0.0435742141	0.0256684848	-0.0793624088	0.0373597409	-0.0814278903	-0.1233687441	0.0545668813	-0.0810472511	0.0512855456	0.0040947783	0.026316576	0.0621529904	0.0241894734	0.0191386867	-0.0204071535	0.0121629855	-0.1045190064	-0.0523014408	0.110515481	-0.0280565895	0.0453895715	-0.0623836579	-0.0153035846	-0.0209507754	-0.0237947144	-0.0916059509	0.0306825846	0.040944382	0.0179642549	0.1215737442	0.0873320538	-0.0927013771	0.0333745172	0.0391140859	0.1550638410526659	-0.0011913895885128	1.4194091516169186e-06	0.0240447948020064	-0.0282864213416331	0.0283499141815327	0.0008001216323163	0.0008037176341002	0.3875152243228257	0.0456016049737328	0.1501680490819699	0.0020795063761803	-0.022548780047431	-0.0005858516384207	0.0005084474816274	3.432221422402187e-07	-0.0032171147744586	-0.0003000628380605	1.034982747203981e-05	9.003770678492193e-08	0.0061360693812104	0.0002468398913918	3.765134745102778e-05	6.092993198236498e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048552.0865471768	-1711.6209560774732	1099461478202.4382	2929646.297283564	1215069.514969758	15557.871874999952	242047377.27891457	1476393926208.843	1065633.1185613945	1890.260600936599	3573085.1394531927	1135573943374.883	1079273.5867843097	919122.964986469	0.984033	26.59696	0.2335055614057682	0.1162229360151213	0.0210513171	0.0422702538	-0.0748016228	-0.0796436883	-0.0472930252	0.0653190614	0.0262122964	-0.1298417186	-0.0914565375	-0.0049030973	0.017134361	0.0220740499	-0.0282456149	0.1477257966	0.0846748005	0.0973433005	0.0266232584	0.0699874045	-0.0859907192	0.0660187172	0.0251031289	0.0222431101	0.06640199	-0.078630084	0.0572608105	-0.0486204391	0.0147109863	0.0625979053	-0.0172787431	0.0414929364	0.001585653	-0.0590696884	0.0709590493	0.0289121366	0.0080278762	-0.122562357	-0.0991220201	-0.0570353094	-0.0593838981	-0.0124085786	0.0674846562	0.0273576202	0.0068617658	-0.1420497506	0.0172263164	0.0913872933	-0.0602816664	-0.0382833117	0.0519832138	0.0144290935	0.0079245592	-0.0327003717	-0.0027809859	-0.081607318	0.053377585	0.0008284874	0.0378269031	0.0353924893	0.0241791472	0.046513394	-0.040417202	0.0578983895	-0.1077048023	-0.067511987	0.0491035994	0.0497717782	0.0498188772	-0.0072970609	-0.0633639578	-0.0218877798	0.0446332994	-0.025135869	0.0666663717	-0.0083956635	0.0127268103	0.0297848371	0.0396897558	-0.0941228505	0.0379742494	0.032215118	0.1505882854088156	-0.0044755556438502	2.003059832120026e-05	0.0226768317023669	0.0370417229435986	0.0653281442852317	0.0013720892386303	0.004267766435752	0.4169191589486019	0.0294039346257761	0.1738215850984095	0.0008645913714769	-0.0221330294631585	0.0004157505842725	0.000489870993217	1.7284854832292625e-07	-0.0046235941089134	-0.0014064793344547	2.13776224839787e-05	1.9781841182484167e-06	0.0069997979995013	0.0008637286182908	4.89971720338224e-05	7.460271260547065e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049571.3766244329	1019.2900772560388	1101600074629.3071	1038952.2615926216	1198416.2866935483	-16653.228276209673	277330012.01954937	1436201596212.353	1063272.665062435	-2360.4534989595413	5571740.720750341	1130548760268.973	1075908.5289281032	892350.6714328746	1.076843	29.105476	0.1703704381806102	0.079235702606126	0.0692863758	0.0576745734	-0.0326580372	-0.0489550093	0.0732848964	0.0580303787	0.1257652809	-0.0289982095	0.094401816	-0.0005632644	-0.0410376927	0.0827081843	0.0418835332	0.0503595388	0.1036898888	0.0324413638	0.0443740942	0.0299422724	-0.0630363474	-0.0860930778	0.1098011972	0.0266240844	0.0531213213	-0.0475031908	-0.0943524885	-0.0413799317	-0.0302931758	-0.0630184103	-0.0615837004	0.0254237796	0.054786302	-0.085143887	-0.0534044227	0.0857814094	-0.0616975462	-0.0251488417	-0.0941205935	0.0261764915	-0.0314381372	-0.02074145	0.0739249607	0.0733853939	-0.1184258056	-0.0281710783	-0.0393293061	0.0589182204	0.1185891232	-0.0860772331	-0.0383877469	0.0206735438	0.0439931252	0.0373885668	0.0360243128	-0.0909506146	0.046249377	-0.0061787954	0.0422961782	0.0444941139	0.0501794424	0.0666997714	-0.020110059	0.0195756823	-0.1183809801	-0.1002498469	0.0637750275	0.0625507359	-0.0024610934	-0.0357197355	-0.0371127589	0.0827452903	0.0343489137	-0.0191109364	0.0622977487	0.0417951819	-0.0025664515	-0.0027719885	0.0288826111	-0.0955030384	0.0425073619	0.0251890118	0.1641904741415061	0.0136021887326904	0.0001850195383197	0.0269585117988125	0.0672772765775562	0.0302355536339575	0.0045262319436929	0.0009141887035519	0.4710178496779491	0.0540986907293472	0.221857814715239	0.0029266683386295	-0.0218836846270019	0.0002493448361566	0.000478895652854	6.217284731796212e-08	-0.0040151506685379	0.0006084434403755	1.6121434891060345e-05	3.702034201359748e-07	0.0064089061743411	-0.0005908918251601	4.107407835150748e-05	3.491531490411517e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051057.6425720337	1486.2659476008266	1104722168009.0808	2208986.466997783	1224969.5699596775	26553.283266129205	705076852.2112973	1500550447327.1973	1066443.7072060353	3171.0421436002944	10055508.27648915	1137302180639.3518	1080546.3483664773	935041.5671714668	0.975566	26.368116	0.1632007183705109	0.0642144383686586	0.0215548026	0.0480075261	-0.1595935479	-0.1107496456	-0.0446613317	0.0506497641	0.0367625321	-0.1769384683	-0.0701548448	0.0339267647	0.1059612705	0.0083616351	-0.0483848262	0.2199364486	-0.0959027682	0.0749153888	0.063870052	-0.0658531491	-0.079680523	-0.0049463222	0.1876039146	-0.0120874002	0.1787185356	-0.1005272758	0.0527418937	-0.0926260203	0.0142199592	-0.0278402858	0.0565607095	0.0279956326	-0.0099914593	-0.0340722027	-0.0130521849	0.0233525027	0.049585625	-0.2144239029	0.049605042	-0.0124107447	-0.0409717644	0.1108974787	0.1203106202	0.1371487078	-0.1078135681	-0.0668869493	0.0131760368	0.2115140693	-0.0564665485	-0.0812367647	0.0131519639	0.045277806	-0.0122713171	0.0053737333	0.0324276584	-0.1021213869	0.0362387313	-0.0245165395	0.0378758161	0.0313233843	0.0511303552	0.0599402562	-0.0170060385	0.046650322	-0.1083968935	-0.1167587872	0.0790804001	0.0573918152	-0.0304592624	-0.011963718	-0.0458466341	0.0456466284	0.0352080177	-0.0331509148	-0.0192234945	0.0474135788	-0.0532704687	0.0221364655	0.019256995	-0.0968413356	0.0469659021	0.0180634961	0.1418374089128065	-0.0223530652286995	0.0004996595251184	0.0201178505670986	0.0355512441751102	-0.0317260324024459	0.0012638909623983	0.001006541132001	0.5033180217807995	0.0323001721028504	0.2533290310493374	0.0010433011178737	-0.0212055354305095	0.0006781491964923	0.0004496747328945	4.598863327032853e-07	-0.0042308072833872	-0.0002156566148492	1.7899730269162177e-05	4.650777552825922e-08	0.0070515293357297	0.0006426231613885	4.9724065972656544e-05	4.129645275530783e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047211.1924504602	-3846.4501215735218	1096651281593.5148	14795178.53775296	1191990.1751008064	-32979.39485887112	1087640485.257335	1420840577536.851	1061402.5285509883	-5041.17865504697	25413482.23210117	1126575327614.4316	1075045.254916958	874943.0929046175	1.23531	33.388603	0.0744890019418959	0.0476116972708052	0.0805560695	0.082783369	0.0932121469	-0.0096242874	0.0597818253	0.052984045	0.1251333808	-0.0027491104	0.0825584738	0.0092498848	-0.0966341154	0.0851024795	0.0812657161	0.0151032736	0.0218289443	0.0485662676	-0.0160099822	0.0293242069	-0.0764673702	-0.1175464408	0.164774131	-0.0343755401	-0.025488555	-0.0511286349	-0.0045681594	-0.0477741419	0.1396199997	-0.0322854393	0.0227204303	0.0563084221	0.0236912878	-0.0387736866	-0.0244340782	0.0830958721	-0.0908411441	0.0077097452	-0.0187988537	-0.0506272303	-0.0089595871	-0.0262072502	0.077041578	0.1107908928	-0.1691227548	-0.0196456073	-0.0144900023	0.0113270571	0.0142761101	-0.0252724328	0.0709290322	0.0954774658	-0.0605385523	0.0982160828	0.0220618611	-0.0954550668	0.0281886822	-0.0149648626	0.0645097014	0.0564279417	0.0259419957	0.0398423449	0.0005930234	0.0500393058	-0.1323914483	0.0045452683	0.0322047666	0.0828411691	-0.023136597	0.0127053996	0.0148980122	0.1564900083	-0.0418558689	-0.0029670511	0.0205488143	0.0058415016	0.0327387861	0.0865053084	0.0630185536	-0.098137155	0.0513420481	0.010866692	0.1399247905153515	-0.0019126183974549	3.658109134283296e-06	0.019578947000765	0.0357401892460274	0.0001889450709171	0.0012773611273418	3.5700239823905204e-08	0.5100956497466882	0.0067776279658886	0.260197571890496	4.593624084399599e-05	-0.0206372277564411	0.0005683076740684	0.0004258951694712	3.229736124050374e-07	-0.0042639212626474	-3.311397926020025e-05	1.81810245340566e-05	1.0965356224449723e-09	0.0063407547789056	-0.000710774556824	4.020517116621421e-05	5.052004706284954e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047000.5679018918	-210.6245485683903	1096210189186.884	44362.70045963821	1215692.779032258	23702.60393145168	561813433.1312687	1477908932991.1746	1061266.2956555672	-136.23289542109706	18559.401794815567	1126286150294.4895	1075438.021661932	926463.5680654346	1.019512	27.555916	0.2734935467688028	0.1684698103714813	0.0113686048	0.0740949526	0.015458063	-0.1237669138	0.0340894533	0.0356524233	0.0484644333	-0.1480475231	-0.0025737035	-0.0851897912	0.0621609624	0.0615414555	0.1044358654	0.0532929182	0.0844680106	-0.0235733269	-0.033894679	0.0459582055	-0.096622849	-0.0624316117	0.1123220736	0.0161661587	0.0041399464	-0.0402574712	-0.0265685553	0.0133642175	0.0663147288	-0.1261127252	0.013937707	0.0314081596	0.1365059411	0.0099855014	0.006041187	0.053042032	-0.1240989232	-0.0364689118	-0.0733717259	0.0066603304	0.0403437518	-0.0447021596	0.0700759036	0.0311118045	-0.0922170933	-0.0425048113	-0.0614511066	0.0452038518	0.0477340249	0.0254423503	0.0480952405	0.0819437231	-0.0351206734	0.1454524823	0.0768763965	-0.083649479	0.0774930762	0.0058615802	0.0936869832	0.0091727638	0.0060250405	0.0731624416	-0.0480079105	0.1237108723	-0.1215249829	0.0285992902	-0.0234379066	0.1497438547	-0.0644390369	0.0304128644	0.0428462145	0.0388599454	0.0477217238	-0.0075370639	0.0346630056	-0.0034359706	-0.1049925397	-0.0453194852	-0.0237178008	-0.0993899282	0.0556281227	0.003627002	0.1407868597878945	0.000862069272543	7.431634306628328e-07	0.0198209398889362	0.0333146319623125	-0.0024255572837149	0.0011098647027843	5.883328136582407e-06	0.3667851048756532	-0.143310544871035	0.1345313131586439	0.0205379122712329	-0.0193322735300619	0.0013049542263791	0.0003737367998411	1.702905532944929e-06	-0.0052022017520381	-0.0009382804893907	2.706290306890828e-05	8.803702767712522e-07	0.0066354275699659	0.0002946727910602	4.402889903626357e-05	8.683205379126717e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1045393.071047787	-1607.4968541048	1092846672994.7234	2584046.135956829	1194225.5594254031	-21467.219606854957	460841517.6489377	1426174686784.917	1061506.23855359	239.9428980227094	57572.594311536326	1126795494488.191	1075394.5726207383	901490.9065196478	1.086599	29.369181	0.0730642327100292	0.0366409281113949	0.013711944	0.0772380468	0.0986683693	-0.1067857162	-0.0818594871	-0.0126642885	0.0818780829	-0.0195340826	-0.0966737565	-0.0540707136	0.0252836331	0.0535511266	0.1010394145	0.0448086502	0.0273404354	0.1076282498	0.0071202975	-0.0193447815	-0.1507284991	0.0631523529	0.2001899115	0.0552984926	0.1099791386	-0.1435622123	0.0107502214	-0.0934507485	0.0595998423	-0.0351350504	-0.0341417651	-0.0339074331	-0.0492875891	-0.0198082173	0.0246567597	0.0455461501	-0.1027434648	-0.0131672095	-0.0180817927	-0.0705628254	-0.0345092321	0.0379382405	0.1965011661	0.1090582567	-0.0272409284	-0.1260045313	-0.0301028629	0.1756749572	0.0503646602	-0.0455550591	0.0184072351	0.0991988127	0.0353503735	0.025609651	-0.0296314437	-0.0726964234	0.0779445359	0.0251501217	0.1059448377	0.0213517289	0.0399446976	0.080714299	0.0288214252	0.0283490593	-0.1216850316	0.0256414226	-0.0190568665	0.1319059483	0.0463118389	0.0002545171	0.0754253858	0.101192406	0.0075043212	-0.010619688	-0.0058034695	-0.0228193703	0.0587972049	0.1175260217	0.0645525444	-0.1005991057	0.0598166067	-0.003627002	0.1496250060861825	0.0088381462982879	7.811282998994182e-05	0.0223876424462901	0.0292292430125371	-0.0040853889497753	0.0008543486470859	1.669040287094694e-05	0.3866858086686591	0.0199007037930059	0.1495259146257348	0.0003960380114569	-0.0196923322593299	-0.000360058729268	0.0003877879498118	1.2964228852208697e-07	-0.0051922014021816	1.0000349856500132e-05	2.695895540081657e-05	1.0000699725240224e-10	0.0070701683642206	0.0004347407942546	4.9987280698425794e-05	1.889995581892071e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046625.90274442	1232.8316966330167	1095425780295.572	1519873.9922230423	1215383.017893145	21157.458467741963	447638048.8142261	1477155880183.049	1066181.1368366284	4674.898283038521	21854673.956756517	1136742216546.2454	1080309.8300644667	923082.471888604	1.088819	29.429186	0.1822218344706188	0.1095535324966625	0.0085837125	0.0951411376	-0.0344343578	-0.0993194249	-0.0989093269	0.0246183894	0.0443601344	-0.1495091774	-0.086787109	0.0419652406	0.0486189475	0.0323127384	-0.0302971018	0.1288603699	0.0771293565	0.0594105046	0.0083163896	0.1716329046	-0.0302620905	0.0334389994	0.0100667704	0.0714640373	-0.0128824049	-0.0702698188	0.0277343841	-0.0691823782	0.0968794118	-0.0730095431	0.069019324	0.1028304289	-0.0739063508	-0.0195030799	-0.0048035175	0.032129943	0.0007529686	-0.1171501585	-0.0975574312	-0.0410855953	-0.0189382505	-0.0983369974	-0.0128213848	0.012361128	0.0033948872	-0.1866486539	-0.0187953094	0.033957855	-0.007865908	-0.0256882334	-2.77656e-05	0.1214526925	-0.0807326727	-0.0347912094	0.0735813209	-0.09099796	0.0671320112	-0.0162022606	0.0417683244	0.0178739417	-0.0098941311	0.0628811645	-0.0771125486	0.1746228825	-0.0728483367	-0.0065838085	0.0009399487	0.13710901	-0.0452976421	0.0843901221	0.0413942827	-0.0143314408	0.0887124181	0.0420664569	-1.21472e-05	-0.0288388429	-0.0602054739	0.0970137465	-0.0705315961	-0.1017641571	0.063900152	-0.010866692	0.1599759648573524	0.0103509587711699	0.0001071423474824	0.0255923093320408	-0.0488564173981842	-0.0780856604107212	0.0023869495209855	0.0060973703617784	0.4521518466947967	0.0654660380261376	0.2044412924695149	0.0042858021348396	-0.0201626434926222	-0.0004703112332922	0.0004065321926105	2.2119265616092401e-07	-0.0052374056588428	-4.520425666120018e-05	2.7430418035278587e-05	2.043424820291661e-09	0.0071210364195189	5.086805529830058e-05	5.070915968811456e-05	2.587559049830966e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
