global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
1052500.6537873936	185.74272459116764	1107757626222.8909	34500.35973855035	1512116.8252725943	21859.07509695366	477819164.0942597	2286497293272.4697	1039217.7381921824	6345.662174267229	1079973507373.2751	40267428.42992589	1072865.2758158648	909716.6075740132	1.215475	43.493687	0.4990567596097783	0.3104951699004894	0.0395258128	-0.0360208114	-0.0032546425	-0.0649881406	0.0404412703	0.0850377318	-0.0403893486	-0.0707237348	-0.0583419835	0.0589285567	0.0491254053	0.0201716351	0.0263955538	0.0189687808	-0.0890591749	0.0771335209	-0.0614609341	-0.0680960283	-0.0357219139	0.0192725665	0.0577944155	0.0497677739	0.1227845333	-0.0426158869	-0.1053303977	-0.0215744021	0.1021601307	-0.1938804332	0.0229302134	0.0810536954	0.0287229883	0.1233678094	-0.007798173	-0.0913940373	-0.04318122	-0.0875067672	0.0307508961	0.0987703194	0.1423928191	-0.0142827415	-0.1428065119	0.0883599108	-0.1034162582	-0.0389848624	-0.008956547	0.0461673007	-0.028314138	-0.0576173548	-0.0089531229	-0.061908457	0.0243254413	0.0495706967	-0.0351845545	-0.0044595954	-0.0428518865	0.0501228341	0.011508585	-0.003058244	-0.0196700865	-0.046188588	0.0387653914	0.0025739542	0.0651626994	-0.015756006	-0.0356583487	0.1537705961	-0.0833416924	0.004835384	0.0763617167	-0.0998015173556154	0.0406688290903076	0.0016539536595766	0.0099603428664832	-0.1442288056409921	0.0984286267160997	0.020801948376627	0.0096881945572172	0.4864123630623567	0.2886774194739558	0.0833346525141422	0.2365969869399059	-0.0503957915923739	0.0002567057611818	6.589784782392787e-08	0.0025397358102219	0.0118941868726119	-0.0002178183501951	4.744483368175837e-08	0.0001414716813606	-0.0001340077471309	0.0009511135752112	1.7958076291099233e-08	9.04617032951221e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055652.0949005135	3151.441113119945	1114401345467.8428	9931581.089462675	1508970.5159341276	-3146.30933846673	9899262.453322953	2276992017958.508	1038711.4023615636	-506.3358306187438	1078921377395.926	256375.9733683732	1075047.5997201048	910395.736796875	1.30543	46.71257	1.598256370539825	0.9730239893438996	0.0437414353	-0.0090876014	0.1013630382	0.1497852158	0.0677977394	-0.0470791936	-0.0593239196	-0.0538704573	0.0207340577	-0.0285099091	-0.1070440085	-0.2592036199	-0.074336108	0.0318593523	-0.0068312718	-0.0117589215	-0.1151223955	-0.0045956423	0.1275145375	0.076885126	-0.2068159565	0.0588380663	-0.0899069172	-0.080502965	0.0309360826	-0.19309205	-0.0009127858	0.0626605643	0.0215195352	-0.0143680363	0.0048533969	0.0605510458	0.0359662667	0.2478820671	-0.0911458287	0.0814175964	0.1182515089	-0.0549576511	0.0445491819	-0.080069441	-0.0473380552	-0.0369682332	-0.0129110725	0.1139043417	-0.0948711449	-0.0175427048	-0.0276406483	-0.0789368615	0.0217869782	-0.0494309946	0.3256473488	-0.183566853	0.0227628561	-0.1184688015	-0.0865544677	-0.0511806265	-0.0304337304	-0.0298207171	0.0322556198	0.0801567387	-0.0481411103	0.0584302488	-0.0220424754	-0.074007085	-0.0480271043	0.0660953095	-0.0849971703	0.0096622851	0.0707724105	0.0103115140486664	0.1101130314042818	0.0121248796850403	0.0001063273219758	-0.4588982783882329	-0.3146694727472408	0.2105876299076841	0.0990168770790265	-0.4165287529076806	-0.9029411159700372	0.8153026589092164	0.1734962019988276	-0.0523255880573088	-0.0019297964649349	3.724114396075239e-06	0.0027379671655431	0.010500318130552	-0.0013938687420599	1.9428700700916504e-06	0.0001102566808427	0.0019529820542396	0.0020869898013705	3.814138904181928e-06	4.355526431024479e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1057503.3361942875	1851.2412937739864	1118313306062.0483	3427094.327773983	1509513.000379384	542.4844452564139	294289.3733451591	2278629498314.37	1043772.7316368078	5061.329275244148	1089461515308.5636	25617054.032443456	1077923.4975881372	935543.3005139802	1.370566	49.043343	1.4955845941131245	0.9548132352387716	-0.0001474192	-0.0413708502	0.041139992	-0.1062522537	-0.01084622	0.0037731281	0.0343109184	-0.0556223134	-0.0422362333	0.0520912565	0.0244369994	0.0473443013	0.0449245288	0.0825285183	-0.1231059905	0.1300305918	-0.0542602714	-0.0617868173	-0.0065893209	0.0367627398	0.0651108674	-0.0096020818	-0.0384436505	0.0612999898	-0.1612062813	-0.0235438121	0.1090917058	-0.087171486	0.0896127881	0.0819955448	0.0436633856	0.1415094567	-0.0201025748	-0.1355491137	-0.0017508055	-0.1423236616	0.0258810957	0.1125677081	0.0610213793	-0.0895946321	-0.1528093585	-0.0438981347	-0.0687299581	-0.0192284629	-0.0359391263	0.0730776324	0.0681201402	0.0241405463	-0.0453099436	-0.0394186878	-0.0234457542	0.0150194631	-0.0506593934	0.0414371114	-0.0007465997	-0.0413004443	-0.0657976989	0.022692838	-0.0163938084	-0.0011096254	0.0761166859	-0.0092578516	0.0177049941	0.0298512956	-0.0412607321	0.0437113749	-0.0866153656	0.0144722352	0.0649037979	-0.0599215247220286	-0.070233038770695	0.0049326797349659	0.0035905891250126	-0.1685892411691156	0.2903090372191172	0.0284223322379782	0.0842793370910908	0.4886129490074609	0.9051417019151416	0.8192815005458389	0.2387426139377675	-0.0499078907776435	0.0024176972796653	5.845260136100998e-06	0.0024907975618731	0.0088770550359575	-0.0016232630945945	2.634983074272514e-06	7.88021061114184e-05	0.0025100380041432	0.0005570559499036	6.300290782243179e-06	3.103113313230023e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050389.6801828	-7113.65601148759	1103318480234.525	50604101.849773526	1455392.2523746628	-54120.748004721245	2929055364.5905385	2118166608272.194	1039399.0510993486	-4373.680537459208	1080350387426.2262	19129081.443749465	1067372.2078668417	914592.3833018092	0.881895	31.557074	0.3765970034992534	0.1915409060017007	0.0076342446	-0.0404374222	-0.0235762446	-0.1003851176	0.016989558	0.1560372357	-0.0025570984	0.1586017958	-0.07750002	0.0851062718	0.0128364807	-0.0221236734	-0.0318164031	0.0621296252	0.0030695045	-0.0685136732	-0.1299122586	0.0675920976	0.0080744908	-0.0317834022	-0.0046262259	0.0407990114	0.0219637238	0.0579945762	-0.1064766091	0.0339641536	0.0058432689	-0.0604659773	-0.0212588965	-0.0440648505	0.1581323922	0.0845632663	-0.0741010741	0.0212123972	0.0444193044	0.0213615555	-0.0301749408	0.1275688068	0.0614616498	0.020406622	-0.0527087668	-0.0138257317	-0.0982637359	-0.064035669	-0.0023076897	0.0951731915	-0.0149372826	-0.0470997776	-0.0447355831	-0.0020888199	-0.0854337547	0.070024777	-0.0046984756	0.0487908574	0.0032900629	0.0238976007	0.0352641817	0.0184780754	-0.0229994226	0.0066324557	0.0365407253	0.0126097238	-0.0781801734	0.0768238513	0.0501377728	0.1286147824	-0.0881955685	0.0192567962	0.0587790397	-0.1001579741733991	-0.0402364494513705	0.0016189718644526	0.0100316197905192	-0.2334259049772811	-0.0648366638081655	0.0544876531144626	0.004203792973773	0.5926308136781984	0.1040178646707374	0.0108197161706598	0.3512112813208835	-0.0511978674188011	-0.0012899766411575	1.664039734732237e-06	0.0026212216282331	0.0099682728100909	0.0010912177741334	1.1907562305846555e-06	9.936646281639756e-05	0.0015411119080546	-0.0009689260960886	2.37502591314769e-06	9.388177796814952e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050345.4340335028	-44.24614929710515	1103225530795.027	1957.7217276217184	1498672.23024393	43279.97786926711	1873156484.364251	2246018453704.315	1037981.2482899022	-1417.8028094463516	1077405071801.4636	2010164.806473968	1072298.7338315863	941914.4668832236	0.8155909999999998	29.184515	0.2675546990765279	0.1835629509187562	-0.0100639287	-0.0261175452	-0.0001217627	-0.1676956251	0.015200615	0.0381624105	0.1151747438	-0.0075164807	-0.0989158833	0.0284465742	0.0008595863	0.0817189754	0.075005131	0.02067922	-0.0788575435	0.0843286595	-0.059953927	0.0195733566	-0.0218386811	-0.000870467	0.068358172	-0.0681107355	-0.0557437064	0.016927246	-0.1691947382	0.001051694	-0.076944829	-0.0854054498	0.0252482636	0.0661953694	0.0329098298	0.0980882441	-0.0600421922	-0.057479364	0.0352542736	-0.0934379457	0.0173052531	0.0830969111	0.0438691998	-0.108796935	-0.0522424115	-0.0060666879	-0.0661253735	-0.0536231434	0.0029863439	0.1243656044	0.0302906192	0.0029608795	-0.0491437822	0.0005962616	-0.1214643162	0.1003451363	-0.0527442983	0.088041341	0.0487665828	0.0204148723	-0.0127077556	0.0427124984	-0.0428417766	0.0024483835	0.0978933995	-0.0282198306	0.0145997288	0.0527060953	0.0125615514	0.1010089879	-0.089737086	0.0240075741	0.0524223074	-0.0724490318106347	0.0277089423627644	0.0007677854868629	0.0052488622102983	-0.2035583638104583	0.0298675411668228	0.0414360074771909	0.0008920700153518	0.762838215364809	0.1702074016866106	0.0289705595889072	0.5819221428209668	-0.0517958624171539	-0.0005979949983528	3.575980180549662e-07	0.0026828113635367	0.0097831536560184	-0.0001851191540725	3.4269101204518186e-08	9.57100954572662e-05	0.0015288097832733	-1.2302124781299936e-05	2.337259353432155e-06	1.51342274134674e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044203.5601767064	-6141.873856796417	1090361075085.7084	37722614.4727993	1481256.074766749	-17416.155477180844	303322471.6053363	2194119559033.397	1033429.1606677524	-4552.087622149847	1067975830118.4552	20721501.71972985	1067686.2466948547	934274.9488838918	0.798525	28.57383	0.1385438122255223	0.0720056745176219	0.0288928832	-0.0032034931	-0.0309742676	-0.164669121	0.0165992892	0.1046377818	0.018635236	0.0505032183	-0.034017024	-0.0206480907	0.0991195674	-0.0233182314	0.0433230629	-0.0288042587	-0.0211381824	0.0053231032	-0.0140543354	0.0775811326	0.0834956439	-0.0936255278	0.0219503331	-0.0397285621	-0.0807541134	0.1094344433	-0.1817947593	0.1103785117	-0.0697745215	-0.0437029859	-0.0310998345	0.0413688592	0.0208428007	0.006335804	-0.0182703075	-0.0095706889	0.1287513675	0.0332084141	0.0177152639	0.1383439412	0.0019405044	-0.089762095	-0.0457890595	-2.58806e-05	-0.0758797846	-0.0685245873	0.0218091765	0.1316762649	-0.0178973897	-0.0243581206	-0.0491012026	0.0126045122	-0.1441771937	0.1071787663	-0.0178693972	0.0975962603	0.0441410203	0.0404573123	0.0461713425	0.0604282975	-0.0529579171	0.0050387982	0.0968185268	-0.0465013955	-0.0264436932	0.0726468097	0.0418316094	0.1024501809	-0.0912392418	0.0287162347	0.0458586883	-0.1069747330250123	-0.0345257012143776	0.0011920240443444	0.0114435935057726	-0.1454044555895706	0.0581539082208877	0.0211424557052994	0.0033818770413634	0.760671338571342	-0.002166876793467	4.695355038066062e-06	0.5786208853239171	-0.0520861953928492	-0.0002903329756952	8.429323677608746e-08	0.002712971750502	0.0100021397717686	0.0002189861157502	4.7954918891360096e-08	0.0001000428000139	0.001164182354783	-0.0003646274284903	1.355320555188091e-06	1.329531616074489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1038855.4990251316	-5348.061151574832	1079220747854.7552	28601758.08098391	1495861.7956103866	14605.720843637597	213327081.3622697	2237602511566.73	1035093.763232899	1664.6025651466334	1071419098683.6448	2770901.699892752	1074945.8980169129	945253.3755139804	0.747946	26.763966	0.1858926097192917	0.1025680326315557	0.0301037026	0.0262331528	-0.0463384111	-0.1921291447	-0.0469631747	0.019391997	-0.0171982395	-0.0068230743	0.0260409195	-0.1000715421	0.1594709028	0.0057537689	0.0466895893	-0.0196626457	-0.0858293069	0.059552258	0.0025008644	0.0874857006	0.1080333469	-0.0720743997	0.0330262883	-0.0517401984	-0.0865624466	0.0720779761	-0.0861341819	0.1145469961	-0.1059573017	-0.0348602143	0.031158588	0.1014900821	-0.0482477162	0.0135418149	-0.0123086465	0.034474943	0.1479702167	0.0260473614	0.0167177454	0.0615816307	-0.041025191	-0.1024825609	-0.0139612388	0.0414252298	-0.060086317	-0.055145465	0.0255144491	0.1394818205	0.0120480728	-0.0097563256	-0.0411227212	-0.0192764416	-0.1482468062	0.1076059226	-0.03933438	0.0932111898	0.0949070196	0.0261732132	0.0172811074	0.078975018	-0.0703352898	-0.0122345008	0.0974316305	-0.0958499203	0.0351089352	0.076942981	0.0300752014	0.0957907151	-0.0927013771	0.0333745172	0.0391140859	-0.0726069575838295	0.0343677754411828	0.0011811439887755	0.00527177028958	-0.1044495740931523	0.0409548814964183	0.0109097135282409	0.0016773023183856	0.8449379046677876	0.0842665660964456	0.0071008541616866	0.7139200627443913	-0.0522696276610087	-0.0001834322681594	3.364739700213828e-08	0.0027321139758204	0.0099153479999289	-8.679177183970078e-05	7.532811659074678e-09	9.831412595969404e-05	0.0014200260484887	0.0002558436937057	2.016473978386432e-06	6.545599560897608e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1038150.8478736304	-704.6511515012244	1077757182940.7375	496533.24531200144	1489515.6374845435	-6346.158125843154	40273722.9582051	2218656834310.986	1036552.346416938	1458.5831840389874	1074440766862.4598	2127464.9047613107	1075206.2604514055	910627.4039776932	0.820619	29.364424	0.3874732272649472	0.1955154786970749	0.0830545291	0.020905145	-0.0827188443	-0.1477938687	-0.007078552	-0.0264808111	0.0413856034	-0.0031213305	0.0786680233	-0.0913103044	0.083487492	0.1573552969	0.1510108431	0.0394865382	0.1577695339	0.1655508968	-0.0904174651	0.1101794455	0.0904475592	-0.0787052366	0.0409234531	-0.0087352651	-0.0471008864	0.0853439105	-0.0223117375	0.1073140424	-0.018714465	-0.1055615497	0.0289786647	-0.1454405971	-0.1078649715	0.1203038139	-0.0344499248	-0.0136451189	0.1872673465	0.0289090347	0.014337008	0.0559869716	-0.0099052868	-0.0076081039	-0.0293272304	0.0194210124	-0.05229345	-0.0546030504	0.0122794246	0.1404261501	0.0201167356	-0.0150693798	-0.044435737	-0.0013663233	-0.1344706829	0.0635866306	0.0096434604	0.09297861	0.1124673952	-0.0304295072	0.0244973891	0.0733662516	-0.081348293	0.0214281047	0.0598649629	-0.0745708242	-0.047266712	0.1317958372	0.0499390776	0.0325284946	-0.0941228505	0.0379742494	0.032215118	-0.0921533405652894	-0.0195463829814599	0.0003820610876579	0.0084922381773422	-0.1780332207499668	-0.0735836466568145	0.0316958276906064	0.0054145530553149	0.688203594110675	-0.1567343105571126	0.0245656441058134	0.4736241869468507	-0.0523967676301948	-0.0001271399691861	1.6164571764643656e-08	0.0027454212580926	0.0084303580164815	-0.0014849899834473	2.2051952509391063e-06	7.10709362860539e-05	0.0025600738372464	0.0011400477887577	6.553978052153508e-06	1.2997089606513217e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031478.6069189984	-6672.24095463194	1063948116531.5576	44518799.356667735	1479376.920357464	-10138.717127079375	102793584.9829327	2188556072486.3347	1033396.9969869708	-3155.349429967231	1067909353381.6892	9956230.02519453	1073162.7344271082	928312.8888219572	0.906048	32.421349	0.2453368564864746	0.1232602466502115	0.0732976416	0.029485955	-0.0646145111	-0.1813830889	-0.0867140895	-0.1528717483	-0.0272494139	0.0367821928	0.1058194367	-0.1336357516	0.1841874701	0.0435843762	0.0609911847	-0.0217916871	0.0711392593	0.0221130082	-0.0988700643	0.1304442674	0.0834600877	-0.0441851184	0.0539058073	0.0721487136	-0.0316133062	0.0259363365	-0.1067485393	0.0936827661	-0.1073032659	-0.143079461	-0.0122206788	-0.0419157094	-0.0680161562	0.0954300096	-0.0446030046	0.0901293333	0.1494027534	0.0633832376	-0.0808903565	0.0184405882	0.02528025	-0.0827002936	-0.0418018842	0.1455929725	-0.0407223929	-0.0327951071	0.0048511846	0.1415884114	0.05796513	0.0219066239	-0.0666498759	-0.1108779102	-0.047309188	0.0686640973	0.0025956175	0.0865865474	0.1723906516	-0.0631233735	0.011682189	0.0828226708	-0.0919870341	-0.0115642123	0.0519298007	-0.0787336823	0.102480373	0.0504231214	-0.0181042306	0.0295402104	-0.0955030384	0.0425073619	0.0251890118	-0.0665155500694254	0.0256377904958639	0.0006572963015098	0.0044243184010382	-0.2592023996241011	-0.0811691788741342	0.0671858839708921	0.0065884355991012	0.7250464370659415	0.0368428429552665	0.0013573950770264	0.5256923359020163	-0.0533260055449497	-0.0009292379147548	8.634831022180278e-07	0.00284366286738	0.0077890613229509	-0.0006412966935306	4.11261449133281e-07	6.0669476292689626e-05	0.0030232801121851	0.0004632062749386	9.14022263673395e-06	2.1456005314258626e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023916.7550873108	-7561.851831687614	1048405521348.528	57181603.12439733	1478098.0106508543	-1278.9097066097893	1635610.0376607373	2184773729090.0127	1026342.0482491856	-7054.94873778522	1053378000004.3336	49772301.69277727	1066218.7725107195	829197.1273992598	1.248004	44.657669	0.482927665331568	0.3470561522798477	0.1683972441	0.0534295698	-0.1638266896	0.0156303833	0.0734233297	-0.0571685754	-0.1019963678	0.0273265124	0.1754278625	-0.1486275473	0.1044722922	0.1200451176	0.0550856705	-0.1318815624	-0.0157468828	0.0567363246	0.0345411943	0.0744820194	0.0551158301	-0.0770405541	-0.0176885781	0.0930288363	0.0160589495	-0.017213685	-0.0033334197	-0.0794328805	-0.0163658434	-0.0992666973	-0.0621535009	0.0737246409	-0.1435349326	-0.0204692212	-0.0194858715	0.0434338124	0.087697946	0.0777828606	-0.0291260017	0.0071069902	0.0655917123	-0.0346407839	0.0413186449	0.0868516501	-0.0566139484	-0.0165188306	0.0213453563	0.1036021523	-0.0490495429	-0.1027677938	0.0024343703	-0.0914829667	0.0171250043	-0.0277928361	0.0789870475	-0.0102324643	0.1020406178	-0.0690920978	0.06584526	0.0494034243	-0.0681917543	0.0306398537	-0.0435838363	-0.0270932244	-0.0163398331	0.0760528184	0.0485694869	0.025375897	-0.0968413356	0.0469659021	0.0180634961	-0.0489909507845283	0.0175245992848971	0.0003071115800962	0.002400113258772	-0.2927967650882976	-0.0335943654641965	0.0857299456461717	0.001128581390942	0.375203196907762	-0.3498432401581795	0.1223902926843736	0.1407774389698048	-0.0542550823045904	-0.0009290767596406	8.631836253044602e-07	0.0029436139558778	0.0071081329635793	-0.0006809283593716	4.63663430596499e-07	5.0525554227922645e-05	0.0029939760227115	-2.930408947359993e-05	8.963892424571372e-06	8.587296598767502e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
