global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
922.3283129923932	-1.4666168834399969	850689.516947394	2.150965082791249	1000.0947590945811	5.291128222861971	1000189.5271684484	27.99603787076648	873.9149708443499	-1.7729227187786591	3.1432549667615124	763727.376265881	877.0226283323974	789.3139728395648	1.398645	18.338018	0.1265260970323079	0.0764608266553688	0.0555598512	0.0061054119	-0.1096608729	0.1445698939	0.205455921	0.1588209616	-0.1018395883	0.1293592891	-0.0113717019	-0.0004403456	0.0476677148	0.0517773034	-0.0154232899	-0.1857182574	0.0676569922	0.0398818605	-0.0067949494	-0.128119935	-0.0328249711	-0.0170689043	-0.0800171212	0.1296299638	-0.1567445096	-0.0026469779	-0.0887301288	0.1618030163	0.109195155	-0.0869046901	0.0404206924	0.0633568353	-0.0734918515	0.1056463671	0.0053666022	-0.2194323909	-0.1446648226	0.0232611956	0.0419734675	-0.2112475438	5.46905e-05	-0.1470461164	0.0383300925	0.0206330629	-0.0900448202	0.0460274937	-0.0208956026	0.0176890379	0.1556687007	0.1612897381	0.0712583911	0.1804970076	-0.0593260408	0.1458045465	0.1054451671	-0.1743432181	0.0404751916	0.1017991246	-0.0959082187	0.0345961646	-0.0107879614	-0.1455295057	0.2173399741	0.0227084358	0.0669543843	0.0680364416	-0.0821313787	0.0543392622	-0.2752184453	-0.0209026545	0.1505011882	-0.0012341541	0.1381147618	0.0455028689	0.1151834135	0.162961473	-0.1051385335	-0.2176104193	-0.0969044323	-0.0931431208	-0.033388588	0.0457662295	0.0856431758	0.0384910108	-0.1372005631	0.0239078066753393	-0.0004257644915384	1.8127540225495429e-07	0.0005715832200253	-0.0329921043500291	-0.0699029548698603	0.0010884789494432	0.0048864230995377	-0.0183119228576913	0.0100922246476642	0.0001018529983389	0.000335326518746	-0.0003739290630991	-0.0002460125614972	6.052218041441363e-08	1.3982294423017072e-07	-0.0005330496721211	-0.0002800072466937	7.84040582009866e-08	2.8414195294841224e-07	0.000265900100776	-0.000396083252274	1.5688194273194916e-07	7.070286359268698e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.5911554286408	-1.737157563752362	847488.07545344	3.017716401302041	993.9164109390772	-6.178348155503954	987869.8319340164	38.17198593061912	873.3813307741855	-0.5336400701644379	0.2847717244851062	762794.9489448871	875.9634790046698	782.6974339427916	1.248084	16.363972	0.1020809401624883	0.0563603043067515	0.1412093382	0.0793570023	0.0334229993	-0.0794286779	0.1551410564	0.0749384611	0.2178687595	0.1236443643	0.0063873337	0.0285948408	0.026888166	0.0740183053	-0.0507479868	-0.0869768082	-0.2115175644	0.0581635654	0.1030484449	-0.0083759884	-0.0580347196	0.1642521892	0.106610487	0.0244419808	-0.123824891	-0.0578376405	0.0392024846	0.0898078346	0.0774838934	0.0749006781	0.2012347337	0.0749334556	-0.0982477171	0.0699423421	0.0541612063	-0.2350440176	-0.0392277769	-0.0650635262	0.0682740501	0.0150570449	0.2283615189	-0.1427866995	-0.0385131043	0.0449965937	-0.1129533411	0.0406502636	-0.0788982931	0.0615697493	-0.1453430716	0.2106976931	-0.0716139969	0.0392675854	0.1134096159	0.0155724836	0.2252339114	-0.0578766404	-0.0037590993	0.0509552878	-0.032178039	0.0385564465	0.0432367497	-0.0808663009	0.2393491058	-0.1464745684	-0.1271979548	-0.0529503808	-0.27331667	-0.2039038514	-0.0941582642	-0.0425448726	0.1435258464	0.0839205603	0.2079003363	0.0021636708	-0.0476877888	0.0378310405	-0.0322975458	0.117036477	0.0016108685	-0.0119669664	0.0075754531	0.0491432959	-0.0586541574	0.0326654109	-0.1425091225	0.0227745696576278	-0.0011332370177114	1.2842261383116491e-06	0.0005186810230901	0.0098211438273381	0.0428132481773671	9.645486607726128e-05	0.0018329742194968	0.0090518002308783	0.0273637230885696	0.0007487733412679	8.193508741972843e-05	-0.0005358039270412	-0.0001618748639421	2.62034715762734e-08	2.870858482327717e-07	-0.0006456623283606	-0.0001126126562394	1.2681610345315778e-08	4.168798422640312e-07	0.0006068272181712	0.0003409271173951	1.1623129937540045e-07	3.682392727133971e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.377915152322	0.7867597236811434	848937.2625304394	0.6189908628068291	998.8320085761252	4.915597637047995	997665.3813562166	24.16310012935183	873.4465129933459	0.0651822191604196	0.0042487216946769	762908.8110602351	876.3766185770043	777.3710836341819	1.349201	17.689751	0.0794084275475072	0.0409081632550715	0.1759774146	-0.0681721958	-0.0706153221	0.1180159774	0.1336075592	0.0581651875	-0.0549874567	0.0787209646	0.0193001725	0.1044215181	0.0741527333	0.0069066507	-0.1194300077	-0.0205291601	0.0002467325	-0.0848657633	0.0943408908	0.0926252341	0.1586145194	0.2124935021	0.0290469669	-0.1571205972	-0.0120505288	-0.0462392121	-0.0581656554	0.2060049813	-0.1426878395	0.0631094209	-0.0974049173	0.0378268064	-0.0377252089	-0.147478295	0.008765042	-0.0732448773	0.0673185813	0.0523186742	-0.0534464764	-0.0802515735	0.0643940242	0.0550781362	-0.0680293608	-0.1218734792	-0.0675618445	-0.0461741181	0.0468923421	-0.1533141851	-0.219157494	0.21762751	-0.1103384285	0.1263068931	-0.0399592067	-0.2511587934	0.0226329398	-0.0972003665	0.0020116906	0.1375126948	0.0735063673	0.06420692	0.0367921988	-0.1089170665	0.3312299428	-0.0568285774	0.0617962298	0.1216592879	-0.0816261353	-0.0443835446	-0.0968524492	-0.0953592511	0.0426975052	0.0762112384	0.0626715944	-0.0530021974	-0.1346993563	-0.0163416358	-0.0508437446	-0.0311879084	-0.0361375199	-0.0923978885	0.2256140712	-0.1647862627	-0.0036692966	0.0267918699	-0.1469813818	0.0233416029647202	0.0005670333070923	3.215267713521419e-07	0.0005448304289626	-0.005282123193453	-0.0151032670207911	2.790082543081412e-05	0.0002281086747013	0.011582519367522	0.0025307191366437	6.404539348574637e-06	0.000134154754899	-0.0011369491675517	-0.0006011452405105	3.61375600188427e-07	1.292653409596504e-06	-0.0003261726251613	0.0003194897031992	1.0207367045037677e-07	1.0638858140461393e-07	0.0003033140002214	-0.0003035132179497	9.212027347024277e-08	9.199938273030745e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.0349937152356	0.6570785629136253	850148.5296354545	0.431752237840635	994.6618939946206	-4.170114581504549	989352.283364966	17.389855622876862	875.6712917571372	2.224778763791278	4.949640547816647	766800.2112076132	877.8418064896915	777.7099318398006	1.222333	16.026344	0.1401142824356498	0.0645718676209025	0.1471537271	0.0484956679	0.0883759649	-0.0706105938	0.054585364	0.0443189163	0.2087453615	0.0314552717	0.0693690108	-0.0541371434	0.1082574182	-0.1095766551	0.0476773355	0.1200058116	-0.1508096483	0.0392045656	-0.0568853312	0.2304989084	-0.1076915888	0.1490033576	0.2464316402	-0.2169133805	0.0185857785	0.1206278222	0.1008550702	0.0271254682	-0.1638227011	-0.1194228747	-0.1374843409	-0.1538920975	-0.0713298086	0.0953477828	-0.0347840222	-0.0694871065	0.0515614647	-0.0573648683	0.0676936411	0.1243501859	0.1143683089	0.0426336283	-0.0017166577	0.1342010004	0.0449739368	0.0944683231	-0.0062196249	-0.1897812142	-0.3155298452	-0.0636410078	0.0750988666	0.2336514069	0.1239199323	-0.0672227758	-0.0694690711	0.2029936274	0.1243018066	0.0785634419	0.1305837432	0.0672491194	0.0103303756	-0.041583099	0.1579006802	-0.1439998272	-0.206333654	-0.0226073643	-0.0270421673	-0.1762248815	-0.146111042	-0.0812067779	0.0259599525	-0.0086765125	-0.0008254571	-0.1563232767	-0.0944618278	-0.0605569509	0.0045097229	0.0765902903	0.041678893	-0.0272691202	0.1340191761	0.0135387633	-0.1749362961	0.0208790082	-0.1505910958	0.0408736159803169	0.0175320130155967	0.000307371480379	0.0016706524833064	-0.0331196616666176	-0.0278375384731646	0.0010969119889112	0.0007749285482449	-0.0083542515742465	-0.0199367709417685	0.0003974748355845	6.979351936580011e-05	-0.0003107896398067	0.000826159527745	6.825395652838418e-07	9.659020021117833e-08	-0.0006925941353419	-0.0003664215101805	1.342647231230315e-07	4.79686636309994e-07	0.0006068921623982	0.0003035781621767	9.215970055064346e-08	3.683180967803631e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.0844896701672	-0.950504045068442	848396.6371109523	0.9034579396914706	1000.7811287869227	6.119234792302109	1001562.8677360272	37.44503444332064	873.9330188670057	-1.7382728901314977	3.021592640566109	763758.921465998	876.6881853792447	775.5706100594732	1.284375	16.839798	0.0234098853597305	0.0157742372893583	0.1273235802	-0.1958714455	0.0376926695	0.087635126	-0.0522189629	0.0001143076	-0.1024351767	0.1653509715	0.041294719	-0.0314254899	0.1289353406	-0.0178607814	-0.1324024357	-0.0587236159	0.1104875586	0.1052793718	0.0753238063	0.2525329849	-0.1780173846	0.0217275663	0.0318694697	0.0007261447	0.0177809038	-0.0204088915	-0.0708555645	-0.2577163297	-0.0273951562	0.0626676565	-0.0162716262	-0.0065589278	0.0598809911	0.013255412	0.088990738	-0.0817995635	0.0819521903	-0.2657652082	-0.1374943175	-0.142008813	0.0220960136	-0.0271886292	-0.0496768416	0.2387081651	-0.0857749103	0.1145158212	0.092802247	-0.0094251254	-0.0652727904	-0.2389567198	-0.0192860846	0.0152160847	0.0354771482	-0.0873943247	-0.0975160542	0.0386071843	0.0832332172	-0.1935740412	0.0602699153	0.0776360187	-0.0346029562	0.0293411648	0.2033731946	-0.0714670914	0.0730504525	-0.0037160728	0.046390849	-0.1306916766	-0.054694374	-0.0537250088	-0.1133861544	-0.2143542768	-0.1119306582	0.1786345454	-0.0954248081	-0.1026297822	0.0830647641	-0.0190241101	0.0335735103	-0.0922645295	0.0862453923	0.0807763031	0.0062346344	0.0149355036	-0.1533170814	0.0407702490514623	-0.0001033669288545	1.068472198083152e-08	0.0016622132077182	-0.0194646996608724	0.0136549620057452	0.0003788745328879	0.0001864579873783	-0.0084288720191523	-7.462044490580064e-05	5.568210797939628e-09	7.104588351524857e-05	-0.000357833305155	-4.704366534830003e-05	2.213106449402845e-09	1.2804467427815137e-07	-0.0005481088807965	0.0001444852545453	2.0875988781049012e-08	3.004233452079919e-07	0.000606901962109	9.799710800001762e-09	9.603433176367118e-17	3.68329991611754e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.259415441892	0.1749257717248156	848718.9105403365	0.0305990256135222	992.1325395991294	-8.648589187793391	984326.976131418	74.79809493921674	874.6524565270606	0.7194376600549504	0.5175905467053423	765016.9197088217	876.4325151483251	768.0089737972305	1.088487	14.271461	0.0354826803971875	0.0216899161243436	0.1585819674	-0.0372961863	0.0866867791	0.0442420366	-0.0867940306	0.0173555639	0.1076671345	0.0899606916	-0.3341423042	0.02749049	-0.0475181973	-0.0222852329	0.0424535287	-0.0539956064	-0.1541777842	0.0360191706	0.064553127	0.0946625701	-0.110982869	-0.071375184	-0.112735862	0.2144315107	-0.0961440771	-0.1263497954	-0.126253612	0.0036713329	0.0914115046	0.0370544766	-0.018035708	-0.0852823064	0.0650194831	0.2058134436	-0.2040755047	0.1648515756	-0.0654482862	0.011025876	0.0690685629	0.0057225732	0.0804053835	0.0458001806	-0.12178338	0.0527771849	-0.1340582361	-0.0325774692	-0.0721924464	0.3000880669	0.0142658571	-0.1322642477	0.132766329	0.0077357704	0.034692673	0.24534238	0.0179875683	-0.1470366172	-0.0370620596	-0.092660624	0.0407640836	0.056615361	-0.0302458699	-0.0631195787	0.1490581453	-0.0258177566	-0.0944805567	-0.1129123506	0.0631161595	-0.1180511771	-0.0077575102	0.1166913533	-0.0501067509	-0.0517830141	-0.3001053445	0.0063964136	-0.1630241723	-0.1135668129	0.0584203079	-0.2006407746	0.0378660875	0.0221260364	-0.0583364647	-0.0626486509	0.031108243	0.0089700792	-0.1551433414	0.0409522273443343	0.0001819782928719	3.311609907660624e-08	0.001677084924462	-0.0272974602343651	-0.0078327605734926	0.0007451513352467	6.135213820166167e-05	-0.0247914200438401	-0.0163625480246877	0.0002677329778602	0.0006146145077901	-0.0003579011386	-6.783344499999715e-08	4.601376260567637e-15	1.2809322501117642e-07	-0.0003261085777681	0.0002220003030284	4.928413454470145e-08	1.0634680449393293e-07	0.0006069416957583	3.9733649300020136e-08	1.5787628866969902e-15	3.683782220499608e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.6221232244724	5.362707782580401	858628.5592490293	28.7586347613484	1000.3893568060372	8.25681720690784	1000778.8652107968	68.17503038828939	876.2248423150245	1.5723857879638672	2.4723970661907515	767769.9742899896	878.3731321409606	783.1610122994739	1.27457	16.711246	0.1013012786963051	0.0668656570577818	-0.0108008697	-0.0734378666	-0.0161690207	0.0798847517	-0.0995599542	-0.0583670204	-0.1604205323	-0.0082728327	-0.0375261733	-0.0240460061	-0.1318349856	-0.2202564164	0.089715896	0.0404355143	0.1328359948	-0.1869957985	-0.1642581074	-0.2294857093	-0.1619678226	-0.092949149	0.0253383287	0.0191199202	0.0074775724	0.0044941599	0.0472894843	-0.051672967	0.1000483784	0.1640382919	0.0050432443	0.2094236527	-0.182656715	-0.1497554215	0.1402603247	0.0273701449	-0.0189793145	-0.1841114172	-0.0115487039	-0.0093150028	-0.1841560208	0.022472371	0.043243945	0.0933639158	0.2494775914	-0.2046261169	-0.1654093417	0.1567866731	-0.0202167466	0.1084492649	-0.057605689	-0.0847301625	0.134151372	0.2816521605	0.0949875882	0.0042984438	0.203890076	-0.1533650872	0.0762807821	0.0244324926	-0.1289092047	-0.0707228372	-0.0719905677	0.0847542362	0.0930914999	-0.0982785834	0.0010609314	-0.0709211624	0.1130870412	0.1205417447	0.0544967963	0.029829746	-0.2017243277	-0.1627683409	-0.0648240416	0.1318416463	0.1900999578	-0.1134108257	0.1141916997	0.0980074191	0.1585446485	0.424626852	0.027531784	0.0029914899	-0.1560591586	0.0409592992117779	7.071867443600444e-06	5.001130913985588e-11	0.0016776641919199	0.0026771759076211	0.0299746361419862	7.167270840346862e-06	0.0008984788118444	-0.0805537647398324	-0.0557623446959923	0.0031094390859946	0.0064889090137602	-4.690118281273838e-05	0.0003109999557872	9.672097249967869e-08	2.199720949233906e-09	-0.0003260141796164	9.439815169999402e-08	8.911011044375085e-15	1.0628524531095434e-07	0.000606991861637	5.016587870001858e-08	2.516615385744978e-15	3.684391200935509e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.4943661325568	-1.127757091915555	856539.8217431031	1.2718360583658297	998.4368143831746	-1.9525424228626207	996876.0723156218	3.812421913078233	875.6261595462231	-0.5986827688013818	0.3584210576596888	766721.1712816678	877.6733991354082	809.3038129332135	1.521013	19.942421	0.062489738897216	0.0341905178374258	-0.1642896852	0.0764566577	0.1412376184	-0.0397156482	-0.2468808823	0.0589492095	0.0731454905	-0.1467905621	0.0731752589	-0.2039653634	0.005842312	0.0478140894	0.1090659101	-0.0154923146	-0.0596588205	-0.0935080904	0.0049848116	0.0270487603	-0.2232172107	0.0179256968	-0.0836509795	0.0127986089	0.1850409115	0.2640262631	0.100430544	-0.0419150008	0.137958184	0.0581566673	0.2203619905	-0.0756217548	-0.1518632566	-0.0028346589	0.1697342672	-0.114306044	-0.1433404383	0.1146147839	0.1271015786	0.0174422638	0.0316033085	-0.0258476316	-0.0901498539	0.1259746849	0.0916805558	0.0044522415	-0.125202503	-0.2031749729	0.1572822299	-0.0461964553	-0.088298919	-0.1254189857	0.2808038703	0.0617383268	0.0352890481	0.2583683538	0.0889154894	0.1273030104	-0.0575283215	0.0323944958	-0.0793045239	-0.0278678682	-0.159519979	-0.0507535607	-0.0775973208	0.09135481	0.0709571341	-0.2227957285	0.0760700143	0.1201342707	-0.0701369315	-0.0266791827	0.0795008417	-0.0758575149	0.1849536668	0.0932443458	-0.0815954839	-0.1918600098	0.2881897492	-0.0046003	-0.0452239762	0.2182906491	-0.1672616346	-0.0029914899	-0.1560591586	0.0407411775496768	-0.000218121662101	4.7577059477745514e-08	0.0016598435481342	-0.016990861883869	-0.0196680377914901	0.0002886893875567	0.0003868317105674	-0.0560535286819998	0.0245002360578326	0.0006002615668895	0.0031419980777037	6.91735583956076e-05	0.0001160747412083	1.3473345546584493e-08	4.784981181110534e-09	-0.0005719787433096	-0.0002459645636931	6.049856659278622e-08	3.271596827980293e-07	0.0006070194244513	2.7562814300038932e-08	7.597087321384304e-16	3.684725816611876e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0
921.4543016320496	-4.040064500507242	849078.0299962081	16.322121168258832	1002.9743309449614	4.537516561786788	1005957.5085344928	20.589056548489392	873.7656905397456	-1.8604690064775011	3.461344924063381	763466.4819643985	877.2069093133133	790.2252097023494	1.404674	18.417067	0.0655080204368166	0.038631941885709	0.0486116022	-0.1179482459	-0.0122977772	0.0013903704	-0.2930050412	0.1363335407	-0.086359893	0.0544432095	-0.0513899502	0.0884504346	0.1646888905	-0.0592601676	-0.1378414312	-0.0646222947	0.1448730595	0.0210125928	0.1594024541	-0.0155300997	-0.1573324595	-0.0902254662	-0.1425682246	0.000976163	0.0224462838	0.0961224776	-0.0923149528	0.1729299901	-0.0064104383	-0.0957952003	0.0489148981	-0.0540828709	-0.0141167482	0.0294732055	0.04390747	-0.0073035125	0.1276736758	0.2544809912	-0.0819614621	-0.1587535169	0.0128773356	-0.1700721445	-0.1475880744	0.1605691684	-0.0228321706	-0.0711900601	0.0345165684	-0.1516585256	0.1731081896	-0.0055652499	0.0179462048	0.1244056098	-0.0184884012	-0.0032605776	-0.0783587327	-0.0969763554	0.0265543726	0.0703223172	-0.0736184236	0.0966075833	-0.0520715783	0.0656696239	-0.0005217578	-0.0547148914	0.1248553708	0.0441909911	0.0936003648	-0.1958491692	0.2090726718	0.0101778057	-0.1065997265	-0.2259323973	0.0392876227	0.2541964719	0.1435071805	0.0478192548	-0.1043236009	0.0307967409	0.0881309899	-0.0238715442	0.0128917772	-0.0400909916	0.1304725363	-0.0089700792	-0.1551433414	0.0409610830283639	0.000219905478687	4.835841955660097e-08	0.0016778103228565	0.004407118639591	0.0213979805234599	1.9422694703430424e-05	0.0004578735704823	-0.0263172710020569	0.0297362576799429	0.0008842450208079	0.0006925987529957	3.209893862297393e-05	-3.7074619772633664e-05	1.374527431285359e-09	1.0303418607214475e-09	-0.0003259900882663	0.0002459886550433	6.051041841001163e-08	1.0626953764787006e-07	0.0006070051641727	-1.4260278600000157e-08	2.033555457496224e-16	3.684552693323266e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.5134224185606	-1.940879213488984	845504.9340078942	3.767012121353616	1001.0211126777564	-1.9532182672049885	1002043.2680266134	3.8150615993432577	873.4129094874605	-0.3527810522850814	0.1244544708513693	762850.1104593509	875.8433335203246	768.3955780997693	1.15136	15.095802	0.0571049706592538	0.0302232630138751	0.2154038151	0.0202393067	0.0630788481	0.027678548	-0.2312072294	0.201376571	0.0357161314	0.0916617725	-0.2595045643	0.0630722742	-0.0038698848	-0.1979202922	-0.0508799755	-0.1881687465	-0.0906943266	-0.1803433273	0.1327798995	0.0835657448	-0.0094950543	0.0501191047	-0.1452221415	0.0583365484	0.1146298443	-0.1755334227	0.0893666688	-0.1255619007	-0.2213516601	-0.0452928518	0.0215246129	0.0373978369	-0.0955727281	-0.070131172	-0.035417504	0.0829960832	0.1130677226	0.1545596999	0.0641047693	-0.150216783	0.1510720081	0.036849122	-0.2806233851	-0.0793723837	0.0021072068	-0.0322124438	-0.0266882405	0.0805563637	0.0407423644	0.0090156963	0.1549095982	0.0260163896	0.1081773381	-0.1594175463	-0.1686648928	0.0137591823	0.0537086597	-0.0125510202	0.0083576008	0.0997668699	-0.0130783099	-0.038049889	0.061264891	-0.0444510332	-0.0715174199	-0.1132428582	0.2595461505	-0.0527378398	0.166812935	0.0254873089	-0.1302870417	-0.0954703622	-0.046750099	0.048904858	-0.0529683902	0.1721159714	0.1142438822	-0.0456572514	-0.1581916262	0.0134582624	-0.261432818	-0.0157703511	0.1195575262	-0.0149355036	-0.1533170814	0.0357268888637491	-0.0052341941646147	2.739678855288761e-05	0.0012764105878826	-0.0209941664020334	-0.0254012850416244	0.0004407550229162	0.0006452252817658	-0.0214506601322739	0.0048666108697829	2.3683901357890043e-05	0.0004601308201103	-7.591201719285977e-05	-0.0001080109558158	1.1666366576249981e-08	5.7626343542890375e-09	-0.0004420148738779	-0.0001160247856116	1.3461750876217748e-08	1.953771487292959e-07	0.0003989832939355	-0.0002080218702372	4.327309849698249e-08	1.5918766883962164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.5441327410072	1.0307103224465664	847401.500323893	1.0623637687979048	994.4865850384316	-6.534527639324779	989003.5678214016	42.70005146909946	872.6266707968205	-0.7862386906400616	0.6181712786593985	761477.3065859425	875.1765033826915	768.7841407422545	1.2018	15.757139	0.024971422369921	0.0135959875852546	0.188622945	-0.0903601817	0.0011340099	0.0372466791	-0.0602598677	0.0136735143	-0.0467277053	0.1495521498	0.0638108016	0.0191229515	0.020824338	-0.037779452	-0.1967394906	-0.092595499	-0.117855501	-0.1072383444	-0.0514374578	-0.0610327212	-0.0167114974	-0.0150215184	0.2414522638	-0.1706943265	-0.1631797283	0.1238938994	0.2108879549	-0.0342534041	0.0963592524	0.0950606589	0.0685864512	0.1129923006	0.0791691276	0.0414924196	-0.0875228966	-0.1320099951	0.2078305315	0.0438388645	-0.1378446168	-0.0822295122	0.1620773438	0.0511147803	0.0489609284	-0.0051494968	0.2028310631	-0.147763608	-0.0550010452	0.1511333001	-0.1828784461	0.0250329199	-0.1313963516	0.0019145596	0.016986687	0.0058131537	0.1200376072	0.1413496048	-0.0550124344	-0.1173543241	0.0682381483	0.1027454548	-0.0572179831	0.0017566887	0.0857029212	0.0006788926	0.0228853983	-0.2846866973	0.0656476578	0.0248810111	0.1692829389	0.1367647374	-0.0841177106	0.0655631154	-0.0348354674	-0.1043818337	-0.1084649349	0.1032978136	0.0069704048	0.1298293535	-0.0265844621	0.1751938649	0.12854893	-0.1306201611	-0.1302780421	-0.0208790082	-0.1505910958	0.040907595878707	0.0051807070149579	2.6839725174834022e-05	0.0016734314005756	-0.0210500736527023	-5.5907250668899705e-05	0.0004431056007841	3.1256206773551867e-09	-0.0196696497473567	0.0017810103849171	3.171997991182907e-06	0.0003868951211836	-0.0001879605242235	-0.0001120485070306	1.255486792779543e-08	3.5329158666372925e-08	-0.0004610158211306	-1.900094725269997e-05	3.6103599649988656e-10	2.1253558733272137e-07	0.0001709567938313	-0.0002280265001042	5.1996084749770726e-08	2.9226225357077617e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.5149424351106	1.9708096941034228	851033.8190160554	3.8840908503720266	989.4928075811836	-4.993777457248029	979096.0162548932	24.937813292518594	875.6961228390958	3.069452042275316	9.421535839828106	766843.6995554247	876.9621412135642	773.6254043186508	1.252286	16.419064	0.0671253755010546	0.0392659475155159	0.1409567632	0.0351717976	0.1233691246	-0.0598803245	0.0470854572	-0.1396783378	0.1224731717	0.1115519903	-0.1308913303	-0.1636152572	0.0336732411	0.0520897786	0.0315269692	0.0811938006	-0.0504907897	0.0293606298	0.0304181038	-0.0335867518	0.1595127795	0.2550329527	0.0491762005	-0.055447724	-0.0913695108	-0.0235033373	0.0143802504	-0.1085504321	0.2121676397	-0.2553353426	0.0579564744	-0.2119832413	-0.1619041123	-0.1059158201	0.1403052889	0.1910707729	-0.0724398926	-0.0776710705	-0.0135205298	0.0835289576	0.0157732542	-0.0126487918	0.0413718485	-0.1453911802	-0.0961406395	0.1882720705	-0.2121354203	-0.0676956664	-0.0323072517	-0.0885135427	0.0196162278	0.1911874376	0.0519615643	0.10561884	0.1432129298	0.2532286311	-0.1027643393	-0.1352441597	-0.1177572421	0.079565337	-0.0331416712	-0.0167590122	0.0272889761	0.0448407648	-0.0391224543	-0.0845549932	-0.163123353	0.2295091058	0.1978054773	-0.1099816099	-0.0953752709	-0.0169428321	-0.1376898528	0.0642996604	0.0984608223	-0.0925666497	0.2234381864	0.0632617037	0.1116113268	-0.2716704358	-0.1091746112	-0.1029221326	-0.0543681982	-0.0267918699	-0.1469813818	0.0347498124963152	-0.0061577833823917	3.791829618446058e-05	0.001207549468529	0.0133006141633842	0.0343506878160865	0.0001769063371232	0.0011799697534382	-0.029463783087408	-0.0097941333400513	9.592504788270442e-05	0.0008681145138218	-0.000224391349565	-3.643082534150001e-05	1.327205035062879e-09	5.035147775960202e-08	-0.0004770508697664	-1.6035048635799996e-05	2.5712278475247125e-10	2.2757753234487878e-07	0.0004549463391045	0.0002839895452731	8.06500618244789e-08	2.069761714645867e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
